#SampleID	V20-arm-psoriasis-RB7	V20-arm-healthy-RA3	V20-arm-psoriasis-RB6	V20-arm-healthy-RA1	V20-arm-healthy-RB4	V20-arm-healthy-RB8	V20-arm-psoriasis-RA6	V20-arm-healthy-RB12	V20-arm-psoriasis-RB2	V20-arm-healthy-RA4	V20-arm-healthy-RB3	V20-arm-healthy-RA2	V20-arm-psoriasis-RB10	V20-arm-healthy-RC6	V20-arm-healthy-RB9	V20-arm-healthy-RC5	V20-arm-healthy-RC4	V20-arm-psoriasis-RA12	V20-arm-psoriasis-RA8	V20-arm-healthy-RB11	V20-arm-healthy-RA11	V20-arm-psoriasis-RC2	V20-arm-healthy-RA10	V20-arm-psoriasis-RC3	V20-arm-psoriasis-RB1	V20-arm-psoriasis-RA7	V20-arm-healthy-RC1	V20-arm-psoriasis-RA9	V20-arm-healthy-RA5	V20-arm-psoriasis-RB5
997.7__8.37_887	6887291.220743847	7057881.017093463	2044450.717567329	1365737.0608748482	1928209.0658547082	5517194.960119971	5838479.594396244	7994434.981315296	3077936.0561444713	2885248.1819573436	6392608.7775330385	2510442.2618735577	4603288.107998426	9732633.725619143	2235570.499920946	6463777.435718573	6749347.280953428	3025704.302618137	4424399.95643613	2171412.134638166	5976886.2076383615	5792309.267329231	4612212.670964633	2451592.330276051	1671768.5384504662	7167708.449246184	9538819.85345267	6848585.04020377	3796358.781263988	4838869.375838127
995.65__9.84_5856	6807421.687942344	3678576.724594383	3329761.6411112887	6225233.599132137	10443890.560013048	3451107.500652035	3436550.6279239175	6273491.223931612	4818512.983688164	3974908.927973221	3426291.36076265	4088932.9409926683	5521757.530990842	11949948.08527663	3357052.159963405	16442320.557613865	6312256.494347743	6119529.866250533	8598900.997064885	3363404.5129729905	7854199.74959714	5074357.98041365	7013764.635360784	2899798.5036925273	8300296.9954571035	6539508.667503885	5122977.3565234635	3619307.3899081317	13697626.545743095	6573802.691724202
992.745__8.38_527	11293937.349883225	3505173.7972931364	2010371.295637289	2218701.053612261	2127764.581834208	7599543.8869504575	7205577.668257147	14088119.946467042	4556640.588687033	4519926.011228178	4051775.329674565	1788270.691128065	2834417.2696796386	12558036.349667793	4481489.451868371	5796566.729104608	5635437.7071336685	2161367.7714022226	4324001.735429694	3475467.355598712	7116342.141951936	8988143.48042889	7499465.58455688	4033664.968541754	3852701.6000677086	3118755.6493523973	14385105.22637221	9006706.625633387	4888189.721710543	5589588.311201995
991.123__7.54_5722	5987339.499993115	12.534337153908231	12.534337153908231	3229334.0899957637	12.534337153908231	5901153.397722842	6906908.610952439	4816933.23390978	10792365.113606682	4543371.325525733	4142097.055880514	3899169.0675006188	5069324.646840876	8954781.14949512	3900560.378924703	7814143.934152316	4174673.798143522	12.534337153908231	12.534337153908231	8645107.815770663	4157564.4279284375	8042344.07637637	4450692.436609737	4805652.330471262	5824330.445306539	12.534337153908231	12.534337153908231	5562989.515647552	9639531.988213127	6341421.9902538685
990.729__7.93_5197	3455344.0678100083	1923993.488234127	4701656.639385817	4489392.574488056	2916274.303209332	6121430.325326211	8539685.12628415	7645326.291287968	2639541.3714345526	7408593.609364882	3338464.848621072	1377464.358831555	2154065.004900997	10250635.354825923	4503479.846231762	7430833.919325182	5995970.461021209	5753208.521815573	6429639.876089878	4886477.843713035	6034412.321283717	7586601.610427186	4239575.121441135	4557928.458097829	4605083.996734015	5443502.346903752	3730727.662257565	4888972.217293287	4052763.169437486	5321563.112737734
989.614__8.21_4778	2562111.4792032563	10014259.785621526	4380682.508020317	2736403.934419568	1368073.9628005992	5083670.3357417565	6729394.12041395	4281128.11107018	3210866.7291750843	8588038.787654946	3862760.1517591937	4083419.107321963	2074910.1811465719	11546782.25165465	2900827.662605153	6142968.759366316	6976839.030892338	4137862.272970555	5266716.640876536	2605752.7243864164	14759296.52145118	7133045.701843132	7878155.238535468	3222610.1014242005	3738946.8546812236	9504100.27740131	5205171.2951054135	6236969.416627613	6107044.9413046725	4819733.502350932
987.717__8.03_4706	2366458.9409601744	5176450.722094369	6518264.893064912	2502349.1874840395	1247412.1710566734	4579496.311276982	2661576.7809167462	2726129.228211414	3431512.6968691833	5160994.643068245	3891580.876759945	12100177.867576927	12533447.73803554	3040347.3175507006	10667122.864579538	8692662.06581641	6814365.393218189	4794562.321243077	1909771.7783563773	13399251.31656812	6704657.211596335	6121786.486581202	5144475.958609073	5522213.869273611	14216624.737135002	7154049.371383922	4272070.2359752515	4707525.276227213	3413661.591804312	18340449.856520034
987.559__3.37_5387	17410595.16549935	5819610.606981611	16.78964686581408	4512301.543421864	3861098.300084398	16.78964686581408	5904398.323653973	9319093.492870104	5725924.3774703685	3803274.7562785344	3844644.4461559006	6032688.015355658	3140654.553072316	16.78964686581408	3132427.6261080666	6097982.952016807	7464660.206894075	16.78964686581408	11284741.399685288	16.78964686581408	6910098.170916235	13708410.87299988	10040712.515162794	16.78964686581408	4174309.16236616	6604039.69819931	8518882.13359854	6658421.364397682	16.78964686581408	10804792.554379128
985.675__9.92_5179	10181886.70838043	4338840.146162836	10588870.50234134	3801019.561442589	5917423.527665176	3582447.6091015707	8369461.363176435	8638818.971278664	5346084.9003515635	2897490.783293224	5981714.442270221	8034771.146275218	3269694.2464022273	12921407.630968535	3632069.0184107265	18189684.10264541	4455742.745174945	4392873.436763988	4256975.2377446685	5101237.743871542	12415634.461744325	5835803.723763231	6414630.294047427	5053552.660240538	11705885.314120118	7134318.42980444	5967179.7444582535	5386907.057528347	21990336.007313665	4414087.232643006
983.647__7.58_4359	5812154.797352965	6386277.230548617	3582580.192602553	6929235.419457771	1765574.486806814	9955880.578865353	7497463.9705264475	6131755.132024135	7531712.500758433	8187564.675060291	7161870.246355873	2759064.4454225204	2824143.777697556	15939288.988661727	2049772.944998275	9437437.081232637	3564446.941342264	3930852.175696963	3593076.717662611	3730443.522228863	3284001.4073885456	6372582.202969215	11139755.097207073	5015461.091621825	4124490.702036728	4977652.555741336	12053002.103207745	6878852.099169495	17605616.72645927	4900253.617737917
982.62__7.48_4896	7052109.699994305	17489056.8924068	6378648.784312986	2970910.0611992967	2015974.6843852368	4147734.4812728968	3246238.06876565	4064933.26673043	4255825.1444959175	3561631.847727708	8711445.211620148	1942610.4490558081	3972802.6876501604	13140368.561233813	6148605.859891303	5803742.216018354	6587483.339661158	4674036.467594413	3221482.554435308	3050292.4402900226	11736891.079008475	6987375.333813641	7068690.638032652	5225789.324609336	3436716.0439340738	12483091.237097658	3704941.4829348256	4581529.237150817	7192468.209684363	10554971.517965028
980.117__7.52_5945	7839341.178555775	2688392.470707316	4599064.517123353	7784371.1284794435	1816930.1654868985	10440115.923053795	4017836.5202853344	8130928.014630775	7969920.549056685	11747116.702358386	4404659.440368867	1681667.9512011355	1247988.2581917136	19351129.396432746	659527.2606065382	16304966.904960588	3905525.718660308	3893596.651092197	3813126.920397983	1190281.0396425093	1192377.8353670705	13669188.894898495	10925420.23800604	4529105.211124145	4076461.7953409683	6424345.974410508	19409204.970987614	8614297.98830198	16138033.630208164	4765478.315457527
979.617__7.57_3001	10975402.61175662	10882546.729865596	5132251.86169345	5908525.587029573	2345857.8623304204	6575438.426485296	6337360.142407907	2196371.337367033	9039254.737001266	2695787.103270356	3956699.1772403773	6236963.207374242	3576241.6203559088	3006551.237249813	4383958.871267966	2885700.147719901	3517215.740757581	5776389.578074583	6758622.794880746	5069920.487134262	2081353.5190458444	5207403.788317672	2061417.3358765675	3123106.2116560377	6499138.583993805	8446463.213573603	2513689.712939003	10235311.087915665	4698174.750935896	5516230.481017501
979.434__4.56_5212	9883561.844718888	5566246.886762317	4271781.2636285005	13.54766269802737	13.54766269802737	5247470.3834777335	3140619.166656705	3701749.8079463006	6749174.602903275	6137077.654543702	5150875.548440798	13.54766269802737	4701973.744941661	8892821.271612145	8452251.280672295	4402976.829196197	6935915.585532884	6524540.807707284	10042882.358047688	5933862.71407329	5732679.923007582	4247124.51751809	3247361.2010544627	3680344.5008834167	4191646.8387696682	6133839.763158873	14462116.38248152	5707088.38817101	5485976.985276505	4276983.5661045415
