#SampleID	V13-leg-psoriasis-BB3	V13-leg-healthy-BA2	V13-leg-psoriasis-BA9	V13-leg-psoriasis-BA12	V13-leg-psoriasis-BB2	V13-leg-psoriasis-BA8	V13-leg-psoriasis-BA7	V13-leg-psoriasis-BB7	V13-leg-psoriasis-BA10	V13-leg-healthy-BA1	V13-leg-healthy-BB9	V13-leg-psoriasis-BA6	V13-leg-psoriasis-BB12	V13-leg-healthy-BC1	V13-leg-psoriasis-BB4	V13-leg-healthy-BB8	V13-leg-psoriasis-BB6	V13-leg-psoriasis-BA5	V13-leg-psoriasis-BB5	V13-leg-psoriasis-BB1	V13-leg-psoriasis-BA11	V13-leg-healthy-BA4	V13-leg-psoriasis-BB10	V13-leg-psoriasis-BA3	V13-leg-psoriasis-BB11
99.013__3.79_3477	846027.1832052773	572424.6597470433	476088.4698407944	509984.73630195117	1370617.5	1725423.277758733	753583.269324551	2161300.2464421415	1178964.3439961472	1769531.996088355	826709.9947226961	2355538.5205679657	1735476.7145420238	1109862.407194503	1049948.7573059646	1406690.116991296	1425525.31907164	3117310.617583835	2166185.2437621136	2169821.0293536405	2053041.9679042262	1233027.2269796156	3628155.5626092567	3010525.699157139	2687927.6632686867
99.013__0.88_2719	474058.3135710693	354567.0846978805	447238.7670650221	453680.7600852593	2570586.2916632737	3366219.9352556583	355599.89148125966	1224442.0	2611998.2660950786	5800535.553370854	2222205.4908672017	3315549.648568076	2095536.225525087	4839940.203951621	2035016.445867561	1438991.3341827327	693851.4441480064	885128.9025984913	1182343.8336678243	903233.2254810205	1628238.954883487	621601.8884157586	2106978.6220859783	3643520.052505329	3271571.7856199257
99.013_C4H4NS_4.21_3548	715704.6975147392	958806.2931076316	525303.4478196068	1004468.1963072434	1198728.4217680108	1903786.4896370263	1448245.9486845797	1348524.6819209643	1300838.1298640938	1056660.521377907	912169.9811801444	1224634.510169497	2127757.259956641	1442347.9507895045	1158485.7378108152	1552104.7353161012	1572887.0000000002	3439558.2314544464	2390111.6058213147	1238945.8285913705	2158947.260590009	1295914.0450668188	3254185.64450246	2905829.5679862364	3474027.320665446
989.614__8.21_4778	1168032.0	1194480.135848164	1450008.861349258	887298.2401702831	1117776.1680127713	1727172.1573700702	1005298.5008928044	1446944.846307574	1534134.6056642819	1266119.6160113523	3472212.74806362	956221.3133092887	2001899.8952285226	1140649.235972329	2493613.3053627387	922989.0660202212	1367409.3694554486	1118791.3675870632	1110504.0241234554	1547546.289836221	1462992.3661089104	1109661.4775379885	3032315.952935612	1915317.874392479	3700022.611718796
987.717__8.03_4706	1314897.9415692294	677767.160883253	1001070.9221868508	615264.9998379223	1539277.8179057096	899788.9356481083	792718.3778013457	992314.6343298176	1886550.5317293515	1573430.1115253097	3628885.556648797	1669317.0055141654	945595.9592445066	1399343.4708233722	1751947.5447219932	1728421.9485491402	1572887.0	1036342.69058311	1464527.9377692118	1591092.3200065538	4188470.541233799	3572537.73589792	6336310.3652033275	1694754.5759342809	3088752.831796825
987.559__3.37_5387	1224442.0	260217189398.0	1224442.0	1224442.0	1224442.0	1224442.0	233034576998.0	1224442.0	1224442.0	646505376000.0	1224442.0	202472504678.0	1224442.0	1224442.0	1224442.0	1224442.0	256189999660.0	1224442.0	339072478640.0	1224442.0	293131414800.0	258969483000.0	1224442.0	282295103100.0	1224442.0
987.044__3.24_6202	1170270.5024070307	861610.6381690531	1035703.4758811715	1463062.2136245116	1370617.5	1511059.9067987544	1305479.425793413	1397600.2995603634	2138725.1621528687	952089.1812298008	2130866.262752411	1285638.4516631928	1662946.5828495363	2201179.991825377	3780853.468444902	1498476.4151906641	1262686.301758546	1512679.1060865603	898736.5646966002	1879942.4188339084	1825242.397179069	1232089.2180736158	2496336.8905739742	1529449.3844245488	5.78285459930637
983.647__7.58_4359	1168032.0	2193293.1505937367	801578.351835347	1040517.39658959	1257804.997931437	3119439.786477037	1381263.2347594204	995063.4481121707	1332139.5033085186	2297231.676481505	1563258.5139161085	2323143.82352677	1019501.0548204606	1019503.8161319529	1519936.2979108696	1000823.5438854466	2078367.3662774616	909876.988569713	1383290.0373948878	1674749.226735761	2017770.38557538	1484481.0583476557	5341588.642167003	1387559.024962234	3183540.871463053
982.62__7.48_4896	1869822.3479352912	1079722.8866314394	1436359.6061161002	747332.8589756173	1748427.4952355484	728907.0947169594	2853115.275018025	1146631.2749774046	1166307.8392915777	1429164.1434311497	1691364.1137781509	985738.0394493208	837632.5533060045	1589279.9999999998	1555833.8755047948	1074663.1986649379	875664.9446714305	770812.9314155921	2971494.75812157	1893684.3851234016	2443280.549731397	1830956.089866189	2592784.780022815	1923162.9180446619	3551973.5795841133
98.513__6.8_3090	734188.3060803261	1228230.109399776	1030304.4097128864	637751.7918710576	1029704.121845115	1949291.36569242	1021949.8571142594	1000289.4202092495	1022162.5509685007	1414628.732126291	1038490.1425258601	1319177.0	1382876.6633310092	859772.5816005463	3348428.9749168195	1616882.2271657337	2391059.839195701	1146126.4665262813	1292764.8107101042	1757709.522498901	2696087.624564146	1436394.5621743216	3308839.185281956	2756354.2612511683	5804191.619870427
98.513__3.11_2260	1112234.5278106176	494875.014145615	693243.4821156064	587498.2579116866	1217153.4584349226	1294284.5	469903.0208759424	1645409.169215023	550726.3539315496	1592009.701993138	2185822.862594851	4714773.234705476	1108283.5058340027	1512933.7587045215	2288337.2045321395	1490738.83208035	1837540.6276367903	867476.7405272002	2228461.7249862305	3587756.0759876235	1444113.328235451	811169.7062905845	3601222.1953715626	4736012.619933837	4342339.037292188
98.513__1.96_2602	1158458.0042226263	818550.329441658	672390.7003761401	1063695.0099401327	1370617.5	2018554.6348674288	735685.919667894	3134629.229498301	1887839.40336462	2534102.2117995517	1640056.8555100553	2803029.038542466	874007.3894960771	1104178.0935724154	1171497.661549259	941986.4243119431	627740.1679216005	1815464.288472862	1495966.0925655612	3659388.3980187336	1268125.4534813066	3084619.295354831	2647022.365555393	2679238.099194117	3411105.931753942
98.512__6.24_2325	916014.3846098309	549258.6846183661	996936.2806925345	639384.1625936414	990387.6383495512	769337.1301333219	769617.773465613	917607.9739775859	919088.5016207077	1554657.2555480513	2162713.9358482687	1718534.6393502804	1291180.0	1937196.014790881	3837385.899275457	1664554.9500518085	1041687.2732015	1910107.1405836262	1668504.51338109	2070589.0975725628	2350167.147100098	845197.0785193255	4034043.139304144	3677213.2755900417	5468974.28484566
98.512__5.67_2114	749914.3625448078	561447.3626172909	1285410.562002502	476964.64931023354	2383350.62635953	1764571.7064411624	635385.5341437012	928184.8699797423	1435877.0	957301.7272658512	1689769.8320212632	1989748.1068135563	1226033.6237881666	1496654.5155824632	1730916.691933003	1065722.8651116993	534189.426441379	3009572.664781148	1696166.4372768085	2208518.9810554488	2153657.019304755	1544989.7759844996	3288789.022342928	3110644.150563627	3593177.6560652857
98.512__5.19_2012	618701.2952443127	691433.9536966793	462112.8258208081	587391.757811008	1370617.5	1478050.1163354053	782490.3298978037	589301.8655614349	1107682.637171409	2980381.905248078	1504203.5280498997	1321752.8655183818	2627913.2592983767	1843160.7625745768	1522564.2827463239	1312459.5879016095	3433445.231473945	3037610.980636457	1773605.2916283018	3452471.486021018	4507121.37558918	766502.4367248948	7308237.379659558	2377055.770572812	2521947.222861458
98.512__4.61_1741	1266111.7956410835	335461.7507996672	416579.1662935797	325169.2025510883	694081.0845780342	690992.8541061917	1068496.3338312136	547936.47357392	805439.3020566027	1318106.5	2495285.561276082	3226021.3253130773	1394569.14745003	2200754.9529237123	2001960.8811383557	1859004.4176828247	3202406.459819626	2317672.5178199047	1120195.341741338	1241136.2181225307	2228481.5483449977	1033969.506836341	3967730.7198407133	2042015.7066436738	1193739.3938292193
98.512__3.65_1856	454130.7441236226	958432.8224259028	563197.1060159655	552341.953273308	1370617.5	1969218.2363093337	998576.3005550116	516909.7033987668	500052.07049808354	1708401.0607808582	1337004.1199076094	2577425.4212352103	1590615.2028920597	1725872.9334925844	1282376.9077375173	1017158.040624628	4053957.2496552924	1011423.6305435895	1324498.8893126529	2131309.1138260784	2988991.470662485	1800471.8433912639	4465257.582171143	2790415.2062831004	5556865.011282588
98.512__2.39_1840	553410.302428265	1085337.5953785807	516923.76671446976	949478.0203592912	675208.4183879164	700744.887913615	1137291.230250098	615244.3884246374	725578.8745955249	2836361.860108345	1441567.1259813446	2184678.566211931	1145586.9852874046	1825136.9213106409	1631890.0702706196	1855609.7385383546	2408896.033734745	2905358.775792488	2086820.0	2782080.244469849	1971845.6538459985	1777628.8318950648	7766662.628920227	4048058.778304375	3778435.3589146133
98.512__1.43_3070	1168032.0	852825.1123987923	680148.7619749035	1026462.5161510684	862163.5804535322	2016115.449550926	1479513.2953635985	1163116.0627563838	1154312.661619252	3792594.8594240826	2748828.772086976	2827699.7028657002	1310692.9249551606	1373049.9256512164	1228333.8031001915	2054258.6448542846	1713747.6238205472	1365408.8838507012	2298037.5176587584	1372191.4334407658	3328202.7286815713	1493039.2782103757	4034259.7011231775	1638576.8437618052	2292479.3411045275
98.512__0.79_1293	471872.79120898974	246992.47329162547	302956.9661396716	696109.1605299071	1740075.0119226219	2212300.771897581	413908.8555210913	502105.02622214775	2181194.9980524518	3291064.934180893	1578409.280893411	2248887.9430495217	1797036.550563199	4087362.042106602	2041229.290158572	1295488.6969898192	1572887.0	1896842.1615067432	583845.8284345161	1489859.1139854656	943522.2852580894	1397735.5503687032	3400094.139121173	1877354.133051536	1008677.8792837849
98.013__1.82_3349	893190.7402429859	830739.7673829811	1060362.1828578166	1023021.8022125568	1370617.5	1174522.3752415185	1193729.6532309635	1901474.0198583882	1596554.703561838	1539160.7249673028	2319344.5000245967	1389659.6990961817	2210194.8008096702	1196238.3873976036	1269861.2487383354	1073315.0633419226	1174022.4884520585	2165788.5785217616	2229785.7128468407	1150062.7983804892	1277850.1371503598	1507263.2976900726	3621572.837116772	1227280.194495665	3769425.3991100914
98.013__0.85_3287	308474.9695247223	713496.3298972208	1110827.0	793080.9901704127	4811373.082741409	6924113.933016633	1449606.7410045988	2431119.0001188684	4382165.088903386	4746487.757203014	1065098.2201178952	1270565.0386182421	4662302.926712386	6192560.024559929	1641427.4448922556	772208.9329628128	1812203.5007132115	548128.8141307575	414280.44408170297	1986200.5594347476	271425.1185362881	437610.8813275278	5335521.124792798	5212979.535422831	2439397.123131915
98.013_CH6O3P_5.96_3396	1998684.0114582016	758985.8796797781	1627512.6903948337	656768.3288875843	1535745.889267481	1099039.1339138544	833747.7948470233	1453395.286214264	3776921.0863257363	1519196.0281474106	2334833.24149469	1325056.048839577	2125853.8201723355	842499.9827311371	899836.0769070992	1388463.0933243164	1770415.6869819341	1355462.676179559	1291292.3164094142	1189614.2738966134	1994446.5	1519886.7173182822	2406442.590424931	921512.7488470084	3386577.953191071
98.013_CH6O3P_4.59_3833	1123681.094339948	1095537.30074088	1302210.043298118	986715.2633159871	1510032.3953781202	1294284.5	1359230.6756272402	622532.4913220896	1015727.35022519	1043777.8225806452	1868797.1253153181	1650467.3421972475	1962207.6327262088	975990.0827094893	1918705.0559030063	1642210.440860215	1705904.2183485376	998840.2625766743	2008435.4603592588	1224699.311827957	1043681.7963734495	2175980.9046887574	4357425.835815125	2650950.87015058	1584079.4209802812
979.617__7.57_3001	1175813.5942472462	839524.0968700822	681245.0130923239	1279213.607820423	1354246.7404485052	1969305.538337122	1385865.996546599	780720.468591537	814045.888704319	1657690.6763420182	3196932.439325057	920926.7815396049	1615912.508393076	1200646.2783047736	1420048.3070685437	1306815.0	1768593.2414976398	846872.4081788773	4149480.381163665	1658976.0119557616	2798944.928287288	2222676.6071210005	1992946.192625459	1637848.9028676343	2816617.816926036
979.434__4.56_5212	1770741.9022900453	1691454.9514412372	1409389.3504933503	1152726.08008008	1328078.4264264265	1157008.690077833	2189287.8306183736	2758235.5021143598	1435877.0	1473211.9726379442	2975064.63295949	1211098.6410083554	3740009.1776266075	1787549.679883966	1287833.6256256257	5.866589038017611	925630.4184184184	5.866589038017611	1186306.435733693	1131782.3572143572	1384978.4735061594	1046364.8208208208	4828496.107740394	3237125.165287737	2067086.780956467
978.692__6.81_6029	1073805.2645515408	1288573.1479582605	1484494.5533506244	2156211.262500754	1062079.579045781	1308096.9835333857	1093329.1001266662	1423640.5224078654	1210472.113577417	1058897.7061342662	1509904.0	1715587.3231799263	3205916.258881718	1826924.4146812232	1464885.3365703602	1946691.4771699142	1151018.3343989386	1377483.4429097052	1862875.594125098	2473208.908860607	2409793.4417636767	1267057.0842632246	3148511.628626576	997161.4027384041	2607650.1544725257
978.691__7.53_4572	1482238.7566070019	1945504.215920152	587993.3851586762	1312493.2066267014	1626809.4368906724	765367.4670827991	1453796.046681628	1012494.7593977409	1780040.7866330359	851781.3055250838	1033723.2209492759	908566.7258934228	1609938.0956441294	1308993.2247423634	1849219.0	1778558.6514473215	2966623.930675725	1528474.2315811226	2472305.0606642924	2011486.0172600928	5504092.9397702515	1346953.742547085	2662486.2191570234	1130619.1479941441	2745142.934188773
976.712__7.48_5753	897721.7966575852	1505888.1424010831	1110827.0	719806.0461971401	1327069.247591583	759743.4579427156	1378364.160314463	1724356.9172858475	1455348.9218886371	1978324.7945436868	1079441.8122944592	1581420.5004098376	959987.148493889	2076586.8997209126	3629291.0961342542	899752.9498670931	1257025.7954430059	745647.0334905207	1745206.6496868974	2561851.887923568	2462874.639874029	1775839.8314854696	1522056.2694009074	1261766.3816996806	4235802.291621729
975.718__8.45_3720	1002437.4849855269	1230668.763358625	1171041.6211446498	933441.9796305328	2042069.3328119274	1626599.0220318097	958254.5646163481	1623057.5997333324	1296650.8539995789	2002657.338116416	4574808.570876107	1731110.5804057156	1038722.9204846192	2528775.4096981524	1738898.6922761684	1306815.0000000002	2212084.003518048	1617962.3265435114	1755489.4448757432	2887824.33859838	4124810.335556524	1172289.98193357	1665109.6323510315	1510097.9200084272	2860745.092482229
974.658__7.53_3150	691110.9128326908	1462498.926301079	1048524.8875516141	1297167.8392097196	2102601.6261762693	1808071.431952992	1235465.1057597615	1224442.0	565380.5501735448	918612.8123868669	1535454.1552257098	1009128.7539462127	756362.9871417396	1148309.4135377558	1584881.4390669344	1942059.8243489226	1711867.2454360644	1344716.607277487	1020145.6599839494	2777565.362995856	3135044.4347960376	2736058.2240410736	4618203.934744138	1571378.4444973278	2347679.737670222
973.655__5.42_3754	1720305.3861054094	2277889.4293148518	843158.3355154198	751997.2625442441	2005053.1690050096	1321803.354080364	605557.2110827968	1148257.608195008	2980582.9050110895	760580.7984123771	861670.7788975027	1338655.2224034893	1674214.083358458	2302449.028588775	3366072.0016066213	1306815.0	1263659.8386357347	2991193.673789768	5449825.633768787	667547.5754884914	954587.4197370758	1480203.504000033	3265910.0001197737	1579176.296262643	1346470.5399074026
973.642__8.82_4479	1275397.9713293556	823438.800007451	1452452.965129343	875310.2477024464	1238265.4289518215	1067202.8379624274	1480367.1379747803	959737.4360400706	931706.0674628774	3233581.3599693333	1348565.1171237591	1106111.8209055313	1595986.8955488147	1193546.0049921663	3250266.3312535905	1750318.2537808898	1572887.0	1142254.3677595446	2217540.627114956	2500784.206180796	5379068.20074157	1943968.780017216	2018974.0483412712	1340040.6696875878	3303143.1949631274
970.7__9.45_4004	1207119.7996959887	1331991.2055792694	1094714.4469368148	710525.2980690678	898964.7120380155	1419553.0805630402	1203513.537698821	929984.6775221268	1626103.2645279334	1387490.9664848323	1897929.846795795	2878698.6392390532	948752.5206785728	1273957.892812985	2810314.132079203	902357.0432387408	1286087.7689712548	1662208.670658898	1296344.2225835384	1530030.0	1010728.2724078628	2111130.222375804	3866646.337980062	1049483.3642604752	3723496.073617917
970.671__7.82_2660	1076270.8454412315	1132886.2740123905	758178.6025663123	1142770.449158151	1370617.5	936328.8600248114	232230.69257849164	2868488.797106309	1915373.796772891	666772.25707035	2373946.6393190473	1454065.3456475737	980430.2733052928	2573179.304898855	4424100.46205451	1317794.214693545	1987566.501428665	682841.5863055771	2027152.6372581462	2479481.693213244	1453261.160650253	1150280.0079894515	1758992.2926013903	1189463.763906049	3489291.4484435036
97.514__7.52_3602	577161.520035012	1150172.3980671016	1502893.872379519	819429.7988252145	1157524.31100421	1957407.8682851316	1125823.2114223295	2031259.3814001938	1435877.0	1184551.264186403	2021472.757538448	1566940.065047237	1769195.573257715	2803397.2056525704	1523460.1165381444	3916724.865699735	1330540.4367366426	1380761.543053285	2423397.412951576	2374092.4393292726	1929859.4881045728	918168.544770613	1979291.1830292684	1128451.120398154	1637187.291938541
97.514__6.14_3357	789327.1794255101	819545.3831445345	814329.5670718745	1394289.9949203471	1230095.3968765624	1798763.0466639455	1447557.1283196132	1039340.6430002084	1298580.967469265	1160959.0207247837	1152706.8062356978	2594246.3260338693	1328933.4974556826	1241647.4558723879	1265009.8135098806	1434042.2397576137	1056948.8382065732	4085948.8970367364	2086820.0	2785483.1966683865	1968633.7104717689	1762532.4408679518	3637649.037011607	3573162.0157738687	3629110.468076528
97.514__5.71_3499	1168032.0	1247945.5935491787	905428.8164517756	1184386.9282173458	1666375.2427070066	1527968.6773847155	1034609.7516330762	1049164.6647653868	1103086.394297978	1200834.7319059095	1914883.4678375241	2203696.109363476	1251651.7671149266	1798355.7099493076	1270871.682487274	1218154.6804956254	1374083.7513877172	3470830.659794596	1171531.1939441764	2366143.2692784783	1709518.1104085231	949620.7347139069	3090019.9991215537	3279830.041913982	3082766.867083575
97.514__5.2_3857	1070856.4331544251	1280911.3283907538	1029019.7697550984	1607016.866242381	1738276.549140345	791305.8838184702	1061940.0061835523	904398.6077828058	3913908.335277299	1232555.986073713	1738997.4169760922	1787751.3247589932	1284715.4042494195	2253954.893595484	1304443.0329685006	1060614.4809440172	1410381.5522153457	3825864.406764178	4841993.897511797	1438140.41125561	2885187.2626480963	966770.0176669308	4289780.990615471	3238883.6991500463	2868354.0
97.514__4.44_3929	888535.1929588105	897190.0833512227	907478.0104298572	1001195.0	1169416.142691967	1012033.1672615393	1357031.721497068	1057973.8015684527	1093576.1778034868	1628942.1919071972	1961660.6639395824	1622527.7108627306	1675698.324334386	643974.8563372608	1958375.5464075315	891061.9448494045	1731001.2035333663	1551384.1717628243	1474204.3142163444	1541899.500130433	2521466.4561549267	2203575.222673	5563985.8801724715	2908940.967946175	2516984.2771619214
97.514__3.89_4067	868334.3202929744	964430.1175116996	1002812.706269172	1710496.5760568068	1370617.5	2519230.4230754683	2187538.577791296	1527062.6990541604	1413338.0728527003	1352308.3063385002	1309196.5677467166	2096955.1409091812	1038161.7827444493	946180.6974912281	926970.5040936377	1210486.5527571286	1638104.543602401	3678307.249427449	1905261.9531550128	1227125.6005663623	2679097.6630785083	1588571.533720721	8456559.371795332	1469560.4563847724	6973231.639443091
97.514__2.54_3455	1159085.202454527	537297.2328524307	1424680.7166742692	837374.6447895501	759412.0995970069	1350598.435739732	1114924.5	1382221.4125859048	1492900.5706297478	1463197.5512283943	1779141.511664185	932283.9246964356	968266.3145499785	1471881.9121576538	1188545.2850338342	874912.166548923	1852505.9100865172	3715987.6889808313	3054156.333721373	2397992.383493865	1536831.7860516843	1001899.1943079564	1921651.277678925	3274682.44408648	3282155.483352874
97.514__0.92_2897	375837.90410077217	555466.3141489354	446871.4935687978	400709.53010744095	2440694.4753045607	4064988.0994776883	826289.8805323377	1884696.406275017	2741679.8230674798	2479343.3868542826	972566.7856065438	2679976.1146865035	3650948.441340433	3760779.9948625923	2298047.2001351183	1903327.163637447	3436376.484433338	1093928.557456577	617161.1599485679	884066.659688937	972076.1208758001	1250683.4507464205	2772719.0	2215963.583110194	830225.6723380577
969.668__7.79_1917	1983160.523535805	1817544.6997947108	1124018.7191643522	1001195.0	926694.775510204	465940.28498973564	985027.1511170148	1592738.2775027172	808568.7760415409	1178387.7192851105	3457163.080111098	695323.89631687	995759.5880207705	3576018.215674436	3765121.149861128	901496.42729139	2039869.4553073302	2436435.788962686	3920960.9698104095	1425032.8836372418	2190839.6877671783	579506.5798092018	2755486.7715734816	1111190.3879966186	3325848.273517691
969.668__6.85_3076	501810.6773604533	2589384.059316866	854906.9076256001	1791768.423193993	1466720.922684982	793182.7313053742	1138390.439202219	1430979.7132158394	2601804.970835205	1307575.2507220954	3049121.642043116	1317403.717574887	1145708.3896633182	1283933.0916954335	2829363.6774766035	775363.331741962	974533.8914926831	1111880.7905906406	2663195.582040451	1160145.3219204405	3157688.308939805	1586116.7517794038	2787375.437126035	1713029.5	1806895.89375932
968.569__6.23_4939	1921318.7862546847	2137385.635391875	1388313.249405009	700723.1683458958	4154676.4837057274	1159145.740357053	1768391.280959704	811945.825345738	2931626.113432469	1145626.767295671	951659.1749138944	1549149.7917104748	886369.896041775	2280808.676776348	2955103.5336685944	759543.1857026741	1756915.232587377	6431496.593232013	2075283.9675822025	1363113.9355023946	1059726.648227307	1312462.374164235	2772719.0	2893750.938244908	1893009.6869920646
967.688__8.07_678	3300165.1479466283	3366768.992023598	1506953.9386030869	1067990.7624624288	1086649.652476237	1550952.5647437125	585095.5103877421	1197003.8010274265	2114334.8286208427	1519857.7256762509	1509904.0	1080108.8597830813	1012674.6280536463	1237257.7364386371	2665856.2564237174	768976.7110753242	921273.3823692908	3541752.330760492	1519295.525423506	688794.6382792287	2609914.351415589	1507475.4141025415	5220728.6205502385	2023747.084715636	2182617.3271627235
967.654__8.04_3935	796507.3529017549	1347408.2507777435	763506.0813602792	1647551.395773825	1672248.8282219954	1078985.657444727	1534759.0023401172	922050.108438576	1280719.878410791	1030428.1863150395	1792200.7489049847	846012.1020480181	781428.5814338976	2293831.822582821	3696695.623006958	1516895.2335035263	895045.1067420265	2006541.345715643	1178535.1042067015	2305996.7668716903	1994446.5	1255198.3140881998	3313464.82862096	1736587.9511078391	2704033.516656772
964.712__7.85_1165	990160.7536381657	977778.3585866352	767103.4070663819	453070.2675437238	1841684.6109234013	807797.2717573702	360434.4973463182	520227.5376141974	1683206.7217107452	1318106.5	2708557.972348171	556386.901438508	1911218.4843420053	1876536.1138868087	3768552.226391468	327045.40736338624	2636242.8897967096	1948584.3753261797	3836365.613950689	902922.6433148569	2154980.711800366	1364300.8163049887	5027755.4143294385	825978.2873705651	3018986.1107798773
964.677__6.67_5749	6.133035370482426	1416725.0375460696	1011214.8718851423	842679.0599042851	1272482.1786676936	1922148.4824275263	1114924.5	1487107.751457726	1783909.8651768526	1254352.9261125477	1491983.5145772598	1369347.339309093	820416.1415094341	3715484.8229688094	2659400.6643132186	1051815.566037736	1896021.7517492715	1471922.3558804116	1179008.5865861708	2404757.0357307885	2835480.109799769	1462722.8028246881	4670490.425683482	1678826.4371390068	4023326.400354805
