index	V10-arm-healthy-BC3	V10-arm-healthy-BC6	V10-back-healthy-BC9	V10-arm-psoriasis-BC7	V10-back-healthy-BC8	V10-back-healthy-BE12	V10-arm-healthy-BC4	V10-arm-healthy-BC5	V10-back-psoriasis-BD11	V10-back-healthy-BC10	V10-back-psoriasis-BD12	V10-back-healthy-BC11	V10-back-psoriasis-BE11	V10-back-healthy-BC12	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_left	GROUP_MEAN_Body_side_middle	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_left	GROUP_SUM_Body_side_middle	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
798.54__9.25_4882	91929.53319502075	2041.6182572614107	453.69294605809125	737.2510373443984	396.9813278008299	510.4045643153527	1134.2323651452282	850.6742738589212	510.4045643153527	1077.5207468879669	340.26970954356847	453.69294605809125	1134.2323651452282	283.55809128630705	9913.190871369294	7275.290456431535	19338.66182572614	573.4174734900876	19338.66182572614	573.4174734900876	7275.290456431535	680.5394190871369	680.5394190871369	623.8278008298755	1134.2323651452282	453.69294605809125	1134.2323651452282	453.69294605809125	623.8278008298755	623.8278008298755	99131.90871369294	101854.0663900415	96693.3091286307	5160.7572614107885	96693.3091286307	5160.7572614107885	101854.0663900415	2722.1576763485477
796.613_C55H83N_9.23_3323	1875.271837622327	9788.918992388546	225.03262051467922	575.0833635375136	350.05074302283435	62.509061254077565	10276.489670170351	6213.40068865531	575.0833635375136	337.5489307720188	200.02899601304821	475.06886553098946	437.56342877854297	137.51993475897063	2974.1811344690104	2252.1121783254803	5745.83291047481	311.1562160202972	5745.83291047481	311.1562160202972	2252.1121783254803	446.93978796665465	412.5598042769119	456.3161471547662	6213.40068865531	337.5489307720188	6213.40068865531	337.5489307720188	456.3161471547662	506.3233961580283	29741.811344690104	31529.570496556724	28729.164552374048	2800.405944182675	28729.164552374048	2800.405944182675	31529.570496556724	1787.7591518666186
795.415_C31H64N10O9Se_6.33_2359	1066.840521921783	1428.1061644445235	563.8004877440945	591.5901525535361	868.0737668440821	1572.2356124392545	2680.996137209178	1304.7012122398846	479.9604820478132	920.3560175872688	195.46967620200436	826.6247752638981	248.22293821314773	1276.911547430443	1250.864624312441	1001.7063922957794	1414.446837673781	772.4061448635562	1414.446837673781	772.4061448635562	1001.7063922957794	378.8108122541253	1171.876034676113	894.2148922156755	1304.7012122398846	826.6247752638981	1304.7012122398846	826.6247752638981	894.2148922156755	364.09171013048046	12508.64624312441	14023.889492140912	7072.234188368905	6951.655303772006	7072.234188368905	6951.655303772006	14023.889492140912	1515.2432490165013
794.567__7.87_2295	529.9375863872011	1729.9774106335806	324.490768476221	285.12946224093974	1389.1661005476087	482.89602527674305	2115.910218111216	1382.445877531829	408.9735721031661	868.8288327543787	244.80812414626138	1093.4762878533008	178.56592584786125	914.9103620054397	1083.2039469577517	853.5368967082676	1208.6801109809535	656.23511100122	1208.6801109809535	656.23511100122	853.5368967082676	279.3692710845571	1004.1933249293702	699.3832095707899	1382.445877531829	482.89602527674305	1382.445877531829	482.89602527674305	699.3832095707899	264.96879319360056	10832.039469577518	11949.516553915746	6043.400554904767	5906.11599901098	6043.400554904767	5906.11599901098	11949.516553915746	1117.4770843382285
793.564__7.26_4944	3454.1825483334287	5615.0272503011865	132.70082037748836	402.0636796511961	901.1772130113015	1560.7200963800124	128.73960185875737	2202.437496414434	562.4930296598014	475.34622224771954	112.89472778383339	1178.4625093224713	164.39056852733634	87.14680741208191	1573.5940565658882	1212.6987550915035	2360.4901153118003	575.0368883024496	2360.4901153118003	575.0368883024496	1212.6987550915035	310.46050140554183	1039.8198611668863	518.9196259537605	2202.437496414434	475.34622224771954	2202.437496414434	475.34622224771954	518.9196259537605	283.2271240892662	15735.940565658882	16977.782571281048	11802.450576559002	5175.331994722046	11802.450576559002	5175.331994722046	16977.782571281048	1241.8420056221673
793.564_C35H68N16O5_7.72_1851	2336.9071992191634	6540.53306207886	205.8536872185049	205.8536872185049	456.1530569046415	1843.3261991838847	467.8492891329656	1146.2307583757658	430.4213460023284	561.4191469595588	130.99780095723037	1483.0822465515012	1586.0090901607534	1169.623222832414	1621.0977868457258	1326.0185566282912	2139.474799205052	874.0984218634243	2139.474799205052	874.0984218634243	1326.0185566282912	588.3204810847043	1157.92699060409	853.8249526676623	1146.2307583757658	561.4191469595588	1146.2307583757658	561.4191469595588	853.8249526676623	318.13751661041664	16210.977868457258	18564.259792796078	10697.37399602526	7866.885796770818	10697.37399602526	7866.885796770818	18564.259792796078	2353.281924338817
793.495__8.19_5626	1742.520724029381	1904.107858839123	471.659744850058	607.0435605014635	694.3879576959188	187.79045396807865	3301.6182139504062	2118.101631965538	366.8464682167118	812.3028939084332	283.86929088197934	786.0995747500966	275.13485116253383	1493.5891920251836	1351.2178245982218	1074.6480297674932	1934.6783978571825	596.8533808287771	1934.6783978571825	596.8533808287771	1074.6480297674932	383.2235426906721	1152.9460429668084	740.2437662230077	1904.107858839123	471.659744850058	1904.107858839123	471.659744850058	740.2437662230077	325.35787954934557	13512.178245982217	15045.072416744906	9673.391989285912	5371.680427458994	9673.391989285912	5371.680427458994	15045.072416744906	1532.8941707626884
793.435_C29H64N12O8P2_7.45_1862	546.9299008343958	1355.8549197285352	1587.0625930393228	166.61440687670333	1325.6711503668134	1506.7737665371433	1267.718313192308	813.7544219920148	303.6487197789195	1603.3618284946524	243.88485644271069	1313.5976426221248	323.57000755765574	1107.140660187949	1242.7865196995258	961.8273705465175	830.1743925247914	1034.9679138919212	830.1743925247914	1034.9679138919212	961.8273705465175	259.4294976639973	1319.634396494469	1187.4294866901284	813.7544219920148	1313.5976426221248	813.7544219920148	1313.5976426221248	1187.4294866901284	273.76678811081507	12427.865196995259	13465.583187651246	4150.871962623957	9314.711225027291	4150.871962623957	9314.711225027291	13465.583187651246	1037.7179906559893
792.654__9.48_4819	12930.032215819801	1423.489785227868	474.496595075956	711.744892613934	948.993190151912	1067.617338920901	1067.617338920901	593.120743844945	830.369041382923	474.496595075956	593.120743844945	711.744892613934	711.744892613934	474.496595075956	2016.610529072813	1643.7917757988473	3345.2009952854896	698.5644316396018	3345.2009952854896	698.5644316396018	1643.7917757988473	711.744892613934	830.369041382923	711.744892613934	1067.617338920901	711.744892613934	1067.617338920901	711.744892613934	711.744892613934	711.744892613934	20166.10529072813	23013.084861183863	16726.004976427448	6287.0798847564165	16726.004976427448	6287.0798847564165	23013.084861183863	2846.979570455736
791.464_C31H60N16O7_6.41_2269	240.6784816174191	1813.7617105673069	718.2409642862168	561.0410551216863	695.4740808899745	1130.213140027745	3190.074018735386	764.8588683832845	494.9086795421253	1038.0614691381927	358.3073791646712	722.0354448522572	136.0592317251626	1063.5386957958924	1137.6936874293674	923.3752299890942	1314.0828268850164	706.3154539358043	1314.0828268850164	706.3154539358043	923.3752299890942	387.5790863884113	901.4601687607386	720.138204569237	764.8588683832845	718.2409642862168	764.8588683832845	718.2409642862168	720.138204569237	426.60802935339825	11376.936874293675	12927.25321984732	6570.414134425082	6356.839085422238	6570.414134425082	6356.839085422238	12927.25321984732	1550.3163455536453
790.457_C34H71N5O11S2_6.37_1299	856.8105522076407	1483.0089619435257	688.6131319042256	587.2258367387524	1011.2357098729713	1506.7441379793736	2627.2788683631006	1049.0361754115436	285.9942198887337	925.0858116687831	315.8829600820235	825.7497045557905	141.53197562116637	1250.3456314192897	1222.3908685326244	968.1816912612085	1320.6720789329127	772.353698110262	1320.6720789329127	772.353698110262	968.1816912612085	332.658748082669	1030.1359426422573	890.948181938212	1049.0361754115436	825.7497045557905	1049.0361754115436	825.7497045557905	890.948181938212	300.9385899853786	12223.908685326243	13554.543677656919	6603.3603946645635	6951.183282992358	6603.3603946645635	6951.183282992358	13554.543677656919	1330.634992330676
789.445_C30H52N20O6_3.35_3939	4513.833744185071	1669.4554854486562	1816.184971474417	209.76882076275433	179.33603847592985	674.9556357184996	2260.7209698783886	557.572046897891	243.4622582945957	1714.0177737972206	123.90489931064245	614.0900711448508	669.5212103101381	566.2671275512695	1456.6433864572193	1129.5065038035946	1842.270213434552	733.5266651197293	1842.270213434552	733.5266651197293	1129.5065038035946	311.6642971695327	1172.2055605835778	641.8056407274944	1669.4554854486562	614.0900711448508	1669.4554854486562	614.0900711448508	641.8056407274944	226.61553952867501	14566.433864572193	15813.091053250324	9211.35106717276	6601.739986077563	9211.35106717276	6601.739986077563	15813.091053250324	1246.6571886781308
788.608_C42H89BNO6Se_7.86_575	396.7172553307818	1993.262307271733	355.3742154182613	301.7162274466922	1466.1385483870968	446.63677692728265	2274.307014762165	1297.9075615090212	277.96597047566974	1214.1219327501367	240.80121651175506	1331.7736686714052	164.4925205030071	814.3259404045926	1159.0565221432475	898.2529397406857	1252.782073264079	701.2923100054675	1252.782073264079	701.2923100054675	898.2529397406857	246.243983734281	1256.014747129579	630.4813586659377	1297.9075615090212	446.63677692728265	1297.9075615090212	446.63677692728265	630.4813586659377	259.3835934937124	11590.565221432476	12575.5411563696	6263.910366320394	6311.6307900492075	6263.910366320394	6311.6307900492075	12575.5411563696	984.975934937124
787.446__3.8_5386	1525.2445193929175	352.22807757166953	13420.212900505903	164.80396290050592	1053.4527824620575	872.4915682967961	898.3431703204049	436.24578414839806	407.16273187183816	9868.849072512648	290.8305227655987	853.1028667790895	487.9489881956156	368.385328836425	2964.8556070826307	2214.235876897133	675.3731028667792	3069.1596402473306	675.3731028667792	3069.1596402473306	2214.235876897133	337.6865514333896	885.4173693086004	670.5259274873525	436.24578414839806	853.1028667790895	436.24578414839806	853.1028667790895	670.5259274873525	348.9966273187184	29648.556070826307	30999.302276559865	3376.8655143338956	27622.436762225974	3376.8655143338956	27622.436762225974	30999.302276559865	1350.7462057335583
787.038__8.84_1333	1000591.6808769793	1053.836784409257	144.90255785627284	329.3239951278928	382.01583434835567	500.572472594397	41507.99634591961	3174.6833130328864	434.7076735688185	540.0913520097441	368.84287454323993	1488.5444579780753	658.6479902557855	237.1132764920828	104962.143727162	75100.92570036542	209331.50426309375	528.3820544051969	209331.50426309375	528.3820544051969	75100.92570036542	447.8806333739342	796.9640682095005	520.3319123020706	3174.6833130328864	434.7076735688185	3174.6833130328864	434.7076735688185	520.3319123020706	401.7752740560292	1049621.43727162	1051412.9598051158	1046657.5213154688	4755.438489646772	1046657.5213154688	4755.438489646772	1051412.9598051158	1791.5225334957368
786.593_C40H83NO13_8.16_2635	62.5083525949436	2712.8625026205523	765.7273192880591	517.9263500723898	1326.5165397112673	177.2558284299472	2660.623379380492	1864.9813484934245	341.5634981080847	1153.2791053767094	107.15717587704617	1323.3911220815203	119.65884639603489	575.9698203391232	1262.3115318316038	979.2443706263995	1563.7803866323607	654.502139511977	1563.7803866323607	654.502139511977	979.2443706263995	271.5764676133889	1238.3351137291147	670.8485698135912	1864.9813484934245	575.9698203391232	1864.9813484934245	575.9698203391232	670.8485698135912	230.6111722520598	12623.115318316039	13709.421188769593	7818.901933161803	5890.519255607793	7818.901933161803	5890.519255607793	13709.421188769593	1086.3058704535556
785.561_C40H80O14_7.71_4037	3661.060192128964	818.3801020844165	653.8380709774968	482.80095969530396	1015.397534067702	376.71465016584256	1348.8116497317235	1056.5330418444319	370.21956999056937	1301.1810617797205	318.2589285883842	662.498177877861	112.58138970473455	757.7593537818672	1165.2173834440023	924.0024773156439	1473.517189096968	618.7165263260199	1473.517189096968	618.7165263260199	924.0024773156439	320.965211994748	916.8888180760594	710.128765829864	1056.5330418444319	653.8380709774968	1056.5330418444319	653.8380709774968	710.128765829864	344.2392492894768	11652.173834440024	12936.034682419015	7367.58594548484	5568.448736934179	7367.58594548484	5568.448736934179	12936.034682419015	1283.860847978992
785.503_C37H72N2O15_6.48_2204	418.0541821838468	1248.3677361054279	485.5223323778736	387.83838485768763	821.2074232205466	1204.9066577595822	2924.723615159467	1252.920801455945	587.7593452485768	873.7746322674265	358.864332627124	1054.2415861606514	186.2617643393377	1221.46325903419	1150.5182225724957	930.4218609141202	1246.380943952475	754.8890370039231	1246.380943952475	754.8890370039231	930.4218609141202	380.18095676818155	1129.5741219601168	847.4910277439865	1248.3677361054279	821.2074232205466	1248.3677361054279	821.2074232205466	847.4910277439865	373.3513587424058	11505.182225724957	13025.906052797684	6231.904719762375	6794.001333035309	6231.904719762375	6794.001333035309	13025.906052797684	1520.7238270727262
784.95__3.74_4937	3026.401906274821	1307.7045274027005	14674.31294678316	364.28911834789517	796.2986497220015	1338.0619539316917	721.5726767275615	354.9483717235901	518.4114376489277	12687.069102462272	196.1556791104051	852.3431294678315	3346.3224781572676	929.4042891183478	3668.811755361398	2936.664019062748	1154.9833200953137	3926.4866296002115	1154.9833200953137	3926.4866296002115	2936.664019062748	1106.294678316124	1118.5544082605243	890.8737092930896	721.5726767275615	929.4042891183478	721.5726767275615	929.4042891183478	890.8737092930896	441.35027799841146	36688.11755361398	41113.296266878475	5774.916600476568	35338.3796664019	5774.916600476568	35338.3796664019	41113.296266878475	4425.178713264496
784.576_C42H73N9O5_8.01_2471	14.601865781265197	1352.943986110783	859.076436797769	195.8272444220788	1190.3765470793637	346.55094787536063	2154.9109034084927	1180.6419698918537	269.97227400028095	1506.9125486265682	191.28444173457407	1292.26512164197	172.62650212517966	750.535901157031	1064.8816228370456	819.8947636180407	979.7851939228947	731.0667467820108	979.7851939228947	731.0667467820108	819.8947636180407	207.42761557052836	1185.5092584856088	804.8061689774	1180.6419698918537	750.535901157031	1180.6419698918537	750.535901157031	804.8061689774	193.55584307832643	10648.816228370457	11478.526690652569	4898.925969614474	6579.600721038097	4898.925969614474	6579.600721038097	11478.526690652569	829.7104622821134
784.49_C36H65N9O10_3.34_3016	4120.507724539974	1714.1632913181747	1976.2999583823282	147.85911430960863	273.16344847029393	737.2907022014722	2207.361150574632	787.913653202389	187.45528390438517	2015.8961279771047	104.7544233583329	557.3536783467281	626.0204534667837	548.3317662871588	1493.8281501300257	1143.1693411670974	1795.5609867889557	780.729538043843	1795.5609867889557	780.729538043843	1143.1693411670974	266.5223187597776	1251.0384722602819	681.6555778341279	1714.1632913181747	557.3536783467281	1714.1632913181747	557.3536783467281	681.6555778341279	167.6571991069969	14938.281501300256	16004.370776339365	8977.804933944779	7026.565842394587	8977.804933944779	7026.565842394587	16004.370776339365	1066.0892750391104
783.45__7.28_5014	804.6391388703153	437.61075973648724	797.5809008100493	917.57094783457	734.056758267656	670.5326157252628	536.4260925802101	395.2613313748917	2089.238465838713	762.2897105087197	1312.8322792094618	677.5908537855287	5463.076258645825	839.9303291716449	665.5918490830766	1174.1883173113813	618.3016540792948	1483.0142413292065	618.3016540792948	1483.0142413292065	1174.1883173113813	2445.679487882143	705.8238060265924	779.9353056593845	536.4260925802101	797.5809008100493	536.4260925802101	797.5809008100493	779.9353056593845	1701.0353725240875	6655.918490830766	16438.636442359337	3091.5082703964745	13347.128171962859	3091.5082703964745	13347.128171962859	16438.636442359337	9782.717951528572
783.07__8.14_2380	95518.59555137844	646.4038220551378	795.5739348370927	646.4038220551378	497.2337092731829	397.78696741854634	2237.551691729323	994.4674185463658	348.06359649122805	447.5103383458646	845.2973057644109	596.6804511278195	1342.531015037594	795.5739348370927	10292.73778195489	7579.262397064088	20008.684461152887	674.027917014759	20008.684461152887	674.027917014759	7579.262397064088	795.5739348370927	720.9888784461152	720.9888784461152	994.4674185463658	596.6804511278195	994.4674185463658	596.6804511278195	720.9888784461152	745.8505639097743	102927.37781954888	106109.67355889724	100043.42230576443	6066.251253132831	100043.42230576443	6066.251253132831	106109.67355889724	3182.2957393483707
782.472__3.68_4926	2541.564285918968	186.56912348158627	12040.748808844639	109.12533637602216	561.4674565153398	1131.7353433835847	1459.1113525116511	151.36740206996623	337.9365255515525	10954.77570329616	56.322754258592084	920.5250149138644	2951.6643403643416	742.7563217851831	3069.062081272094	2438.976412090818	889.5475000716388	3299.770252101473	889.5475000716388	3299.770252101473	2438.976412090818	863.7622391376271	1026.1301791487244	831.6406683495238	186.56912348158627	920.5250149138644	186.56912348158627	920.5250149138644	831.6406683495238	223.53093096378734	30690.62081272094	34145.66976927145	4447.737500358194	29697.932268913257	4447.737500358194	29697.932268913257	34145.66976927145	3455.0489565505086
780.584__8.57_3359	59208.63551521291	1834.0108979888007	143.07886438210502	312.1720677427746	1248.6882709710983	260.14338978564547	1586.8746776924374	871.4803557819124	897.4946947604769	1547.8531692245906	143.07886438210502	806.444508335501	481.26527110344415	104.0573559142582	6761.126700528926	4960.37699309129	12762.634702883766	625.7893765399139	12762.634702883766	625.7893765399139	4960.37699309129	458.5027244972001	1060.0843133765054	838.9624320587068	1586.8746776924374	481.26527110344415	1586.8746776924374	481.26527110344415	838.9624320587068	396.71866942310936	67611.26700528926	69445.27790327807	63813.173514418835	5632.104388859225	63813.173514418835	5632.104388859225	69445.27790327807	1834.0108979888005
780.553_C45H79O8S_7.61_2680	1272.5612530576639	416.29739022345893	850.6946669783727	116.95311297247676	2506.138135124502	584.7655648623838	1979.8491267483566	917.5250172483593	250.6138135124502	902.2097286448208	176.8219684226732	2224.8937444049743	101.63782436893814	743.4876467536022	1239.8422274046493	931.746356665931	940.6371800500631	926.807010341413	940.6371800500631	926.807010341413	931.746356665931	161.50667981913458	909.86737294659	797.0911568659874	917.5250172483593	743.4876467536022	917.5250172483593	743.4876467536022	797.0911568659874	146.887540697575	12398.422274046494	13044.448993323034	4703.185900250315	8341.263093072717	4703.185900250315	8341.263093072717	13044.448993323034	646.0267192765383
780.457__3.31_4838	3952.2216411290815	1406.3472520261978	9309.969549315285	343.9927020426018	620.664636621019	1819.302691471135	1351.3412590981445	476.17128206374474	452.3627179605575	9143.309600592975	192.93146773272417	999.9596923338639	2251.9617701738825	1137.8851671385348	3021.7172771789983	2389.887244978553	1506.0148272719541	2880.927477037775	1506.0148272719541	2880.927477037775	2389.887244978553	810.3121644774415	1378.8442555621712	1244.6132131183397	1351.3412590981445	1137.8851671385348	1351.3412590981445	1137.8851671385348	1244.6132131183397	398.17771000157967	30217.17277178998	33458.421429699745	7530.074136359771	25928.347293339975	7530.074136359771	25928.347293339975	33458.421429699745	3241.248657909766
779.419_C30H60N12O8P2_7.05_1555	1064.5376978151294	1114.8498634923726	972.8631267013067	419.67118966354224	226.16286013568416	1514.4445639673995	2241.3102267564163	1153.3096439860342	443.8597308545245	936.5803149148333	250.1095159147566	352.4270451526116	214.55236036401269	1426.398274032224	1100.2883616954014	880.7911724107751	1198.7357243426989	704.1553102263725	1198.7357243426989	704.1553102263725	880.7911724107751	332.048199199209	1089.693780653751	954.7217208080699	1114.8498634923726	443.8597308545245	1114.8498634923726	443.8597308545245	954.7217208080699	334.8903527891494	11002.883616954014	12331.07641375085	5993.678621713494	6337.397792037353	5993.678621713494	6337.397792037353	12331.07641375085	1328.192796796836
778.573_C41H79NO12_8.47_713	628.9145138367803	1886.743541510341	391.5676451366389	126.87666713924611	1501.7384826050422	62.344569197733	2398.6252675548853	1141.890004253215	341.2544840296964	1243.61009083899	263.5972136255027	1149.5463548564453	299.69143789787444	107.18890844522517	1051.2169378235296	824.5420843519724	1236.6099988588935	595.6154651814609	1236.6099988588935	595.6154651814609	824.5420843519724	257.85495067307994	1145.7181795548302	510.2410794867096	1141.890004253215	341.2544840296964	1141.890004253215	341.2544840296964	510.2410794867096	281.6443257616886	10512.169378235296	11543.589180927615	6183.049994294468	5360.539186633148	6183.049994294468	5360.539186633148	11543.589180927615	1031.4198026923198
777.944__3.8_5747	1539.6459083890888	668.1482243952651	3224.5414307771484	377.6489963973237	755.2979927946474	1307.2465259907358	958.6474523932063	406.69891919711785	261.44930519814716	3485.9907359752956	435.74884199691195	406.69891919711785	1394.3962943901183	668.1482243952651	1342.1064333504887	1135.0219836776707	790.1579001544003	1326.6131411905988	790.1579001544003	1326.6131411905988	1135.0219836776707	617.3108594956252	856.9727225939268	711.7231085949562	668.1482243952651	755.2979927946474	668.1482243952651	755.2979927946474	711.7231085949562	406.6989191971178	13421.064333504888	15890.30777148739	3950.7895007720017	11939.518270715389	3950.7895007720017	11939.518270715389	15890.30777148739	2469.243437982501
777.571_C42H80O12_8.46_890	656.0961856446348	2382.44927412208	656.6819858103889	93.72802652066213	1490.861421844282	161.68084574814216	2766.734182856795	2084.8627899189783	148.79324210155113	1589.275849690977	222.60406298657253	1126.4937187452078	384.2849087347147	355.5807006127619	1327.0716954994248	1008.5805139526962	1596.7740918126299	681.8063040305109	1596.7740918126299	681.8063040305109	1008.5805139526962	212.35256008587513	1308.6775702947448	656.3890857275119	2084.8627899189783	384.2849087347147	2084.8627899189783	384.2849087347147	656.3890857275119	185.69865254406182	13270.716954994248	14120.127195337745	7983.87045906315	6136.256736274598	7983.87045906315	6136.256736274598	14120.127195337745	849.4102403435005
774.561__7.8_3397	24385.35557754842	1231.6531174890426	694.9551109854375	557.3402375229747	722.4780856779302	495.41354446486633	942.6618832178707	1080.2767566803336	461.00982609925063	894.4966775060087	474.7713134454969	371.5601583486498	894.4966775060087	633.0284179273292	3145.187932984589	2417.1069560299725	5639.457514491729	626.9122013289975	5639.457514491729	626.9122013289975	2417.1069560299725	596.9045136434328	808.4873815919694	708.7165983316838	1080.2767566803336	633.0284179273292	1080.2767566803336	633.0284179273292	708.7165983316838	516.0557754842358	31451.87932984589	33839.497384419614	28197.287572458645	5642.209811960978	28197.287572458645	5642.209811960978	33839.497384419614	2387.618054573731
774.464_C38H73N3O8Se_7.06_2079	733.2860986547084	1248.0317977986138	1060.9888300040766	250.03783122706886	865.9636363636363	792.181981247452	2002.8914798206276	849.1362413371381	481.090909090909	1343.8185079494494	181.4338361190379	1158.2856909906236	202.79168365267017	1144.9100693028943	1119.949433346922	879.6320423970648	1016.6766897676314	803.4961271911943	1016.6766897676314	803.4961271911943	879.6320423970648	278.8385650224215	1102.9494496534853	857.5499388503872	849.1362413371381	865.9636363636363	849.1362413371381	865.9636363636363	857.5499388503872	226.4147574398695	11199.49433346922	12314.848593558907	5083.383448838157	7231.465144720749	5083.383448838157	7231.465144720749	12314.848593558907	1115.354260089686
774.048__9.5_5418	55842.83653846153	1169.891826923077	1637.8485576923076	1637.8485576923076	779.9278846153845	467.9567307692307	2807.7403846153843	545.9495192307692	467.9567307692307	623.9423076923076	389.96394230769226	857.920673076923	623.9423076923076	233.97836538461536	6496.799278846154	4863.407451923076	12400.853365384613	675.9375	12400.853365384613	675.9375	4863.407451923076	779.9278846153845	818.9242788461538	701.9350961538461	1637.8485576923076	623.9423076923076	1637.8485576923076	623.9423076923076	701.9350961538461	545.9495192307692	64967.99278846154	68087.70432692306	62004.26682692306	6083.4375	62004.26682692306	6083.4375	68087.70432692306	3119.711538461538
773.433__6.34_2792	1447.9517124710028	1536.0400295795048	255.08908496003724	746.9155221491739	884.5535176312084	1712.216663796509	2486.65978504209	605.6071801209517	367.0346546187586	618.4533930326083	627.6292593980772	524.8595561048248	141.30834202822209	811.1465867074565	1088.2577509446191	911.8189491171734	1364.6348458725447	660.2545620308558	1364.6348458725447	660.2545620308558	911.8189491171734	470.721944548558	847.8500521693325	687.2723907736256	1447.9517124710028	618.4533930326083	1447.9517124710028	618.4533930326083	687.2723907736256	497.33195700841793	10882.577509446191	12765.465287640427	6823.174229362723	5942.291058277702	6823.174229362723	5942.291058277702	12765.465287640427	1882.887778194232
773.078__9.99_5874	696197.3632890347	480.65771885976017	1710.5759994714995	402.9042643383284	961.3154377195203	388.767272607159	25927.24283496471	770.4660493487332	374.63028087598957	1194.5758012838157	508.931702322099	346.35629741365074	431.17824780066724	360.49328914482015	72833.78139898484	52146.81846322753	144755.7268313092	697.4249254043579	144755.7268313092	697.4249254043579	52146.81846322753	429.41112383427105	865.8907435341268	494.7947105909296	770.4660493487332	431.17824780066724	770.4660493487332	431.17824780066724	494.7947105909296	417.0412560694978	728337.8139898484	730055.4584851854	723778.6341565461	6276.824328639221	723778.6341565461	6276.824328639221	730055.4584851854	1717.6444953370842
772.613_C44H85NO7S_8.46_174	834.7608097380036	2504.9605452251703	395.68069251188064	385.8480103500601	1572.2119718745419	149.5245804607878	3050.165818197839	1986.5408546933236	419.7538109080619	1197.8919337142024	175.63204689044915	1285.707957159427	460.440771577664	510.96041440908664	1348.8405577984263	1066.4343012650356	1752.4552076408793	685.3115755006779	1752.4552076408793	685.3115755006779	1066.4343012650356	360.4186599315588	1241.7999454368146	672.8606120735451	1986.5408546933236	460.440771577664	1986.5408546933236	460.440771577664	672.8606120735451	402.80091062906104	13488.405577984264	14930.080217710498	8762.276038204396	6167.804179506102	8762.276038204396	6167.804179506102	14930.080217710498	1441.6746397262352
772.582_C36H73N11O7_8.02_2768	529.0593893403536	1628.6252169555585	1828.5462765219593	134.09339361161037	1989.4583488558917	360.83313190033334	4076.4391657929546	992.2911127259166	126.77920850552252	6156.10579762393	182.85462765219594	1799.289536097608	146.28370212175676	680.2192148661688	2004.086719068067	1473.6341516122682	1472.1016556852787	1474.4855382383741	1472.1016556852787	1474.4855382383741	1473.6341516122682	147.50273297277138	1713.9573765265832	836.2551637960428	992.2911127259166	680.2192148661688	992.2911127259166	680.2192148661688	836.2551637960428	140.18854786668356	20040.86719068067	20630.878122571754	7360.508278426393	13270.369844145367	7360.508278426393	13270.369844145367	20630.878122571754	590.0109318910855
772.49__7.09_3672	2949.830832253719	964.4453747040204	476.1696829082611	568.9824177124137	468.0990103165957	750.5725510248861	1238.8482428206455	496.3463643874247	786.8905776873806	1271.1309331873072	282.4735407082905	758.6432236165516	258.26152293329415	968.4807109998532	1034.2566926219265	874.2267846614744	1243.6906463756445	668.9690837091579	1243.6906463756445	668.9690837091579	874.2267846614744	474.1520147603448	861.5442991602861	754.6078873207189	964.4453747040204	750.5725510248861	964.4453747040204	750.5725510248861	754.6078873207189	425.72797921035215	10342.566926219264	12239.174985260643	6218.453231878223	6020.7217533824205	6218.453231878223	6020.7217533824205	12239.174985260643	1896.6080590413792
771.581_C40H82O13_7.99_2640	1183.0647297859405	1703.3806674559241	415.67139154641154	456.3664928166896	901.1058138418712	453.4596998688126	2133.5860237417205	895.2922279461171	145.33964739385019	409.85780565065755	360.44232553674846	380.7898761718875	197.66192045563625	863.3175055194702	933.9525741528812	749.952580552267	1274.3380283492784	458.6273317761495	1274.3380283492784	458.6273317761495	749.952580552267	289.9525965507311	879.3048667327937	454.9130963427511	1183.0647297859405	409.85780565065755	1183.0647297859405	409.85780565065755	454.9130963427511	279.05212299619234	9339.525741528812	10499.336127731738	6371.690141746391	4127.645985985346	6371.690141746391	4127.645985985346	10499.336127731738	1159.8103862029243
