index	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_DESCRIPTION_arm	GROUP_MEAN_Body_side_right	GROUP_MEAN_Body_side_left	GROUP_MEAN_Batch_3	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_DESCRIPTION_arm	GROUP_MEDIAN_Body_side_right	GROUP_MEDIAN_Body_side_left	GROUP_MEDIAN_Batch_3	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_DESCRIPTION_arm	GROUP_SUM_Body_side_right	GROUP_SUM_Body_side_left	GROUP_SUM_Batch_3	GROUP_SUM_DESCRIPTION_2_psoriasis
707.362_C31H60N4O9Se_6.31_1499	1478.1861633464746	645.4052262498692	1409.7791577992534	1674.4845270906744	312.292851411227	520.4880856853783	1665.5618741932108	490.7459093604996	1243.2229703799323	243.88584586400586	508.5912151554268	383.674074590936	3866.482922234239	166.55618741932108	1055.8472595331962	2.974217632487876	1143.0909767528406	979.2611554966334	979.2611554966334	700.0564752468338	1258.4658357464327	979.2611554966334	487.7716917280117	944.3140983149008	582.9466559676238	582.9466559676238	446.13264487318145	1149.5351149565643	582.9466559676238	446.13264487318145	13717.091721034087	15668.178487946134	15668.178487946134	5600.45180197467	10067.726685971462	15668.178487946134	1951.0867669120469
705.383_C27H54N12O6P2_7.43_861	516.5269757245214	644.4962812562718	1124.8360442000928	1172.3443961747553	1077.1255290255383	965.7336058849468	1320.5300216957237	737.2891900067826	1143.030732190389	766.1985275913645	301.42533103924126	109.37029114166971	930.7593723035995	1079.9558138240288	387.5468541933102	221.36870388193776	956.568874156501	781.1586043833859	781.1586043833859	808.9307739685742	753.3864347981976	781.1586043833859	254.92779506403974	1021.4295674552425	848.4789499474821	848.4789499474821	921.6620283084515	834.0242811551911	848.4789499474821	261.3970174605895	11478.826489878013	12498.537670134174	12498.537670134174	6471.446191748593	6027.091478385581	12498.537670134174	1019.711180256159
703.568_C38H70N8O4_8.13_4207	1641.0496551359638	844.657910731746	1604.8500303903174	506.79474643904763	301.66353954705215	506.79474643904763	989.456409714331	965.3233265505669	494.7282048571655	579.1939959303402	615.3936206759864	1966.84627784678	506.79474643904763	156.8650405644671	591.2605375122222	386.12933062022677	758.1810293949244	791.1126324621442	791.1126324621442	745.1089426812189	837.1163222430698	791.1126324621442	889.9074416638039	542.9943711846939	585.2272667212812	585.2272667212812	597.2938083031634	549.0276419756349	585.2272667212812	603.3270790941043	9098.172352739093	12657.802119394308	12657.802119394308	5960.871541449751	6696.9305779445585	12657.802119394308	3559.6297666552155
702.997__8.4_5620	402981.7806615834	46665.319712275996	1770.6998784104726	4223.857001624981	1235.800956807309	405.78538880239995	1494.0280224088363	5348.989216031636	350.4510176020727	166.0031136009818	590.2332928034908	221.33748480130907	516.4541312030545	1604.6967648094908	332.0062272019636	332.0062272019636	38896.98882209672	29264.965568573087	29264.965568573087	7025.159543641549	51504.77159350462	29264.965568573087	368.89580800218175	1549.3623936091635	913.0171248053998	913.0171248053998	1364.9144896080725	461.1197600027273	913.0171248053998	332.0062272019636	466763.86586516065	468239.4490971694	468239.4490971694	56201.27634913239	412038.172748037	468239.4490971694	1475.583232008727
700.914__3.72_5207	415.5844111640572	1017.4652825051055	243.61844792375766	501.56739278420696	558.8893805309734	7208.239959155889	415.5844111640572	960.143294758339	444.24540503744043	171.96596324029952	1017.4652825051055	515.8978897208985	1361.3972089857045	458.5759019741321	587.5503744043567	988.8042886317223	1146.4397549353303	1054.1871809053778	1054.1871809053778	582.1764380530974	1526.1979237576584	1054.1871809053778	777.4294588155208	480.0716473791695	537.393635125936	537.393635125936	508.73264125255275	773.8468345813478	537.393635125936	788.1773315180395	13757.277059223963	16866.994894486044	16866.994894486044	4657.411504424779	12209.583390061267	16866.994894486044	3109.717835262083
700.772__10.0_5850	1087.7787367595135	1459.2153785798353	464.29580227540214	610.2173401333856	7906.294233032562	583.6861514319341	517.3581796783052	1193.9034915653197	504.09258532757946	782.6700666928207	2759.243624950961	742.8732836406434	411.23342487249903	636.7485288348372	451.03020792467635	464.29580227540214	1346.4578265986663	1285.9335523734799	1285.9335523734799	1926.8275794429187	645.0395253040408	1285.9335523734799	1104.3607296979208	623.4829344841114	623.4829344841114	623.4829344841114	762.771675166732	484.19419380149077	623.4829344841114	603.5845429580228	16157.493919183995	20574.936837975678	20574.936837975678	15414.62063554335	5160.3162024323265	20574.936837975678	4417.442918791683
700.555_C33H69N11O5_7.88_1295	143.75448559598428	245.052983218025	1259.5276432269918	942.9698381581145	884.872170404297	1623.7553295297705	2907.1179133737132	662.909285908943	910.1967948098071	477.4436542332949	718.7724279799214	102.04333951632044	2142.1652879484495	1503.8357845507371	482.6575474932529	182.48626409852926	1141.9667642465108	949.3475468778845	949.3475468778845	972.7635139293029	925.9315798264661	949.3475468778845	371.489894772006	926.5833164839607	801.8222991921092	801.8222991921092	801.8222991921092	786.553040359375	801.8222991921092	332.5719057958911	13703.601170958129	15189.560750046152	15189.560750046152	7782.108111434423	7407.452638611729	15189.560750046152	1485.959579088024
698.988__9.71_84	662.0777916797811	621.2976378444323	787.416793909015	916.3540450060739	503.7548414954856	2851.6122277512313	3967.669084921587	350.52941054060875	578.1186514305335	198.80324994732558	206.8993098999316	104.04936309460328	8071.771772748201	54.573441162010944	1763.1419452341997	1114.557586808762	1630.331579036357	1422.0391970921114	1422.0391970921114	821.6751216714313	2022.4032725127915	1422.0391970921114	797.162051259374	641.6877147621067	641.6877147621067	641.6877147621067	355.3270756977086	950.9871903588885	641.6877147621067	660.7284483543467	19563.978948436285	22752.627153473783	22752.627153473783	6573.40097337145	16179.226180102332	22752.627153473783	3188.648205037496
698.541_C39H79N2O3Se_8.23_2154	32.581821666535134	34.21091274986189	628.2861278030192	300.29578969323217	765.1297788024667	8776.456696242347	1782.7686755205807	1063.796477412372	1078.4582971623129	398.5842850539465	2028.218398741812	905.7746423296767	19856.991214669837	1170.7734585508292	7756.645678079798	3432.4949125694766	2990.6944612772786	3125.7166979405065	3125.7166979405065	923.2194926803006	5328.213903200713	3125.7166979405065	3530.783407930191	914.4631281074194	1071.1273872873426	1071.1273872873426	835.4522105660717	2255.476604865895	1071.1273872873426	2730.3566556556443	35888.33353532734	50011.467167048104	50011.467167048104	7385.755941442405	42625.7112256057	50011.467167048104	14123.133631720764
698.487__9.45_205	317.52786156539156	466.4976462811403	420.2429396456426	833.9015794143461	854.9713390205513	2041.1329618511431	2943.8404749795036	379.42028040861976	955.3819121438737	328.55656385926466	75.88405608172395	119.01122027567553	5521.923091795036	2404.5863150581854	1244.1034617476564	845.9179266897601	1455.6652471685584	1234.5562269260947	1234.5562269260947	1003.4061493712989	1465.7063044808904	1234.5562269260947	571.229166198704	844.4364592174487	839.909753052053	839.909753052053	650.1996128477432	900.6499194168168	839.909753052053	482.4645734827178	17467.9829660227	19752.899630817516	19752.899630817516	8027.249194970391	11725.650435847123	19752.899630817516	2284.916664794816
697.556_C40H74N4O4_9.42_3186	8.549426934097422	68.39541547277938	564.2621776504299	1051.5795128939828	1444.8531518624643	812.195558739255	1744.083094555874	1094.32664756447	1889.4233524355302	1077.227793696275	504.4161891117479	273.5816618911175	760.8989971346705	2077.510744985673	709.6024355300859	376.17478510028656	1049.4421561604584	903.5675590974213	903.5675590974213	1030.2059455587391	776.9291726361032	903.5675590974213	465.9437679083095	1064.403653295129	786.5472779369627	786.5472779369627	1064.403653295129	735.2507163323783	786.5472779369627	440.2954871060172	12593.305873925501	14457.08094555874	14457.08094555874	8241.647564469913	6215.433381088826	14457.08094555874	1863.775071633238
697.505_C36H72O12_7.82_4200	640.7012378429393	719.0848999194692	3.4079853076752094	603.2133994585121	599.8054141508368	1823.272139606237	405.55025161334993	640.7012378429393	838.3643856881015	245.37494215261506	1288.218446301229	364.6544279212474	5060.858181897685	483.9339136898797	1734.6645216066815	1114.4111956097934	1005.3556657641867	1035.3885362880744	1035.3885362880744	588.7294619008924	1482.0476106752567	1035.3885362880744	1125.487147859738	621.9573186507257	640.7012378429393	640.7012378429393	541.8696639203582	976.3877906489474	640.7012378429393	1201.314820955511	12064.267989170241	16566.21658060919	16566.21658060919	4709.835695207139	11856.380885402054	16566.21658060919	4501.948591438952
697.447_C28H60N10O10_6.44_1925	723.6880982330039	577.860176366843	793.194864729959	1004.4409197697248	596.9404652091445	1011.2553086419754	1353.3376300289508	888.5963089414662	823.1781757678613	329.8164214169246	505.6276543209877	422.49211007953147	1477.35950750391	827.2668090912116	509.71628764433797	859.9758756780141	867.2445571417479	794.0466633389904	794.0466633389904	702.2227732854149	885.870553392566	794.0466633389904	574.4529819307179	825.2224924295365	808.1865202489101	808.1865202489101	587.4003207879937	841.5770257229376	808.1865202489101	507.67197098266286	10406.934685700975	12704.746613423846	12704.746613423846	5617.782186283319	7086.964427140528	12704.746613423846	2297.8119277228716
697.417_C41H66O4Se_7.91_3109	1343.9595087656849	549.1927560736851	2022.6367357835722	1035.8757675536176	647.422354721011	4.464981756696627	1964.591972946516	375.0584675625167	1911.0121918661566	522.4028655335054	571.5176648571683	250.03897837501114	879.6014060692356	2129.7962979442914	317.01370472546057	165.20432499777522	1115.501275548041	918.111873720744	918.111873720744	958.8548322506008	877.3689151908873	918.111873720744	325.94366823885383	957.7385868114266	609.4700097890895	609.4700097890895	609.4700097890895	627.3299368158762	609.4700097890895	283.5263415502359	13386.01530657649	14689.789979531904	14689.789979531904	7670.838658004806	7018.951321527098	14689.789979531904	1303.7746729554153
697.362_C33H58N4O7Se_3.14_3420	1062.295608056481	1668.0674837250526	632.1097833063358	575.0443167578471	368.73070692869584	1742.691555365384	1725.1329502735414	390.6789632934992	750.6303676762737	570.6546654848864	438.9651272960665	377.5100094746172	5969.9257312265045	302.88593783428587	3384.421131452673	588.2132705767291	1313.2373391607323	1284.2473505455546	1284.2473505455546	753.3738997218742	1815.1208013692349	1284.2473505455546	1197.2773847000215	691.3700754913048	610.1615269415324	610.1615269415324	504.80989639047647	906.4629878663773	610.1615269415324	513.5891989363978	15758.848069928787	20547.957608728873	20547.957608728873	6026.991197774993	14520.966410953879	20547.957608728873	4789.109538800086
696.897__3.62_4215	1712.8326819070126	1963.7572149252373	763.6833613598145	1254.622665091124	272.7440576285052	2094.67436258692	1254.622665091124	610.9466890878516	512.7588283415898	130.9171476616825	632.7662136981321	272.7440576285052	4778.475889651411	796.4126482752351	6534.947620778985	392.7514429850475	1345.5373509672922	1498.7285966686359	1498.7285966686359	822.3233337499432	2175.133859587329	1498.7285966686359	1958.3023337726672	1025.5176566831797	780.0480048175248	780.0480048175248	714.5894309866836	1238.2580216334136	780.0480048175248	512.7588283415898	16146.448211607507	23979.657546698174	23979.657546698174	6578.586669999546	17401.07087669863	23979.657546698174	7833.209335090669
696.511__9.57_89	452.52015832813584	266.40377372075983	592.2761177692001	849.716233401671	835.7406374575646	1984.92015774433	2758.5898725260013	367.50998161984705	544.6627081389341	337.63112132555057	271.70486183748983	51.95066354395425	5627.3459944596825	2376.5259944402223	1224.3585881240276	775.5973831877549	1416.1535625776585	1207.3408904765706	1207.3408904765706	968.5328947816517	1446.148886171489	1207.3408904765706	580.9028741733066	714.0083776133824	683.9367504784775	683.9367504784775	586.6858793915576	683.9367504784775	683.9367504784775	523.6511225126224	16993.8427509319	19317.45424762513	19317.45424762513	7748.263158253214	11569.191089371912	19317.45424762513	2323.6114966932264
696.009__9.65_68	291.7469617417583	477.38057160999756	856.677524238451	941.2055726389191	940.1694780722127	1164.311269336375	3277.3397969202906	402.2637155237798	1036.612613989805	534.624796420529	214.8169401638043	154.5507728670457	6398.401996695692	2714.2223999153343	870.1467536056349	382.6642599702495	1586.2463914252621	1291.0709639818674	1291.0709639818674	1156.7887910760167	1425.3531368877184	1291.0709639818674	405.5446816516836	940.6875253555659	863.4121389220429	863.4121389220429	737.3971372463709	863.4121389220429	863.4121389220429	298.7406000670269	19034.956697103145	20657.13542370988	20657.13542370988	9254.310328608133	11402.825095101747	20657.13542370988	1622.1787266067345
695.348_C32H54O16_5.09_3882	1115.5874584609007	5731.057139544236	820.2848959271329	590.6051250675357	929.656215384084	1011.6847049767973	481.2338056105846	661.6964827145539	1071.8389306781203	628.8850868774686	382.7996180993287	535.9194653390601	721.850708415877	1208.5530799993091	596.0736910403832	754.6621042529623	1247.7444694713834	1077.6492820242709	1077.6492820242709	1311.088691990201	844.2098720583409	1077.6492820242709	567.3637196829336	874.9705556556085	738.2564063344196	738.2564063344196	609.7451059725022	787.4735000900475	738.2564063344196	565.9965781897217	14972.9336336566	17242.388512388334	17242.388512388334	10488.709535921607	6753.678976466727	17242.388512388334	2269.4548787317344
693.53__9.48_238	185.7683849406797	402.47029932692715	617.6673393077145	950.746207716206	938.0383794034321	1997.4699608473084	3218.257520209957	91.6301304657898	1001.0758961654809	394.44430249780686	45.647856965621564	86.78109071486297	6212.790378808186	2656.604950438811	1347.1970094212927	966.1293683053531	1555.5803125106916	1319.5449422209642	1319.5449422209642	1086.623825909203	1552.4660585327256	1319.5449422209642	611.4388313517826	944.3922935598191	944.3922935598191	944.3922935598191	670.2543393651797	983.602632235417	944.3922935598191	526.455229510108	18666.9637501283	21112.719075535428	21112.719075535428	8692.990607273625	12419.728468261805	21112.719075535428	2445.7553254071304
693.454_C34H64N2O12_7.34_2501	374.0124729165367	632.6907030834806	391.58721466885555	155.97583305183028	360.2822059225375	848.530500229147	672.2338720261981	1051.7384517403343	926.5184167550622	805.6920672078697	660.1512370714788	561.8425253944449	666.1925545488384	1362.0424858047152	798.5523283709902	1073.706878930733	687.2913981629505	708.8593592326908	708.8593592326908	651.3638661953194	766.3548522700622	708.8593592326908	773.5632424419117	669.2132132875183	669.2132132875183	669.2132132875183	646.4209700774798	823.5414143000686	669.2132132875183	729.3517827212345	8247.496777955406	11341.749747723054	11341.749747723054	5210.910929562555	6130.838818160498	11341.749747723054	3094.252969767647
693.454_C30H60N8O10_8.22_268	13.599393379941535	24.138923249396225	33.6584986153553	19.832448679081406	560.9749769225883	1874.7897057031066	880.4473930730481	1194.5933801496976	1256.017306915767	1492.0801103359188	1753.9817611779595	1222.9254496912424	1198.559869885514	1041.7135329035216	1573.5631423374018	1666.8323152681673	799.2004616510781	987.9817630179817	987.9817630179817	874.5118245040944	1101.4517015318688	987.9817630179817	1554.3256671186928	961.0804629882848	1196.5766250176057	1196.5766250176057	961.0804629882848	1227.2885884006405	1196.5766250176057	1620.1977288027847	9590.405539812937	15807.708208287708	15807.708208287708	6996.094596032755	8811.61361225495	15807.708208287708	6217.302668474771
692.471_C35H61N7O7_7.73_2081	5684.989469382965	17904.334397624796	1094.905420061858	761.6733356952055	1939.260400750293	516.133905109251	957.1026784064753	533.6724358653906	942.0696520440699	999.6962530999572	849.3659894759035	378.3311634538685	1287.8292583793934	410.9027205724135	566.2439929839356	486.06785238444036	2752.7141605826723	2207.0361828306386	2207.0361828306386	3025.0833673848642	1388.988998276413	2207.0361828306386	570.002249574537	978.3994657532162	895.7178207599867	895.7178207599867	903.2343339411893	754.1568225140028	895.7178207599867	526.155922684188	33032.569926992066	35312.57892529022	35312.57892529022	24200.666939078914	11111.911986211304	35312.57892529022	2280.008998298148
692.404_C30H61NO16_3.13_3501	1369.9947172758702	3694.8342375015895	587.1405931182301	563.4177408710289	326.18921839901674	3724.487802810591	1755.4910662928899	504.1106102530258	575.2791669946295	557.4870278092286	1411.5097087084723	836.2305417138429	8540.226808992438	326.18921839901674	7686.2041280931935	290.6049400282149	1877.0706840597961	2046.8373454538298	2046.8373454538298	1183.918594961886	2909.756095945774	2046.8373454538298	2556.137329635931	581.2098800564297	711.6855674160365	711.6855674160365	699.8241412924358	978.5676551970502	711.6855674160365	1123.8701252111575	22524.848208717554	32749.397527261277	32749.397527261277	9471.348759695087	23278.048767566193	32749.397527261277	10224.549318543724
691.97__7.65_1672	11538.534943462008	640.7403151448428	1172.085942338127	619.9032317254984	708.4608362577125	1338.782609692883	1937.848757999037	823.0647950641071	312.55625129016727	593.8568774513177	468.8343769352509	223.9986467579532	1010.5985458382074	479.2529186449231	573.0197940319732	536.5548980481204	1764.6405020757363	1436.130858792633	1436.130858792633	709.111995114567	2163.149722470699	1436.130858792633	450.6019289433244	765.7628156609098	630.3217734351706	630.3217734351706	606.880054588408	916.8316704511573	630.3217734351706	502.6946374916856	21175.686024908835	22978.09374068213	22978.09374068213	5672.895960916536	17305.197779765593	22978.09374068213	1802.4077157732977
691.495_C37H70O11_7.59_735	776.1891681001746	823.4761446223224	973.6818347514977	1081.0258001720952	804.8900870053284	995.3023507549395	1393.7014497423397	879.7400605377121	818.9244570426504	593.1101787844793	524.7084293232977	201.53861116658712	1409.2530489728858	139.2057784783014	497.2718680791638	343.90528379743847	890.7083632470604	765.9952844582008	765.9952844582008	695.207059911844	836.7835090045578	765.9952844582008	391.85604809162174	851.6081025800172	811.9072720239894	811.9072720239894	699.0001328949038	849.3322587901812	811.9072720239894	420.5885759383011	10688.500358964726	12255.924551331213	12255.924551331213	5561.656479294752	6694.268072036462	12255.924551331213	1567.424192366487
691.438_C31H54N12O6_7.87_2187	1065.5311535844294	522.681685748829	319.32321637388264	200.83749661409988	267.22311264972285	608.394759617608	272.2650581714157	702.5110760225418	3147.014329789975	820.1564715287091	746.2079372105468	979.8180797156504	531.0849282849838	1247.0411923653733	1061.329532316352	322.68451338834456	808.6720400626309	800.881533961404	800.881533961404	632.0288792505434	969.7341886722646	800.881533961404	777.5100156577234	569.7398439512958	655.4529178200748	655.4529178200748	634.4448114796878	655.4529178200748	655.4529178200748	863.0130084630986	9704.064480751571	12814.104543382464	12814.104543382464	5056.231034004347	7757.873509378117	12814.104543382464	3110.0400626308938
691.368_C27H56N10O6Se_7.03_533	744.8666333021675	1016.64473226652	1388.4472642051533	1545.0620970964148	951.9442431894627	1221.9201001182425	1382.680089691321	611.8611710769076	493.4538693397858	725.7628677250976	246.90715887345016	111.37855779838847	952.1244673930199	1507.0347901458324	253.39523020151162	231.7683257746401	1045.1501937958271	836.5782248873697	836.5782248873697	935.926817098311	737.2296326764285	836.5782248873697	210.86231816199756	984.38459982977	848.405438245815	848.405438245815	984.2944877279913	678.3639021895376	848.405438245815	239.3377423240451	12541.802325549925	13385.251598197916	13385.251598197916	7487.414536786488	5897.837061411428	13385.251598197916	843.4492726479903
690.521_C43H67N3O4_8.5_490	626.279169310226	261.1836894432781	1854.4978092728818	1550.2515760504252	1587.697266293189	426.8808687675084	1926.5807629902022	454.0289941935122	816.3160472922528	657.1718637605063	455.9012787056504	186.29230895775035	1732.799315983899	2423.672300962893	375.393044683708	208.7597231034087	1193.1133053600645	971.4816262357058	971.4816262357058	1131.093880895487	811.8693715759247	971.4816262357058	306.58658886262936	1183.283811671339	641.7255165353662	641.7255165353662	1103.7117199054658	540.1540817518692	641.7255165353662	292.0763838935584	14317.359664320775	15543.706019771293	15543.706019771293	9048.751047163896	6494.954972607397	15543.706019771293	1226.3463554505174
690.471__4.99_5927	16823.991555116343	120947.27787260804	13476.856227353039	5475.524810589046	574.0469559488516	786.0027550684275	980.2955709280388	1289.3977779774204	521.0580061689576	476.9005480190459	724.1823136585513	512.2265145389753	627.0359057287455	786.0027550684275	158.96684933968197	450.40607312909896	13563.699228381198	10288.135780702543	10288.135780702543	16309.557167669873	4266.714393735215	10288.135780702543	461.4454376665769	883.1491629982331	755.0925343634894	755.0925343634894	755.0925343634894	706.5193303985866	755.0925343634894	481.3162938340371	162764.39074057437	164610.1724912407	164610.1724912407	130476.45734135898	34133.71514988172	164610.1724912407	1845.7817506663075
689.516_C34H69N6O6P_8.49_184	381.17061707585646	207.6826713091408	968.0124510171817	1182.7352128791747	1239.3073691074517	699.7347145924199	1302.9196158885807	498.84070203067233	1233.0215739709763	609.7221282380949	527.7553596584582	242.12882865702494	1540.5226720473433	1728.8450943361406	232.3229882441236	241.87739685156592	966.0429018744194	802.2874622440128	802.2874622440128	880.1370350092583	724.4378894787674	802.2874622440128	311.0211433527932	1075.3738319481781	654.7284214152573	654.7284214152573	896.2286705586348	599.2877083115461	654.7284214152573	242.00311275429544	11592.514822493033	12836.599395904204	12836.599395904204	7041.096280074066	5795.503115830139	12836.599395904204	1244.0845734111729
689.298_C24H40N12O12_4.29_1452	385.64563247440367	6946.185238178016	721.0888749225536	604.71060713442	563.635924385667	958.4092641375713	1841.5149432357618	360.5444374612768	2738.312183250204	543.0985830112904	533.9708757337897	1236.804336101342	191.68185282751426	1898.5631137201412	853.4406304463134	255.575803770019	1479.449221228235	1289.5738937993929	1289.5738937993929	1771.0604526875536	808.087334911232	1289.5738937993929	719.9479115128661	662.8997410284868	662.8997410284868	662.8997410284868	920.757471617881	553.3672536984786	662.8997410284868	693.7057530900515	17753.39065473882	20633.182300790286	20633.182300790286	14168.483621500429	6464.698679289856	20633.182300790286	2879.7916460514643
687.496__9.36_1628	295.34310796875064	785.3742736568122	374.1454170456146	842.9860458390573	749.6152426471428	3507.0338560594246	3947.399700900723	351.63047159508204	1088.001628683088	415.8642865568955	177.4707464924331	84.09994330051867	7936.518271312727	2404.463733261286	1321.7597388018526	399.3091796079745	1891.5313362938841	1542.5634777330865	1542.5634777330865	1175.9092465818585	1909.217708884314	1542.5634777330865	495.6599020506947	814.1801597479348	767.4947581519775	767.4947581519775	767.4947581519775	743.6554041455313	767.4947581519775	288.3899630502038	22698.37603552661	24681.015643729384	24681.015643729384	9407.273972654868	15273.741671074513	24681.015643729384	1982.6396082027788
687.263_C27H40N10O9_4.88_487	115.43688524590165	1475.244262295082	1795.1413934426232	77.28401639344263	335.54959016393445	442.18196721311483	1451.765573770492	496.96557377049186	1300.1323770491806	364.8979508196722	1160.2385245901642	1580.8983606557379	64.56639344262295	1676.7696721311477	2388.9565573770496	442.18196721311483	799.6613046448089	948.0131915983608	948.0131915983608	1015.3309938524591	880.6953893442625	948.0131915983608	1393.0688524590166	469.5737704918033	828.602049180328	828.602049180328	1306.002049180328	469.5737704918033	828.602049180328	1370.568442622951	9595.935655737707	15168.211065573772	15168.211065573772	8122.647950819673	7045.5631147541	15168.211065573772	5572.2754098360665
686.952__8.2_1179	639.4756849041	517.6707925414144	1473.8391975884974	499.4000586870115	450.6781017419372	596.8439725771601	2314.292954891029	1102.3342758823057	956.168405047083	1193.6879451543202	730.8293541761144	334.9634539973857	907.4464481020087	523.7610371595487	548.1220156320858	414.1366340331315	931.2999061897016	825.2281457571958	825.2281457571958	820.6604622935952	829.7958292207966	825.2281457571958	507.01286445967935	773.4610665030543	618.15982874063	618.15982874063	520.7159148504816	773.4610665030543	618.15982874063	481.12932483260863	11175.598874276418	13203.650332115132	13203.650332115132	6565.283698348761	6638.366633766373	13203.650332115132	2028.0514578387174
686.541_C29H69N10O8_7.59_715	496.18258242047966	734.4376550364809	1178.512957592141	1241.8314113385659	912.7587792288061	1064.991008224943	1397.1661035472225	878.4201523084178	1211.370863433827	559.7830782771334	447.2482762957372	180.08388738125694	1380.3845979885932	955.135606290723	536.0915410178922	349.5206851013667	1000.914566307278	845.2449490927243	845.2449490927243	803.5555996744906	886.9342985109575	845.2449490927243	378.23609744906327	1010.063307257833	895.589465768612	895.589465768612	823.5982171326435	971.7055802666804	895.589465768612	398.38448069855195	12010.974795687336	13523.919185483588	13523.919185483588	6428.444797395925	7095.47438808766	13523.919185483588	1512.944389796253
686.412_C31H56ClN9O6_7.03_2054	640.9071786970303	136.64010916383387	1815.3614503195072	1533.1345581775408	1198.0409571329005	984.1341195728512	1386.7344412162902	618.9471611528428	1485.9611871566935	685.6405477685236	308.25357960174426	139.08011111318805	1048.3875042391778	1629.9213021685898	166.73346653920206	127.69343534953524	1096.9842097304818	869.0981943355907	869.0981943355907	877.1807007928263	861.015687878355	869.0981943355907	185.4401481509174	1123.2142306860392	834.8873336706874	834.8873336706874	941.840752450712	812.5206491349408	834.8873336706874	152.90678882619505	13163.810516765781	13905.571109369452	13905.571109369452	7017.4456063426105	6888.12550302684	13905.571109369452	741.7605926036696
685.583_C38H76N4O6_4.73_2308	2222.0590335219854	991.990639965172	2341.097910317806	714.2332607749239	555.5147583804963	1349.107270352634	4642.516195037005	357.11663038746195	634.8740095777101	357.11663038746195	396.7962559860688	793.5925119721376	1031.670265563779	476.15550718328257	634.8740095777101	515.8351327818895	1306.1210092874765	1125.90937636047	1125.90937636047	1115.9894699608185	1135.829282760122	1125.90937636047	585.2744775794515	853.1119503700479	674.553635176317	674.553635176317	634.8740095777101	833.2721375707445	674.553635176317	575.3545711797998	15673.452111449717	18014.55002176752	18014.55002176752	8927.915759686548	9086.634262080976	18014.55002176752	2341.097910317806
685.017__9.56_2285	706.7823616162751	642.0008995644896	289.02498453873534	343.00953624855657	423.5710980309052	4046.3497835422945	4690.842277801084	594.6606003728002	966.7387413881836	160.29259199993078	185.2085389429252	134.5461134921699	9424.872196970024	3762.3079883921578	1292.307114776644	402.80780891174317	2170.8710883721196	1754.0826647868075	1754.0826647868075	1292.7223805590272	2215.4429490145876	1754.0826647868075	503.7173940308706	674.3916305903824	618.3307499686449	618.3307499686449	383.29031713973086	836.7605515022294	618.3307499686449	294.00817392733416	26050.453060465436	28065.32263658892	28065.32263658892	10341.779044472218	17723.5435921167	28065.32263658892	2014.8695761234824
684.561_C39H75N2O7_8.5_122	202.10673993771232	223.064753966623	1059.1108019726257	1140.5058797128138	1107.0380433565688	535.3229164748891	1659.7447389097017	373.83248279475566	811.6762642514556	589.7487668600447	552.0568346530116	395.6028229488179	1535.9462374366015	2279.224641950294	292.27493982953735	285.938796053355	959.7768556353404	815.1997288193004	815.1997288193004	993.3733102947344	637.0261473438666	815.1997288193004	381.46834837118047	935.3935331120406	570.9028007565282	570.9028007565282	848.3934051083068	454.57769963482235	570.9028007565282	343.9388813891776	11517.322267624086	13043.195661108806	13043.195661108806	7946.9864823578755	5096.209178750933	13043.195661108806	1525.8733934847219
684.344_C30H53NO16_4.33_3310	1605.3719008264463	11311.98347107438	966.9421487603306	688.0165289256198	415.2892561983471	731.404958677686	1561.9834710743803	1059.9173553719008	1320.2479338842975	334.7107438016529	1357.4380165289256	378.099173553719	650.8264462809917	725.2066115702479	1159.0909090909092	452.4793388429752	1780.9917355371902	1544.9380165289256	1544.9380165289256	2096.590909090909	993.2851239669423	1544.9380165289256	836.7768595041323	849.1735537190083	849.1735537190083	849.1735537190083	706.6115702479339	1013.4297520661157	849.1735537190083	805.7851239669423	21371.900826446283	24719.00826446281	24719.00826446281	16772.727272727272	7946.280991735538	24719.00826446281	3347.107438016529
683.542__9.49_4666	556.7931029786307	742.3908039715076	2431.3298830066874	1057.9068956593983	723.8310338722199	779.5103441700829	872.3091946665214	278.39655148931536	890.8689647658091	519.6735627800554	408.3149421843292	445.43448238290455	3396.4379281696474	649.5919534750692	649.5919534750692	445.43448238290455	1074.9200182504119	927.9885049643846	927.9885049643846	677.4316086240007	1178.5454013047683	927.9885049643846	487.1939651063019	760.9505740707953	686.7114936736446	686.7114936736446	686.7114936736446	714.5511488225761	686.7114936736446	445.43448238290455	12899.040219004943	14847.816079430153	14847.816079430153	5419.452868992005	9428.363210438147	14847.816079430153	1948.7758604252076
