index	V22-back-psoriasis-BB10	V22-back-healthy-BB4	V22-back-healthy-BB3	V22-back-psoriasis-BB1	V22-back-healthy-BA1	V22-back-healthy-BB8	V22-back-psoriasis-BB5	V22-back-psoriasis-BA8	V22-back-healthy-BA6	V22-back-psoriasis-BC3	V22-back-healthy-BA2	V22-back-psoriasis-BB2	V22-back-healthy-BA5	V22-back-psoriasis-BA7	V22-back-psoriasis-BC4	V22-back-healthy-BC5	V22-back-healthy-BA11	V22-back-healthy-BC1	V22-back-psoriasis-BB11	V22-back-healthy-BC2	V22-back-psoriasis-BB7	V22-back-psoriasis-BB12	V22-back-healthy-BA10	V22-back-psoriasis-BA9	V22-back-healthy-BA3	V22-back-healthy-BB9	V22-back-psoriasis-BA12	V22-back-healthy-BA4	V22-back-healthy-BC6	V22-back-psoriasis-BB6	GROUP_MEAN_DESCRIPTION_2_healthy	GROUP_MEAN_Sex_female	GROUP_MEAN_Batch_4	GROUP_MEAN_DESCRIPTION_back	GROUP_MEAN_Body_side_middle	GROUP_MEAN_DESCRIPTION_2_psoriasis	GROUP_MEDIAN_DESCRIPTION_2_healthy	GROUP_MEDIAN_Sex_female	GROUP_MEDIAN_Batch_4	GROUP_MEDIAN_DESCRIPTION_back	GROUP_MEDIAN_Body_side_middle	GROUP_MEDIAN_DESCRIPTION_2_psoriasis	GROUP_SUM_DESCRIPTION_2_healthy	GROUP_SUM_Sex_female	GROUP_SUM_Batch_4	GROUP_SUM_DESCRIPTION_back	GROUP_SUM_Body_side_middle	GROUP_SUM_DESCRIPTION_2_psoriasis
658.38_C33H55NO12_5.81_1887	3.0	3.0	9.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	6.0	9.0	3.0	3.0	6.0	15.0	6.0	3.0	6.0	3.0	3.0	18.0	6.0	3.0	3.0	3.0	3.0	6.0	6.0	27.0	5.25	5.9	5.9	5.9	5.9	6.642857142857143	4.5	3.0	3.0	3.0	3.0	3.0	84.0	177.0	177.0	177.0	177.0	93.0
658.381_C29H47N13O5_6.26_1101	8.181818181818182	2.727272727272727	10.909090909090908	8.181818181818182	2.727272727272727	2.727272727272727	5.454545454545454	2.727272727272727	2.727272727272727	2.727272727272727	2.727272727272727	2.727272727272727	2.727272727272727	5.454545454545454	13.636363636363635	13.636363636363635	5.454545454545454	8.181818181818182	5.454545454545454	2.727272727272727	5.454545454545454	24.545454545454543	2.727272727272727	2.727272727272727	2.727272727272727	2.727272727272727	5.454545454545454	2.727272727272727	5.454545454545454	13.636363636363635	4.602272727272727	5.999999999999999	5.999999999999999	5.999999999999999	5.999999999999999	7.597402597402598	2.727272727272727	4.090909090909091	4.090909090909091	4.090909090909091	4.090909090909091	5.454545454545454	73.63636363636363	179.99999999999997	179.99999999999997	179.99999999999997	179.99999999999997	106.36363636363637
657.504_C37H64N6O4_9.54_2822	4.3076923076923075	6.461538461538462	6.461538461538462	6.461538461538462	6.461538461538462	2.1538461538461537	2.1538461538461537	2.1538461538461537	10.769230769230768	38.76923076923077	8.615384615384615	2.1538461538461537	6.461538461538462	4.3076923076923075	8.615384615384615	4.3076923076923075	2.1538461538461537	2.1538461538461537	6.461538461538462	2.1538461538461537	4.3076923076923075	6.461538461538462	6.461538461538462	2.1538461538461537	2.1538461538461537	6.461538461538462	2.1538461538461537	2.1538461538461537	4.3076923076923075	4.3076923076923075	4.98076923076923	5.815384615384616	5.815384615384616	5.815384615384616	5.815384615384616	6.769230769230771	5.384615384615385	4.3076923076923075	4.3076923076923075	4.3076923076923075	4.3076923076923075	4.3076923076923075	79.69230769230768	174.46153846153848	174.46153846153848	174.46153846153848	174.46153846153848	94.76923076923079
657.496__8.27_4357	2.0454545454545454	6.136363636363636	5.454545454545454	2.0454545454545454	8.863636363636363	3.4090909090909087	3.4090909090909087	2.727272727272727	2.727272727272727	9.545454545454545	2.727272727272727	3.4090909090909087	4.090909090909091	4.090909090909091	5.454545454545454	2.0454545454545454	3.4090909090909087	2.727272727272727	3.4090909090909087	3.4090909090909087	2.0454545454545454	12.954545454545453	5.454545454545454	6.136363636363636	5.454545454545454	1.3636363636363635	2.727272727272727	3.4090909090909087	1.3636363636363635	10.909090909090908	3.877840909090909	4.431818181818182	4.431818181818182	4.431818181818182	4.431818181818182	5.064935064935065	3.4090909090909087	3.4090909090909087	3.4090909090909087	3.4090909090909087	3.4090909090909087	3.4090909090909087	62.04545454545455	132.95454545454544	132.95454545454544	132.95454545454544	132.95454545454544	70.9090909090909
657.476__8.37_3521	1.348314606741573	2.2471910112359548	4.4943820224719095	2.696629213483146	2.2471910112359548	6.741573033707865	6.741573033707865	4.943820224719101	4.943820224719101	9.887640449438202	5.842696629213483	1.797752808988764	7.191011235955056	4.943820224719101	10.337078651685394	3.1460674157303368	4.943820224719101	2.696629213483146	4.4943820224719095	3.595505617977528	2.2471910112359548	3.1460674157303368	4.044943820224719	3.595505617977528	3.1460674157303368	1.797752808988764	2.2471910112359548	4.044943820224719	3.1460674157303368	4.943820224719101	4.01685393258427	4.254681647940075	4.254681647940075	4.254681647940075	4.254681647940075	4.526484751203853	3.8202247191011236	3.8202247191011236	3.8202247191011236	3.8202247191011236	3.8202247191011236	4.044943820224718	64.26966292134831	127.64044943820224	127.64044943820224	127.64044943820224	127.64044943820224	63.37078651685394
657.473_C31H60N8O7_8.74_3272	1.486725663716814	4.831858407079646	4.088495575221239	8.920353982300885	5.203539823008849	1.1150442477876106	3.716814159292035	5.203539823008849	7.43362831858407	8.54867256637168	5.575221238938052	2.6017699115044244	5.946902654867256	5.203539823008849	3.716814159292035	2.230088495575221	4.831858407079646	5.203539823008849	2.973451327433628	8.176991150442477	4.088495575221239	7.061946902654867	6.31858407079646	3.3451327433628317	2.6017699115044244	1.486725663716814	2.973451327433628	2.230088495575221	2.6017699115044244	2.973451327433628	4.367256637168141	4.423008849557521	4.423008849557521	4.423008849557521	4.423008849557521	4.486725663716814	4.831858407079646	4.088495575221239	4.088495575221239	4.088495575221239	4.088495575221239	3.716814159292035	69.87610619469025	132.69026548672562	132.69026548672562	132.69026548672562	132.69026548672562	62.8141592920354
657.458_C32H60N6O8_8.16_1257	3.0246913580246915	5.061728395061729	5.246913580246914	3.2098765432098766	2.4074074074074074	5.246913580246914	5.740740740740741	3.4567901234567904	1.7901234567901236	4.691358024691358	5.864197530864198	4.8765432098765435	0.9876543209876544	4.814814814814815	6.111111111111112	2.5925925925925926	3.5802469135802473	3.5802469135802473	1.1728395061728396	4.938271604938272	3.3333333333333335	0.8024691358024691	5.061728395061729	5.802469135802469	0.4938271604938272	1.2962962962962963	2.0987654320987654	0.6790123456790124	1.9753086419753088	5.432098765432099	3.1751543209876547	3.5123456790123453	3.5123456790123453	3.5123456790123453	3.5123456790123453	3.8977072310405654	3.08641975308642	3.518518518518519	3.518518518518519	3.518518518518519	3.518518518518519	4.074074074074074	50.802469135802475	105.37037037037035	105.37037037037035	105.37037037037035	105.37037037037035	54.56790123456791
657.441__5.49_4744	4.137931034482759	3.4482758620689657	16.551724137931036	2.0689655172413794	1.3793103448275863	4.827586206896552	6.206896551724138	3.4482758620689657	0.6896551724137931	15.862068965517242	0.6896551724137931	6.206896551724138	8.275862068965518	2.7586206896551726	2.0689655172413794	5.517241379310345	3.4482758620689657	7.586206896551724	0.6896551724137931	11.03448275862069	11.03448275862069	3.4482758620689657	2.0689655172413794	0.6896551724137931	0.6896551724137931	8.275862068965518	5.517241379310345	0.6896551724137931	4.827586206896552	4.827586206896552	5.0	4.965517241379309	4.965517241379309	4.965517241379309	4.965517241379309	4.926108374384237	4.137931034482759	3.793103448275862	3.793103448275862	3.793103448275862	3.793103448275862	3.793103448275862	80.0	148.96551724137927	148.96551724137927	148.96551724137927	148.96551724137927	68.96551724137932
657.437_C30H52N14O3_7.3_2090	3.6363636363636362	3.6363636363636362	14.09090909090909	1.8181818181818181	4.545454545454545	8.181818181818182	2.727272727272727	5.0	5.0	5.454545454545454	4.090909090909091	1.3636363636363635	3.1818181818181817	5.909090909090908	5.909090909090908	3.6363636363636362	2.727272727272727	5.909090909090908	4.545454545454545	7.727272727272727	5.909090909090908	3.6363636363636362	9.545454545454545	5.0	1.3636363636363635	0.9090909090909091	0.9090909090909091	1.8181818181818181	2.2727272727272725	13.18181818181818	4.914772727272727	4.787878787878787	4.787878787878787	4.787878787878787	4.787878787878787	4.6428571428571415	3.8636363636363633	4.318181818181818	4.318181818181818	4.318181818181818	4.318181818181818	4.7727272727272725	78.63636363636363	143.63636363636363	143.63636363636363	143.63636363636363	143.63636363636363	64.99999999999999
657.349_C33H52O13_5.51_2570	2.2857142857142856	11.428571428571429	6.857142857142857	1.1428571428571428	3.4285714285714284	4.571428571428571	1.1428571428571428	1.1428571428571428	3.4285714285714284	2.2857142857142856	8.0	1.1428571428571428	11.428571428571429	3.4285714285714284	6.857142857142857	2.2857142857142856	3.4285714285714284	3.4285714285714284	3.4285714285714284	11.428571428571429	4.571428571428571	9.142857142857142	1.1428571428571428	1.1428571428571428	13.714285714285714	2.2857142857142856	1.1428571428571428	10.285714285714286	2.2857142857142856	9.142857142857142	6.2142857142857135	4.914285714285714	4.914285714285714	4.914285714285714	4.914285714285714	3.4285714285714284	4.0	3.4285714285714284	3.4285714285714284	3.4285714285714284	3.4285714285714284	2.2857142857142856	99.42857142857142	147.42857142857142	147.42857142857142	147.42857142857142	147.42857142857142	48.0
656.53_C37H71N2O7_7.91_1132	1.4285714285714286	3.4285714285714284	2.857142857142857	3.142857142857143	2.2857142857142856	3.142857142857143	5.714285714285714	4.0	2.5714285714285716	6.0	2.5714285714285716	3.7142857142857144	4.285714285714286	3.4285714285714284	6.857142857142857	7.428571428571429	2.857142857142857	6.571428571428571	3.7142857142857144	3.142857142857143	8.285714285714286	5.142857142857143	3.142857142857143	1.1428571428571428	1.1428571428571428	3.7142857142857144	2.857142857142857	3.7142857142857144	9.714285714285714	1.7142857142857142	3.9107142857142856	3.9904761904761896	3.9904761904761896	3.9904761904761896	3.9904761904761896	4.081632653061225	3.142857142857143	3.4285714285714284	3.4285714285714284	3.4285714285714284	3.4285714285714284	3.7142857142857144	62.57142857142857	119.7142857142857	119.7142857142857	119.7142857142857	119.7142857142857	57.142857142857146
656.497__9.26_719	3.428571428571429	6.857142857142858	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	6.857142857142858	3.428571428571429	3.428571428571429	10.285714285714286	3.428571428571429	3.428571428571429	6.857142857142858	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	10.285714285714286	3.428571428571429	3.428571428571429	4.2857142857142865	4.2285714285714295	4.2285714285714295	4.2285714285714295	4.2285714285714295	4.16326530612245	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	68.57142857142858	126.85714285714288	126.85714285714288	126.85714285714288	126.85714285714288	58.2857142857143
656.496_C29H65N7O9_7.74_1384	2.5	5.0	5.0	2.5	2.5	5.0	5.0	2.5	12.5	2.5	5.0	5.0	10.0	2.5	2.5	2.5	2.5	5.0	5.0	17.5	5.0	5.0	12.5	2.5	2.5	2.5	2.5	5.0	17.5	15.0	7.03125	5.75	5.75	5.75	5.75	4.285714285714286	5.0	5.0	5.0	5.0	5.0	2.5	112.5	172.5	172.5	172.5	172.5	60.0
656.494__8.82_2623	9.11111111111111	12.88888888888889	3.3333333333333335	2.2222222222222223	2.2222222222222223	2.4444444444444446	6.222222222222222	2.888888888888889	12.0	2.6666666666666665	1.5555555555555556	1.5555555555555556	12.444444444444445	5.111111111111111	4.0	4.0	8.0	1.7777777777777777	10.222222222222221	7.111111111111111	2.0	3.111111111111111	1.3333333333333333	2.6666666666666665	3.111111111111111	4.444444444444445	6.0	3.111111111111111	4.666666666666667	5.777777777777778	5.277777777777778	4.933333333333334	4.933333333333334	4.933333333333334	4.933333333333334	4.5396825396825395	3.666666666666667	3.666666666666667	3.666666666666667	3.666666666666667	3.666666666666667	3.5555555555555554	84.44444444444444	148.0	148.0	148.0	148.0	63.55555555555555
656.493_C33H69NO11_6.52_2743	12.5	5.0	5.0	2.5	7.5	2.5	7.5	5.0	10.0	2.5	2.5	10.0	5.0	2.5	5.0	10.0	5.0	2.5	2.5	5.0	5.0	2.5	5.0	2.5	7.5	5.0	2.5	5.0	5.0	5.0	5.46875	5.166666666666667	5.166666666666667	5.166666666666667	5.166666666666667	4.821428571428571	5.0	5.0	5.0	5.0	5.0	3.75	87.5	155.0	155.0	155.0	155.0	67.5
656.456__6.28_4753	3.0	3.0	3.0	6.0	6.0	6.0	3.0	3.0	3.0	6.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	9.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.9375	3.7	3.7	3.7	3.7	3.4285714285714284	3.0	3.0	3.0	3.0	3.0	3.0	63.0	111.0	111.0	111.0	111.0	48.0
656.437_C26H57N9O10_6.5_534	3.0	15.0	9.0	3.0	3.0	6.0	3.0	3.0	6.0	9.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	4.6875	4.2	4.2	4.2	4.2	3.642857142857143	3.0	3.0	3.0	3.0	3.0	3.0	75.0	126.0	126.0	126.0	126.0	51.0
655.979__8.6_5998	6.0	3.0	6.0	3.0	3.0	3.0	12.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	6.0	21.0	3.0	15.0	3.0	9.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	4.5	4.9	4.9	4.9	4.9	5.357142857142857	3.0	3.0	3.0	3.0	3.0	3.0	72.0	147.0	147.0	147.0	147.0	75.0
655.509_C34H66N6O6_9.63_3103	4.0	4.0	4.0	4.0	4.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	16.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	5.0	4.533333333333333	4.533333333333333	4.533333333333333	4.533333333333333	4.0	4.0	4.0	4.0	4.0	4.0	4.0	80.0	136.0	136.0	136.0	136.0	56.0
655.498_C34H70O11_7.28_1549	5.146198830409356	4.269005847953216	6.31578947368421	3.4502923976608186	1.9883040935672514	4.7953216374269	5.029239766081871	1.1695906432748537	2.573099415204678	6.374269005847952	1.286549707602339	2.280701754385965	3.742690058479532	1.9883040935672514	8.771929824561402	12.280701754385964	1.5789473684210524	7.894736842105263	6.900584795321637	5.321637426900584	4.56140350877193	7.719298245614034	2.046783625730994	1.6374269005847952	1.6374269005847952	4.269005847953216	2.3391812865497075	2.1637426900584793	14.15204678362573	1.9883040935672514	4.769736842105262	4.522417153996101	4.522417153996101	4.522417153996101	4.522417153996101	4.239766081871345	4.005847953216374	4.005847953216374	4.005847953216374	4.005847953216374	4.005847953216374	4.005847953216374	76.31578947368419	135.67251461988303	135.67251461988303	135.67251461988303	135.67251461988303	59.356725146198826
655.435_C37H56N6O3_7.59_3488	2.6666666666666665	2.0	12.0	3.3333333333333335	2.0	6.0	1.3333333333333333	4.666666666666667	7.333333333333333	9.333333333333334	2.0	2.0	3.3333333333333335	1.3333333333333333	8.0	3.3333333333333335	4.666666666666667	4.0	6.0	2.0	8.0	14.666666666666666	2.6666666666666665	1.3333333333333333	4.0	4.0	0.6666666666666666	1.3333333333333333	1.3333333333333333	6.666666666666667	3.875	4.4	4.4	4.4	4.4	5.0	3.3333333333333335	3.3333333333333335	3.3333333333333335	3.3333333333333335	3.3333333333333335	4.0	62.0	132.0	132.0	132.0	132.0	70.0
655.38_C31H58O14_3.7_3797	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.266666666666667	4.266666666666667	4.266666666666667	4.266666666666667	4.571428571428571	4.0	4.0	4.0	4.0	4.0	4.0	64.0	128.0	128.0	128.0	128.0	64.0
655.293_C25H46N6O12S_5.36_1346	3.428571428571429	6.857142857142858	6.857142857142858	3.428571428571429	6.857142857142858	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	10.285714285714286	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	10.285714285714286	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	4.928571428571429	4.2285714285714295	4.2285714285714295	4.2285714285714295	4.2285714285714295	3.4285714285714297	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	78.85714285714286	126.85714285714288	126.85714285714288	126.85714285714288	126.85714285714288	48.000000000000014
654.514_C35H74O8P_8.21_2193	6.666666666666667	1.6666666666666667	3.3333333333333335	1.6666666666666667	3.3333333333333335	1.6666666666666667	5.0	3.3333333333333335	6.666666666666667	1.6666666666666667	1.6666666666666667	3.3333333333333335	3.3333333333333335	1.6666666666666667	6.666666666666667	5.0	10.0	3.3333333333333335	3.3333333333333335	15.0	3.3333333333333335	1.6666666666666667	1.6666666666666667	1.6666666666666667	8.333333333333334	10.0	3.3333333333333335	3.3333333333333335	16.666666666666668	6.666666666666667	5.9375	4.833333333333333	4.833333333333333	4.833333333333333	4.833333333333333	3.5714285714285716	3.3333333333333335	3.3333333333333335	3.3333333333333335	3.3333333333333335	3.3333333333333335	3.3333333333333335	95.0	145.0	145.0	145.0	145.0	50.0
653.532_C31H64N12O3_9.73_3371	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	8.0	8.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	12.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.75	4.533333333333333	4.533333333333333	4.533333333333333	4.533333333333333	4.285714285714286	4.0	4.0	4.0	4.0	4.0	4.0	76.0	136.0	136.0	136.0	136.0	60.0
653.518__7.92_5229	3.428571428571429	3.428571428571429	6.857142857142858	6.857142857142858	3.428571428571429	3.428571428571429	6.857142857142858	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	10.285714285714286	3.428571428571429	3.428571428571429	6.857142857142858	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	6.857142857142858	3.428571428571429	4.071428571428572	4.2285714285714295	4.2285714285714295	4.2285714285714295	4.2285714285714295	4.408163265306124	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	3.428571428571429	65.14285714285715	126.85714285714288	126.85714285714288	126.85714285714288	126.85714285714288	61.71428571428573
653.4_C28H57N6O9P_6.44_2121	4.736842105263158	7.36842105263158	4.736842105263158	3.1578947368421053	2.6315789473684212	3.68421052631579	5.7894736842105265	1.5789473684210527	5.2631578947368425	2.6315789473684212	5.7894736842105265	2.1052631578947367	2.1052631578947367	4.736842105263158	3.68421052631579	8.421052631578947	1.5789473684210527	4.2105263157894735	3.68421052631579	2.6315789473684212	4.736842105263158	3.68421052631579	5.7894736842105265	5.2631578947368425	1.0526315789473684	0.5263157894736842	2.1052631578947367	3.1578947368421053	8.421052631578947	5.2631578947368425	4.210526315789474	4.017543859649123	4.017543859649123	4.017543859649123	4.017543859649123	3.796992481203008	3.947368421052632	3.68421052631579	3.68421052631579	3.68421052631579	3.68421052631579	3.68421052631579	67.36842105263159	120.5263157894737	120.5263157894737	120.5263157894737	120.5263157894737	53.15789473684211
653.479__7.77_4687	4.313725490196079	4.313725490196079	1.9607843137254903	1.9607843137254903	1.1764705882352942	1.9607843137254903	3.5294117647058827	8.23529411764706	3.9215686274509807	5.098039215686275	9.411764705882353	3.9215686274509807	6.666666666666667	2.7450980392156863	2.7450980392156863	5.882352941176471	5.098039215686275	2.7450980392156863	3.9215686274509807	5.490196078431373	3.1372549019607847	3.1372549019607847	5.098039215686275	8.23529411764706	3.5294117647058827	2.3529411764705883	3.1372549019607847	4.313725490196079	2.7450980392156863	7.058823529411765	4.166666666666667	4.261437908496733	4.261437908496733	4.261437908496733	4.261437908496733	4.369747899159664	4.11764705882353	3.9215686274509807	3.9215686274509807	3.9215686274509807	3.9215686274509807	3.7254901960784315	66.66666666666667	127.84313725490199	127.84313725490199	127.84313725490199	127.84313725490199	61.176470588235304
653.448__8.1_2511	4.097560975609756	9.365853658536585	7.024390243902438	2.926829268292683	1.7560975609756095	7.609756097560975	5.268292682926829	2.926829268292683	2.341463414634146	8.195121951219512	5.268292682926829	4.682926829268292	8.195121951219512	2.926829268292683	4.682926829268292	2.926829268292683	1.7560975609756095	3.512195121951219	4.682926829268292	4.682926829268292	4.097560975609756	4.097560975609756	4.682926829268292	7.609756097560975	4.097560975609756	2.341463414634146	5.268292682926829	5.853658536585366	1.170731707317073	4.097560975609756	4.536585365853659	4.6048780487804875	4.6048780487804875	4.6048780487804875	4.6048780487804875	4.6829268292682915	4.390243902439025	4.390243902439025	4.390243902439025	4.390243902439025	4.390243902439025	4.390243902439025	72.58536585365854	138.14634146341461	138.14634146341461	138.14634146341461	138.14634146341461	65.56097560975608
652.584_C36H73N7O3_7.54_4390	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	64.0	120.0	120.0	120.0	120.0	56.0
652.498_C34H69NO10_7.82_2334	1.8181818181818181	1.8181818181818181	3.6363636363636362	12.727272727272727	5.454545454545454	7.2727272727272725	1.8181818181818181	1.8181818181818181	3.6363636363636362	5.454545454545454	3.6363636363636362	1.8181818181818181	10.909090909090908	5.454545454545454	5.454545454545454	32.72727272727273	10.909090909090908	5.454545454545454	5.454545454545454	1.8181818181818181	1.8181818181818181	3.6363636363636362	1.8181818181818181	1.8181818181818181	3.6363636363636362	7.2727272727272725	1.8181818181818181	7.2727272727272725	16.363636363636363	3.6363636363636362	7.727272727272728	5.9393939393939394	5.9393939393939394	5.9393939393939394	5.9393939393939394	3.8961038961038956	5.454545454545454	3.6363636363636362	3.6363636363636362	3.6363636363636362	3.6363636363636362	2.727272727272727	123.63636363636365	178.1818181818182	178.1818181818182	178.1818181818182	178.1818181818182	54.54545454545454
652.455__6.64_4995	3.0	3.0	12.0	18.0	3.0	3.0	15.0	3.0	6.0	3.0	3.0	12.0	3.0	3.0	9.0	3.0	3.0	3.0	12.0	3.0	3.0	18.0	3.0	3.0	3.0	3.0	3.0	3.0	12.0	6.0	4.3125	6.0	6.0	6.0	6.0	7.928571428571429	3.0	3.0	3.0	3.0	3.0	4.5	69.0	180.0	180.0	180.0	180.0	111.0
652.413_C30H53N9O7_6.46_2461	4.0	8.0	4.0	3.0	3.0	3.0	1.0	2.0	3.0	5.0	3.0	5.0	2.0	3.0	2.0	4.0	3.0	5.0	4.0	1.0	3.0	8.0	5.0	3.0	4.0	1.0	3.0	4.0	2.0	7.0	3.4375	3.6	3.6	3.6	3.6	3.7857142857142856	3.0	3.0	3.0	3.0	3.0	3.0	55.0	108.0	108.0	108.0	108.0	53.0
652.374__2.96_5792	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	4.0	64.0	120.0	120.0	120.0	120.0	56.0
651.445_C36H60N4O5_8.17_1463	4.088669950738916	4.926108374384237	5.073891625615763	3.793103448275862	1.8226600985221675	5.517241379310344	5.369458128078818	4.1871921182266005	3.5960591133004924	1.9704433497536946	6.108374384236453	5.172413793103448	4.679802955665025	3.7438423645320196	4.679802955665025	2.5123152709359604	3.497536945812808	3.694581280788177	3.497536945812808	3.793103448275862	3.103448275862069	5.566502463054187	5.320197044334975	5.911330049261084	4.137931034482759	2.70935960591133	1.7241379310344827	3.694581280788177	2.5123152709359604	5.517241379310344	3.9747536945812803	4.064039408866995	4.064039408866995	4.064039408866995	4.064039408866995	4.166080225193525	3.7438423645320196	3.9408866995073892	3.9408866995073892	3.9408866995073892	3.9408866995073892	4.137931034482758	63.596059113300484	121.92118226600984	121.92118226600984	121.92118226600984	121.92118226600984	58.32512315270935
650.458__8.76_3381	7.0	9.0	13.0	2.0	2.0	2.0	3.0	8.0	3.0	10.0	11.0	4.0	5.0	3.0	7.0	4.0	3.0	13.0	6.0	2.0	4.0	3.0	7.0	2.0	3.0	1.0	2.0	2.0	2.0	9.0	5.125	5.066666666666666	5.066666666666666	5.066666666666666	5.066666666666666	5.0	3.0	3.5	3.5	3.5	3.5	4.0	82.0	152.0	152.0	152.0	152.0	70.0
650.38__6.93_5233	3.0	3.0	9.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	6.0	3.0	3.0	6.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	3.0	6.0	3.0	3.0	3.9375	3.7	3.7	3.7	3.7	3.4285714285714284	3.0	3.0	3.0	3.0	3.0	3.0	63.0	111.0	111.0	111.0	111.0	48.0
649.483__8.89_2818	4.0	3.0	9.0	3.0	2.0	4.0	3.0	3.0	4.0	5.0	3.0	3.0	3.0	8.0	3.0	2.0	9.0	5.0	9.0	4.0	2.0	11.0	4.0	9.0	5.0	2.0	6.0	2.0	5.0	10.0	4.125	4.833333333333333	4.833333333333333	4.833333333333333	4.833333333333333	5.642857142857143	4.0	4.0	4.0	4.0	4.0	4.5	66.0	145.0	145.0	145.0	145.0	79.0
649.473__8.4_4428	4.327272727272727	13.999999999999998	4.836363636363636	4.072727272727272	4.581818181818181	8.145454545454545	3.309090909090909	5.8545454545454545	3.309090909090909	9.418181818181818	2.2909090909090906	4.072727272727272	4.581818181818181	2.036363636363636	2.2909090909090906	4.581818181818181	4.581818181818181	3.0545454545454542	3.5636363636363635	5.090909090909091	4.327272727272727	6.872727272727272	5.090909090909091	3.818181818181818	2.2909090909090906	2.5454545454545454	2.8	6.1090909090909085	4.327272727272727	2.2909090909090906	4.963636363636363	4.615757575757574	4.615757575757574	4.615757575757574	4.615757575757574	4.218181818181818	4.581818181818181	4.327272727272727	4.327272727272727	4.327272727272727	4.327272727272727	3.9454545454545453	79.41818181818181	138.47272727272724	138.47272727272724	138.47272727272724	138.47272727272724	59.05454545454545
