#SampleID	V16-back-psoriasis-BG9	V16-back-healthy-BG3	V16-back-healthy-BH8	V16-back-healthy-BG10	V16-back-healthy-BG2	V16-back-healthy-BH9	V16-back-healthy-BH10	V16-back-healthy-BG4	V16-back-psoriasis-BH7	V16-back-psoriasis-BG12	V16-back-psoriasis-BH1	V16-back-psoriasis-BG6	V16-back-healthy-BG1	V16-back-healthy-BG5	V16-back-healthy-BH11	V16-back-psoriasis-BH2	V16-back-healthy-BH12	V16-back-psoriasis-BH5	V16-back-psoriasis-BG7	V16-back-healthy-BH3	V16-back-healthy-BF12	V16-back-healthy-BH4	V16-back-psoriasis-BG8	V16-back-psoriasis-BG11	V16-back-psoriasis-BH6
953.674__8.39_629	1740984.8221918088	1677433.404896776	5703952.3747657975	3660829.041512626	2104760.4984007543	915555.469301688	3460597.9479802274	1011690.6312923176	1162009.254421156	555120.3663946235	2539329.2213321733	3783397.7853227896	3802401.58131888	4212258.831817893	2065816.9080657538	3364235.5632232414	2720489.547947871	2446718.8026751033	3359467.871494065	1358859.9110084542	2535972.7025730046	3646750.0	3757598.8327033273	5837811.299608879	3202987.923669062
952.672__6.62_2982	3161896.3668875326	2047796.3985152112	3689615.668461809	1705373.3294027569	2708455.735787736	1294052.0973124548	2253690.0	2025881.2055992943	2802560.0110163824	1648226.3695366334	1925726.5897350572	1708067.2235485672	2370190.000613816	2770597.3210160914	3014241.8445171686	2634191.626903233	1813791.6475791417	1701084.9411544262	4015314.7514852732	2417223.9362406675	7.280794988676709	2769461.516997858	5183918.751142828	3350614.5729940333	6095510.6877000965
948.718__8.39_340	1265009.2298136645	2019185.0469212944	4977839.42422731	1655810.172795031	1747878.9771706685	2483060.1985853342	1485993.0969222214	866207.7556317791	2640218.5344952256	501620.76715861686	2241689.461753963	2225013.8814999536	3704168.116857328	2332059.0	4643738.336664503	3888725.1373505145	4971036.594599054	2044689.8929174002	2233661.5462816358	924210.525877445	2047124.210553444	1245609.6351534254	3928201.7270788914	3888191.8646889767	4554975.822790396
948.596__7.45_4580	2630946.495205479	1402393.5683013694	2531340.0	2164899.0604931507	3065345.2447397257	2230939.293780822	2712708.77720548	2959587.2465753425	814255.791041096	2894687.850082192	2505090.3509589043	3898225.456520548	1603655.9038356163	2523017.78630137	2059085.5809041092	3783569.624876712	5877910.183561644	2374466.271780822	1336127.9417260273	1594879.4359726026	2093279.4764383559	3251103.9896712326	3067307.9001369863	6269574.365753423	3030950.2290410963
947.686__6.84_5164	6049573.222286347	2419120.293007769	1728768.352674806	2480625.687920089	4578931.897891232	3857029.639706992	2084973.1480577136	5813503.844439511	3881949.5328745837	6.564776914539402	1463610.4483196447	2218074.0	2292157.507480577	3404060.0326037733	2186070.71254162	5527502.7733806865	1170893.6104772477	5678958.741576026	9283900.947764706	6.564776914539402	1743145.214117647	2495396.4359778017	2495396.4359778017	5730846.738308546	4062283.9547169814
946.666__7.58_5264	2840683.8249409813	887075.9737809255	4002727.7228664574	2199344.0	1783000.4078484275	2871161.3265191414	2853283.728089518	1849851.214742176	1266570.7925735682	1855247.777034097	2451370.5910533457	2514555.539332936	1990974.8846862272	1520808.31002845	2432874.88416738	6268998.604647141	6719433.255506265	2479874.900251641	1790065.8629724754	1652484.4299513146	3154202.6980396225	4578823.8229001835	2708860.3099246807	4212646.864001522	4005338.0424243994
945.705__8.08_2558	2189868.923076923	1432839.470893971	4134787.54022869	1297066.311018711	2609711.7424116423	1805055.0	3058487.9797297292	1179477.7266112266	2121837.595634096	1085600.927962578	2444142.040540541	1750474.4685031185	3780804.8357588365	2919578.623908524	1825421.51008316	3950690.157692308	1908865.7663201662	2867903.7645530137	2163787.5670478167	5.361018711018711	2096265.536382536	2506056.4456340955	4352611.091476091	9119623.568295218	3765574.181600832
945.588__8.23_4782	1215800.1216929436	1497203.1980293063	2164292.085274705	4260703.225856575	1483478.8007231352	2258060.343564057	6605764.149699503	1154301.210788763	1339845.2322213629	1661786.3217579362	4385720.008590968	3117513.8618123955	2747371.02537324	2757843.9125738167	3175889.8106849235	2081794.468409513	2421316.39747052	4199514.3426601365	1812244.280655752	2027237.1534982047	2263444.239366808	8615099.093488418	7557738.253754812	5061069.999999999	2942839.7142793112
939.621__7.53_3295	3154716.7559257145	3339987.254978822	3321211.134082023	4520936.8332909085	2842253.091538038	1994522.1812230183	1316408.6161114278	4286525.44873035	1698664.161949173	1355709.8289331677	2541670.934557506	3149995.35526289	2688215.0	1602101.2544799217	1300093.097647023	2669271.919427588	1358036.3162162986	2961588.203943349	1198275.0659617577	1084115.703500448	1497844.516713163	6691552.20549605	3769385.64430439	4396609.352880387	2898800.4177374355
936.681__7.2_2484	2112845.0263301767	2989193.8410080257	734251.8521899694	2335176.006684409	4898145.694796889	2156687.730864847	1285879.7920406016	1923776.461415073	3656997.1303975573	1505148.6090703718	2447452.150744776	2218074.0	1874047.7679746654	1541833.5545016609	1788686.628576881	4638450.9831187725	1945930.4313197585	3615888.636452725	1913259.0934837325	1682988.6062284666	2535656.18274329	2397839.766123043	7637130.666305628	10753284.163056262	9637129.444693737
935.591__7.49_2794	2111439.381713829	1448056.565102927	4409105.103951591	6143664.718486237	3926037.826272625	4553266.106144428	2253690.0	2164941.359217497	1909901.0976357071	1301529.6382565768	747343.4675013827	2020225.3672415302	1939816.0093563902	3562968.643003098	3197527.119013202	2796186.0969417715	3394155.5079290182	1516782.2652415002	797996.7113205492	1007312.8724460492	3415334.9446239187	4027910.5318110883	3752196.0987993837	7600986.084130648	3088582.30378163
934.666__7.52_3538	1518673.196361127	2073880.3225777163	6118655.734493027	2195938.2590063917	2486664.4310266557	2727300.824248257	2474292.9478773247	1809583.4678330189	1948398.13634878	1657995.979363379	2595526.118762711	3682541.3308941033	2193360.8666836144	2599480.5749836583	1525904.6228210344	2272464.719058687	1033733.1488415169	2913742.0208999133	2027745.0	1597596.6312736056	2297156.1375108957	4978932.8493608385	4529674.957555564	2913222.860446325	4776938.931035737
934.666__6.68_5667	3314154.1465155813	2199932.024096218	3668887.2712489436	8.286027533422791	1653393.934019184	2134812.133711048	8.286027533422791	8.286027533422791	8.286027533422791	1826903.3505690568	1610140.870294717	1508504.4565697531	1762106.615257691	3608896.4319069632	2508793.7004045523	5114003.617188012	4185098.5005536494	2704219.659780329	3679120.515252721	2877571.6418070667	2046309.073626559	4947081.592527212	2934910.9523383533	3662415.8837453406	4168079.0
933.427__5.47_4312	2376120.9141382864	1645401.4976736512	1518535.699759429	2478890.9197713183	1697838.8769602794	3007902.4268748504	1327075.7598865926	1842159.6087408462	1396097.1407884378	1294495.635925669	4219666.756712177	2743436.591051261	2092559.8887087288	2332059.0	2132187.306135025	2131417.982646529	4314271.77249089	3216026.2038192577	2559379.575313007	2544210.8386058714	3017997.9832191686	3170193.394103679	11554106.585281296	4305156.01492909	4873301.411183279
932.649__10.05_2901	1652879.0	1051067.043678842	1778608.951549752	891596.6490982005	1920919.6098457163	902892.0787038319	1143178.4531531709	2199994.4329639208	1145300.8358599527	1616469.796765506	3093269.397002561	3032273.2064110413	3414770.106228641	10956490.529365284	2108253.0799615444	3493896.887143017	3406911.8482066067	4410864.17259767	1454104.254492536	1724221.5341867341	4444201.907114966	6124769.838428058	5589548.455833218	10129662.470069734	6699382.644060765
931.593__8.87_5110	1652879.0	3197687.3170081945	1600464.8688610443	2043920.94257846	2925584.171295889	3143747.0464900145	1429942.5609770862	2344820.5870692558	1815350.2971915882	2138696.6998961642	2354102.5167363444	3295180.102794486	1643722.1637246504	1990285.899936124	2601217.006514717	4249922.890966279	2952979.624086895	2078952.0960012597	1792313.0981687952	3302465.54192941	3088230.5992359133	8260767.291639548	2811894.293147135	3982172.995286517	3248695.398423996
930.489__5.1_2061	1715822.137588836	1491387.2505001691	4276337.15861585	1389642.0079554277	2572756.559084665	1456040.645529333	3061715.698059542	6.689365058825871	2033292.7139156528	1665183.644093524	5518625.833055461	8729514.37192682	2688215.0	2961248.1242410364	2785545.261605916	5872359.457366172	2250396.056899846	1986741.4224712842	1472730.6113511038	5749609.6085367175	2015164.5346062346	2493253.45536052	3245004.300671371	3788849.6799539146	5823092.28370792
929.617__8.89_4662	1880238.1935618212	2549521.756606185	5964097.633737493	3179567.734760674	2313327.681263784	1590473.54084675	2129177.2309698914	2120555.040179459	1190686.8833347529	3681426.0653017964	2012594.4210201516	4869369.524294139	2109530.444399012	4045660.182866229	2688734.0	3747288.6088839667	2840131.322940625	1524356.505210552	3837022.5071338657	2419603.563025433	2132465.26830792	2236068.983502286	6202174.950279695	3327356.3603751976	4580398.886787632
927.494__6.39_3864	1323594.4710021876	1115971.215437517	2446833.2570289853	2080768.6395283015	2556357.5509174187	2039421.7998769484	3331089.6554689636	3711341.357670222	2635317.189526934	1549229.6493027068	2519285.7527891714	1576695.8452830191	2570699.7477440527	2450582.430612524	4874209.4002939565	2006621.2600492209	1995063.5150464862	3058546.300314465	2175542.1485507246	3560500.4899111288	2767049.0	6897457.92361225	3874299.8873748975	3318412.0765805305	2728853.5847634673
926.079__6.95_5795	2233179.8000000003	4184451.8	2531340.0	8.200000000000001	4414429.0	4547392.0	1101711.0	9800312.0	2480500.0	2541991.8000000003	4848651.8	2080258.0	1429497.8	3638167.8	1549176.8	3441417.0	1823024.0	1200234.0	2720751.8000000003	8.200000000000001	2064350.0	8.200000000000001	8.200000000000001	4561578.0	5888133.0
923.627__8.07_3206	1578720.5610471824	2755872.7824359518	2082525.0119343372	1488836.798174942	2687954.700046734	1335223.803223203	4080755.361457035	2424850.4733961043	1646364.9401491182	5576950.414674146	2063552.2173970384	1329840.9719066413	2944789.534732864	1808335.802148754	3700002.355132195	3611286.789623792	2063008.7775367813	3301672.8377066287	2555117.3712854823	902772.6093163809	2767049.0	3141457.246788481	7577882.096640896	2358707.495659915	6575939.646256203
920.686__7.8_1762	2947156.742197644	1280721.7383831395	7038530.909341584	909579.5811438244	1541935.5555248703	727980.7296928002	2116912.7134091416	3212728.218378449	3701927.4639546783	1219528.2362791717	3636671.569385906	5964751.40642526	1473122.5904808196	2332059.0	3548904.0755975405	2496736.5005939715	3007359.416871172	2380839.4160554167	3028531.417404812	1.981654860879792	1533798.880666098	4662625.813889758	3787299.13701624	3780341.5467996914	4808542.98791578
920.65__6.45_6001	1370952.9691153783	1906762.6258769084	2203411.539420681	1613100.1107916296	3958523.9466060163	2323056.013016674	1593190.7877350003	2921768.572662804	1664728.605354388	1345085.9319622582	3877333.1238682633	2486847.902208692	1616719.9877110166	1320644.2213461464	4013078.50834528	5718870.092503965	3903245.4094828763	2146964.083708989	1896212.1929389448	2206420.562109922	2767049.0	4188084.474577149	7.541410248723134	3454863.321734793	8416817.150394915
919.596__8.0_3571	2381602.4517550133	2524520.35763018	2368208.662655456	2295886.163922496	5977636.274057518	1764617.2855453468	2253690.0	1544213.6954035684	2381193.2904055826	2132424.051344362	1265264.7152083793	1581881.5199282658	1795400.0012995282	1236161.7144676482	3429267.4088056036	1612120.6971319409	1976903.1145144312	4074002.32842978	1480294.0786994318	843750.9999870047	5053327.864810074	2786151.906732856	4885708.672921728	5917368.099374928	6432645.229431716
919.579__6.12_4756	1397051.215357633	1786547.9748589324	2008373.464635877	1977785.649632104	4114903.6872020573	1877417.785875984	3146378.0577353467	2679370.038811298	1982790.0	1631285.451454973	3525917.181300526	1455877.864580248	7180344.037456637	4864637.075992366	2081855.7113644732	2328861.2538598827	2277464.532989603	2389827.518188772	3464690.486493308	2301127.9611577974	1658171.0684824963	3599041.974431416	8737595.742346551	5218613.160841539	3440434.7066489137
918.671__8.11_3974	2165687.511098463	2181069.824985771	1479187.769351167	2993170.1071428573	2996618.764655663	2008420.0526465569	4566408.623079112	1700188.1538133181	1432945.3931417188	1617420.373505976	1441321.9436539556	1846224.701195219	3153894.8989755264	2878739.7467273762	2559381.0472396133	1596988.7044678428	2244876.495873648	2438960.0	6825956.011667615	4.3379339783722255	6203414.768497439	4505573.43696642	2681276.9920318723	11343090.042686395	4106158.165907797
917.582__8.49_5021	2081736.7669860285	832385.7209772648	2785038.145246449	4305314.576853951	1109866.019982612	2883072.172142005	2569628.131062352	1104897.417690818	964419.2229666952	1953231.7726763345	2089582.7997	2218074.0	4433226.428746802	2570276.4495179723	3931952.116465319	3313870.1300946893	2399534.1975251213	908280.3623138836	807843.4189296254	1440508.4323487962	1068842.6351525313	2431883.9090595883	2385149.8042161744	7130840.899354353	4034883.01680226
917.581__7.74_3414	1043196.8057582992	2595649.1709146216	3019478.536371482	4208031.034879528	1309062.305150784	4303975.3039185805	3849585.4484878667	2586214.9431554726	1123909.640487343	1105824.6589113672	2132250.6167030176	2978627.7544586887	2595901.98518994	2332059.0	3829758.301212669	3401450.86903755	2896100.163792956	1270391.7334736558	967562.7845403494	1219077.9449189836	2091697.7050750055	7025946.50669662	3689023.35254448	4427503.863195315	3315646.705239228
917.558__7.56_4102	1261742.7303846413	1284693.4045049995	3126854.3804661212	2962176.683733981	4538808.158354788	3232379.7863210775	3986480.770632648	3865363.73333044	2843949.865727482	1145148.9510833404	1937688.555965364	1408843.2279740036	2688215.0	2733706.7925019525	4867297.782092819	4126675.847411457	2392528.717237024	1208954.1062078741	1777158.2591194422	1404890.237457452	3758166.406896352	7535213.851774711	3064850.752167163	4243915.06582005	3450284.176342966
916.651__7.78_3057	4043906.2779016388	1108366.0425737705	2014361.652540984	2996962.6720409836	4116323.281139344	1383167.0185245902	1988382.701426229	2202524.0	2171377.2415491804	2102913.9494262296	1203530.4248278688	1617586.8833524592	3008471.7626147536	3238658.087459017	4501746.9276639335	1852191.7963032788	2723953.5035245903	1552959.9547540986	3687169.603803279	2177384.535491803	5205940.7895	2562149.230163934	6551200.023032787	3556958.9124098364	3362572.629303279
914.64__8.1_4533	1913563.788046708	2392753.748291538	1724068.778687307	2920629.757264678	1775576.7801432137	1187694.5091514143	4033934.293365225	3622306.2410120037	1982790.0	3319520.72862194	1512469.4548520325	1753616.8035417162	1416749.8787734732	1443246.1885696459	4106262.2967821485	4430686.707644997	2172620.815842644	2036180.285164607	2788961.2134537683	1663538.1872474446	6650688.640004754	2833511.540230568	2859801.653063347	13297079.546158187	4168787.107425125
912.602__7.6_3741	3111224.586452025	1974292.925113777	2853641.9061947567	1174783.1533832324	1543780.1327340428	3854777.022755482	687002.2691164855	1101195.8716289916	2128075.6591567304	1003925.2330086131	3756103.167675932	1241544.711663595	1889934.0534471727	6679470.790950464	2707772.660322714	6200405.62131869	881086.6851844884	2341481.4956557713	2903026.423440027	1493824.5390228303	2900630.621694813	2617352.219881897	5962321.123255726	5061070.0	2517984.9148079893
911.571__7.57_4129	1210113.2341999551	1849856.6423411127	1288562.0282346047	2011114.7329007927	3294124.835195337	2647198.0023361784	2864230.273980524	1113685.752974194	893564.9038735842	1194643.513057155	2088195.0	2528849.939668	2468913.8266679	2674906.6476996737	4360676.910481191	8025350.538843784	1967509.7079969773	1822338.51739412	2060746.6430928528	1111109.702272184	3485020.9257588717	6587873.996329964	3068680.1479772395	2447422.587009152	6117339.551904795
911.498__7.06_3782	666334.2777834237	1723819.0	2005367.015169841	1595502.3560659084	2399109.8479585485	3206131.363983139	3062616.5143313133	1416815.9024683498	2041817.5416704242	1430719.558924776	2563741.3127845093	3056089.4857812864	3283010.6474652123	2590792.786579736	2925265.989148041	1451967.7674164514	2664805.803114123	2830061.513740168	2244607.7787502958	453066.7452525961	544713.2663374579	1386466.3711522543	2237255.0021327003	3209894.110406573	4169768.6668789824
