#SampleID	V11-arm-healthy-BF3	V11-arm-healthy-BH1	V11-arm-healthy-BF4	V11-arm-healthy-BH2	V11-arm-healthy-BF5	V11-arm-healthy-BH3	V11-arm-psoriasis-BF11	V11-arm-healthy-BF6	V11-arm-psoriasis-BH5	V11-arm-healthy-BH4	V11-arm-healthy-BF8	V11-arm-psoriasis-BF9	V11-arm-psoriasis-BF10	V11-arm-healthy-BF7	V11-arm-healthy-BF12
485.322_C25H44N2O7_9.08_3781	34096565.17169914	43448068.06692593	10449023.106303973	48603697.25184674	9336177.293154914	12234938.987382747	15946910.26398135	18413365.718143802	49146099.30355281	30837997.0	58919484.26806637	20974591.381875053	12503206.057884185	116290999.88578077	11114513.214290032
485.314_C23H48O8S_7.29_1834	4726350.327905497	10427338.384762803	61317584.2531888	23227287.0	8708254.4765534	31299232.4741477	3560969.1535215783	42669397.2646164	8011469.56936073	65378359.16130234	51566853.11121342	9446971.866377147	4744656.454785282	63407721.62605014	50224415.27023568
485.251_C16H36N8O7S_7.24_2798	46264590.609498	16729580.0	15483032.12589034	31871287.992764506	27983805.78050578	22820440.816658106	8423727.871464016	12815793.99809231	7018906.142800637	39174204.70092387	42299487.95961482	9326624.153118532	6197859.635674556	69756320.44250761	29087874.55758257
484.399_C24H49N7O3_8.48_823	274004.56395412603	236623.98718147824	42169400.70880106	989438.8053643557	31566273.98229881	13547884.22752126	22290455.807635333	53889098.14116471	35715320.28367045	22648268.38894249	40102969.0	59136865.10368663	57668440.08110344	42687470.83541524	1222708.8890007043
483.402_C25H50N6O3_8.9_2819	11982340.090582812	12268095.512801936	91200925.41112325	12506375.603254968	15786103.422673505	36467143.92549487	16778893.467032712	24987825.52804321	27965635.53351483	30837997.0	19850289.95428644	20145070.65841504	36722092.32938432	38943775.23834537	18124148.324621666
483.368_C28H50O6_7.86_272	14450246.34577898	18522507.65919264	17014708.68731116	12998461.032548347	23853687.17162161	13942561.993983382	24502343.388771303	37910127.25359007	47999184.52788724	4278887.984563352	41314492.37051941	45881464.86561228	36381500.77953496	38905152.0	7509208.309869701
483.368_C26H48N3O5_8.22_1120	6739937.941229908	16729580.0	50583204.04638437	7641281.890581633	25115516.274274327	8805829.107177725	31001985.497232117	14705637.473545015	76110931.79925896	27863047.76650876	94407428.65818396	83057596.09728053	168565165.80949146	39877702.88995461	11579775.474174827
483.257_C19H32N9O6_2.93_526	2890885.5166064375	16729580.0	2914082.784529351	20849445.899662994	32041179.178874694	9124959.861987967	49984135.32945696	81740970.95044893	33549255.928715885	40540471.09570186	62332814.17015223	45631149.78808479	24978734.4670776	26639498.9526679	13523066.335510045
482.405_C23H53N4O6_7.0_233	26367090.633985896	21777449.088822592	41579018.31139634	23227287.0	39282814.27498103	26913285.71525561	4098655.9402475324	33266415.37619327	13517452.760155225	44978006.76221609	21567115.525938544	14369530.541799344	12397820.845321568	26432388.59466381	56013445.01957794
482.368__7.97_2201	68078076.78828657	17926848.205818065	32300453.68385163	13605904.870881325	182096733.72466168	32026426.984433766	7814435.309795811	11331975.274087658	10377596.768961733	43473733.33542929	34916222.57285274	22960332.0	25684508.95492107	29754311.66439893	15606737.498521276
