#SampleID	V10-arm-healthy-BC3	V10-arm-healthy-BC6	V10-back-healthy-BC9	V10-arm-psoriasis-BC7	V10-back-healthy-BC8	V10-back-healthy-BE12	V10-arm-healthy-BC4	V10-arm-healthy-BC5	V10-back-psoriasis-BD11	V10-back-healthy-BC10	V10-back-psoriasis-BD12	V10-back-healthy-BC11	V10-back-psoriasis-BE11	V10-back-healthy-BC12
934_118.086_6.95_C5H11NO2_Amino acids, peptides, and analogues_valinium	10617853.94890452	88926198.47811808	103582334.18155588	83087847.59513833	70183919.84500964	34419812.93388068	47635912.71906931	51958930.2121993	104282208.74980876	33813438.715117894	115379560.1571282	46590411.34199402	111179809.57527553	101607925.1186928
932_659.481_9.24_C22H58N16O7	179617056.81008583	103133749.27723992	49634838.46284052	185052300.289128	45031421.02283798	53334525.16196712	104722867.41628848	279749984.99205726	43352576.79946876	25040119.211181045	61004135.68686468	45422441.53731673	24312502.494795296	54277416.28207852
930_427.272_6.82_C22H44N2OSe	68777047.97235228	87583674.15268832	72656720.97474405	21763659.926921394	93081616.951581	100255079.99938676	159042321.0192981	77594062.51679826	41526400.72943661	38378656.49272036	26146406.88069997	34064395.94917272	23947198.612967484	131405061.58078304
92_427.34_7.73_C23H48O5	18249085.00947609	6811036.5659369975	118035329.96563156	14998070.383997034	175681496.5788623	35654007.85390344	11001590.692053277	129474934.47438352	43767090.166452855	7763133.120804535	29977815.04192397	192679237.9820512	16049796.615421813	81234581.87223549
927_118.086_7.56_C5H11NO2	12128468.848844193	54781021.85391647	50409720.26629866	53433078.1605141	69681888.83917184	37926395.50831661	64345037.11112718	49418094.68797602	68499177.82560642	90272520.67049816	95733342.92189424	106528423.10478072	90309019.01228729	25460605.86028548
926_569.33_5.2_C30H48O10_Terpene lactones_[(4E)-2-[(2E,4E)-7-[3-(3,4-dihydroxypentan-2-yl)oxiran-2-yl]-6-methylhepta-2,4-dien-2-yl]-7,8,10-trihydroxy-3,7-dimethyl-12-oxo-1-oxacyclododec-4-en-6-yl] acetate	12102042.026555168	47243737.62504082	84475718.39210196	101158587.85343352	39408835.080197535	81632682.049893	37875480.10041041	67616048.75888766	76044367.01458319	72820929.37027067	88683780.70764032	54236377.03362291	80978581.09293123	63541826.14556393
924_298.274_7.61_C18H35NO2_Monoradylglycerols_1-Palmitoylglycerol	2879357.9279600643	111052789.08333778	131971264.46978246	66395424.10823873	123096632.1056355	8449269.00102313	89092069.35377023	68602629.28167829	65228147.74370222	179500936.32538977	25458902.12983914	72448433.98728412	51373245.67506031	33711809.4600885
922_760.577_7.25_C41H85N2O5Se	13751888.759546902	113493387.5228914	55492624.58696816	11809555.125642192	86826709.9739522	48526804.46504293	105195008.84129286	72843700.15982708	28989955.39063044	131842167.36865722	17675311.413124368	102972011.16833992	12539787.02004012	81076123.48691572
91_206.557_5.54	34839760.27141112	54403478.87430684	62828774.956444	58510451.04320037	53569455.64872814	45183677.86662109	55013950.88414566	59635866.32676358	50882430.25834911	34511561.5763409	52544388.88639211	48685401.13030611	45486560.934604794	49407165.05229388
919_328.321_7.5_C20H41NO2_Stearoyl ethanolamide_Amines_ Heptadecanoyl ethanolamide _Amines_Stearamyl	14693377.444667067	111619948.21493898	44743074.85963179	83974025.04901348	103044090.94540122	13503074.096616888	91131891.06728098	79061627.36137411	51479848.18571784	92872106.61064151	47014013.20326407	135840601.86824274	40892602.31247694	34074540.19007672
916_410.471_8.09_C28H59N_Amines_N,N-di(nonyl)decan-1-amine	82612001.74766465	132152095.16083089	18274096.069869075	173234298.25760826	14496413.104996895	2559211.4831012217	88345005.4976218	87083956.03110017	301171360.59772944	30310507.63619025	8892696.009721147	119725904.44316162	190671887.1513357	2051051.7599052943
915_419.277_6.54_C25H44Se	14157259.405492252	107188878.39240503	81049279.6157729	12637339.133054	82297481.13015534	50682824.26103707	70386477.04896139	85212079.63073966	25858340.07259189	96661452.5742654	24192520.07489	97744233.24491537	15937333.077336967	64308731.27850422
910_551.355_6.52_C31H56O3Se	25888301.420941547	104200684.81417334	76526492.84691481	44531139.43702461	48443613.15659701	57794278.03989124	86151310.09646739	63872351.20962855	24830607.92486591	88071316.26077606	43615189.21988594	72211734.27182467	32556120.94273969	62229142.43232869
90_267.157_3.14_C15H22O4	26276634.170839675	45965095.94434422	52603555.66702341	195140618.46903783	48537949.60392995	49648516.52407092	37961745.12630879	34180080.93855332	114348986.78059544	137406698.064888	46739591.58850946	45791268.61438349	113570505.37980422	39725115.10343908
906_179.07_3.14_C10H10O3_Coniferyl aldehyde_Methoxyphenols_Coniferyl aldehyde_Cinnamic acids_bmse010212_map00940	4920242.718713286	51484874.45264315	58960820.90173604	51816110.72966605	66383153.16738489	46887560.92704734	48711729.43594679	55236314.32679418	60412939.390842795	57782788.05209465	54753520.77400978	47596681.19635961	40320203.26762648	55051871.17470037
904_309.144_3.22_C11H28N3O2Se_ Nifenazone _Benzoic acids and derivatives_Benzoic acids and derivatives_9-Oxo-11.alpha.,16R-dihydroxy-17-cyclobutyl-5Z,13E-dien-1-oic acid_map00360	413054739.4168264	159195813.08986568	48391295.3203329	10042361.732279193	39269707.54938048	94011766.20388448	235422835.5893727	91437805.05085497	31030695.10578408	122062871.9704794	11932279.66067229	44722192.98318765	4795628.3813988585	108183656.40001379
903_567.446_7.32_C30H62O9_ Decaethylene glycol tridecyl ether _Ethers_Tetradecyloctaglycol	33087059.569231004	102324561.03364477	49745159.90126488	1505829.3101205127	97283897.95629348	47295544.85837868	110661281.98362128	70532324.58234538	20376629.34940245	112939138.14416333	14212129.854566716	88469557.26288009	8566924.072285859	69247336.5211256
900_592.333_5.03_C28H49NO12	12427913.02781774	110549216.22115271	69070760.4413772	67287751.90840833	19697072.15483447	75590928.27950244	64707424.18473188	60579248.39027315	73416731.85828362	73481143.94190578	91835751.88850276	54284271.92405367	75449723.61724368	55381725.22606731
8_433.209_4.15_C20H38O5Se	3767154.148647897	165168264.92106658	495162.9077978868	438517605.44816345	4972144.739000922	100689971.1816222	1787102.3077302445	168023023.99824578	411193548.3959738	13735258.134178218	172865219.44138238	7507044.266744979	308177199.6315545	28174189.43740853
89_696.511_9.57	131664423.17954588	265662025.82937193	11390973.733708655	18156197.939760733	74213970.25204879	292056079.389468	56806243.94057149	53355761.56342881	37444176.56728713	30076915.544484284	60930507.74431622	181223902.90795583	9643626.041239653	253596453.30588323
899_636.398_6.3_C24H57N7O10S	38088436.06215844	96199559.34229095	50973846.57630922	28282370.20797876	72671929.39410725	103658469.98696522	208493388.47833508	79241529.26783225	38873685.80757111	93986581.91357917	27929908.33583221	68152013.00854294	15363463.991290135	97667949.5081229
898_212.201_3.07_C13H25NO_Fatty amides	5831464.509157138	125537329.14639886	10491388.735727573	406905993.20821387	2176700.4462425327	105765923.5439472	2628338.9961210024	84313582.55079912	314950657.8954186	6183104.706760904	185896118.31759366	7711527.514860472	42044720.41039539	51958048.38488485
