#SampleID	V1-Right-elbow-healthy-A12	V1-Left-elbow-psoriasis-RB1	V1-Left-elbow-Healthy-RD3	V1-Left-elbow-Healthy-RC11	V1-Left-elbow-Psoriasis-RD1	V1-Right-hairline-healthy-A7	V1-Left-elbow-Psoriasis-RD6	V1-Right-hairline-psoriasis-A6	V1-Right-elbow-psoriasis-A10	V1-Left-elbow-Healthy-RC6	V1-Left-elbow-Psoriasis-RD2	V1-Left-elbow-healthy-RB4	V1-Left-elbow-Healthy-RC5	V1-Mid-lower-back-psoriasis-RB5	V1-Left-elbow-Healthy-RD5	V1-Left-elbow-Healthy-RC2	V1-Left-elbow-Healthy-RD4	V1-Left-elbow-Psoriasis-RC12	V1-Left-elbow-Healthy-RC1	V1-Right-hairline-healthy-A8	V1-Left-elbow-Psoriasis-RD8	V1-Left-elbow-Healthy-RC4	V1-Mid-lower-back-psoriasis-RB6	V1-Left-elbow-Healthy-RC8	V1-Left-elbow-Healthy-RC10	V1-Left-elbow-Healthy-RC9	V1-Left-elbow-Healthy-RC3	V1-Right-elbow-healthy-A11	V1-Right-elbow-psoriasis-A9	V1-Left-elbow-Healthy-RC7	V1-Left-elbow-Psoriasis-RD7	V1-Left-elbow-healthy-RB3	V1-Mid-lower-back-healthy-RB7	V1-Left-elbow-psoriasis-RB2	V1-Mid-lower-back-healthy-RB8	V1-Right-hairline-psoriasis-A5
967_493.28_6.88_C20H40N6O6S_Amino acids, peptides, and analogues_6-amino-2-[[2-[[6-amino-2-[(2-amino-4-methylsulfanylbutanoyl)amino]hexanoyl]amino]-3-hydroxypropanoyl]amino]hexanoic acid	24154773.678023074	84700212.23757184	25032561.787502285	30105788.447795354	61817369.74335297	17277182.065893803	39486577.894515	11305791.94469445	10081726.982840417	34165541.14723929	40574552.63509116	28868627.46605912	40159856.03525093	8888180.504604932	33336775.596078526	39721740.76284513	44148464.76376525	40714794.043343	48318070.54019909	50368638.64621504	9754299.55771173	27795278.933157764	8344538.823464015	44092647.354829386	46592667.45231297	30979303.52076674	50029389.79669647	14421361.329540865	7766056.478462067	30340699.98743686	1534200.0756029743	72493147.98585309	14432608.28835676	16380589.409291415	11239194.330221554	13067583.83628339
965_732.546_6.63_C37H73N5O9	32719094.44494204	24581791.79754887	9734975.566503866	19578218.122538675	15229857.327344887	26715332.66451903	19775375.448694974	35345497.317817256	45322988.28259411	19848034.422748003	17160863.19129622	54793191.1636387	34122044.09791287	29111150.70954139	36997735.23700521	29288898.33613495	50551593.65427674	19344091.282869384	40251757.47536714	120678019.84550616	12563857.73171305	23784686.87375011	14608907.043907184	19428394.71924236	57155130.20398122	24552152.09723125	27560323.81050531	18836036.70252815	25519972.09274521	17418429.16033803	5733339.651765446	16790125.753287867	34875507.3961994	17587135.213454776	32377930.1695443	16962828.916745286
963_546.401_6.53_C26H59BN3O3Se	147378241.143779	29849154.001586974	22266946.10021109	11675510.885786815	17984306.27249746	26492336.1162534	24450968.27720336	24607606.95479603	158423215.37597364	15625808.231720401	21021429.9277335	80995342.69048123	26617464.818936784	141631337.1759735	39964586.30163717	32868265.35752011	68789256.9842572	16035325.997878248	24736427.715091154	83589194.18456464	33277535.67345393	16646552.939487865	73302557.84268597	19502372.035827734	49025855.22191357	27930337.049825747	19844569.55402632	47991166.10314975	94601013.84683721	8214985.573060627	15578373.885918032	16827846.934300665	106099103.10104927	74411161.16700691	19925078.791494835	13207288.471227035
95_486.326_4.05_C22H49BN4O2Se	3192677.4036548957	0.6341471822299478	329480678.19871414	2735419.236436169	608255533.6583179	2345482.134082974	1603160554.0915241	505259248.85963494	414367320.69454485	19858432.523876432	212963758.44968036	2769954.891980412	113274171.98631155	4900688.790125853	264510180.69352013	166053011.0836294	79524643.97213896	38328311.64580207	0.6341471822299478	76447532.91682646	322565915.76267457	104946881.5799498	342168870.6795404	21165296.35410674	3906346.6425364795	11690528.036149194	67535355.8813504	0.6341471822299478	4055624.2550862264	20817605.50288652	157532040.07901818	3051870.729165375	7566809.056635117	3978791.616634428	7137960.683180292	6558033.085031005
959_520.333_2.9_C22H51BN4O4Se	76531309.65263624	37826924.15494397	22240754.937957853	27163269.79238125	24943170.52082269	94391960.99290562	12466433.268750567	47821113.50090985	82968858.19971888	16668665.218971465	25023045.69305713	31611717.31977862	11933390.626360158	15451445.94813229	32453210.72609413	35695275.945473835	52599830.08442811	29664921.44027369	41363003.19596144	176541793.0104646	18473035.027350105	18922436.625659548	15849535.99984848	18330821.057381846	44026316.68184443	27390944.45641958	31339412.43913068	21663196.883373544	23730256.12856183	18946540.09975017	5835583.073717083	27023966.1143514	12501144.670853356	45335942.02689346	10773808.912431223	24079892.97662506
956_494.84_6.72_C8H16O4P2S8	16339524.06332042	37851591.42053323	25899664.53196729	18057553.75425485	36802571.18470713	24604535.04735285	36504634.75460788	46559178.31823006	44945400.24527418	12605822.03186298	25396427.368522346	27416726.857461765	31220885.210848525	21986550.27899553	64233207.72743855	13640814.564423755	38090544.14236198	27641854.61408205	25953505.606075954	15950359.722558973	29691127.09946856	15495020.58415441	17390794.22793564	19982950.336445108	21702691.709809776	23055245.379180357	22788642.72693468	23525858.99667606	18550287.737576947	26488742.92755724	31585391.798876423	32533582.51710592	45526183.24024621	27634773.11284828	43156753.22214488	27207851.86481827
955_347.255_7.58_C20H36O3	20722959.28969196	78360123.69831562	50805744.40066573	10102306.860592967	50087202.33883633	140314870.92635685	25250253.61017469	66124928.34835193	79045703.02917835	16366901.451199628	38481392.13199509	23391644.33151236	21423676.55602948	93734985.87354958	27489234.75811758	5393771.228349362	23147342.01412636	12712227.581250556	15308155.790899605	667205853.0617076	115620778.36269796	18898143.076268643	32072364.851245023	21057949.935738686	6037564.58670209	13768123.465580955	11136597.583218737	31338934.77775373	73710008.29442081	20939239.705185916	73902893.97913158	10609637.878479864	31630937.45381211	64871614.13526006	14140202.017735198	64413780.5643219
952_235.205_5.94_C16H26O_Sesquiterpenoids_Curcumol_Carbonyl compounds_(4E,11E)-8-methylcyclopentadeca-4,11-dien-1-one	32742827.241737153	31746041.63501107	13675422.4953748	23112813.85756289	30161953.999414925	35140031.29931643	15253186.734747328	53124625.86491719	52436922.40655442	32986110.130648114	14753210.807725426	22864945.36908833	23247915.71994373	33015843.28559627	38040268.805213936	33077130.642620876	22727750.871985998	8651661.614741504	35798975.132797115	100701868.1498264	21326440.77677322	21110298.450358734	34814872.712165594	24120726.82196017	33351028.77750716	7161586.958769842	17528180.924591884	7922897.023778472	38868115.10103336	8610736.958318725	19081188.840288654	21961746.48139237	9884514.61487475	35546193.50193298	30590843.579868574	28584734.75491117
951_735.294_4.83_C35H46N2O15_tert-butyl (2S)-4-[[(2R,3R,4R,5S,6R)-3,4-dihydroxy-6-(hydroxymethyl)-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]amino]-2-(9H-fluoren-9-ylmethoxycarbonylamino)-4-oxobutanoate	7055140.0450957585	8361241.980391399	182390711.6928689	8016882.347907625	269362172.75597256	9235503.189093603	629568903.6334955	293547556.09787595	120294807.43440405	30220365.27527869	96754706.20046121	6972680.185932146	127897813.89547564	10339117.938904198	132573898.83907188	160820705.11098042	24835601.631873555	31086537.1199354	8427313.590815576	48962714.37719896	93905597.7475702	69120467.77289036	209333925.0911084	20794862.123900928	12610196.263060413	7634932.429185506	60155556.35233442	7870508.318660217	9467843.955288677	24290080.39503695	164420352.82966927	5576153.495139343	15963979.79865138	11625284.295669967	7728055.022339079	5459983.6306572715
94_234.134_2.74_C10H19NO5	20005159.199175697	26482392.64659475	404487859.728324	8221643.628122142	516946641.06462985	16674526.1734332	919904975.7020447	141840887.45594403	449195115.0577388	18311610.67179848	305494727.1169354	5316123.382220242	112027604.76298644	8904043.322178036	254696986.0273708	55269452.55168036	110975283.11945105	38109378.93772914	11198378.319644704	66882842.3557376	333124702.6505831	85015594.94485517	259166598.00644195	29421160.64355124	22717028.07693044	10484517.98607585	48591770.61563697	8667566.350417038	16067083.093889827	18426322.921404395	380346987.31085217	13937336.208156778	8362229.062227659	16871522.082566228	5682242.645842885	12344644.529527375
949_383.246_6.68_C20H40N2Se_Likely similar to laureth sulfate A +28 Da compared sodium laureth sulfate_Likely similar to laureth sulfate A +28 Da compared sodium laureth sulfate	26942102.32223985	67865496.83909151	14122137.769398006	24094484.74759327	61804975.37668207	9327891.325822543	39780083.95647992	8912685.321752904	4001565.882916662	32166727.21886351	37813470.88016916	30509404.113351896	35948952.7627932	9586650.332520217	27569535.565084465	40908765.16858874	43795808.81686487	31272707.67267863	69822801.62488511	37287661.845674016	4711641.774203879	30216999.63752982	4552129.675904957	34456568.96482978	51897504.24760923	33912560.54939551	48266188.35249627	14009826.060567155	2635382.7400574083	28395314.50634958	1020148.0410541015	79205082.77832049	11306551.553357333	10636691.890272312	13007341.705655398	5601935.763416705
948_359.315_7.83_C21H42O4_1-Stearoyl-rac-glycerol_Monoradylglycerols_ 1-Hexadecanoyl-sn-glycerol _Monoradylglycerols_Sandin EU	26581551.94223658	129388794.80496489	48412693.25473948	10943955.853677377	38962976.8415312	2413948.9233904905	36343346.33039147	4954920.385850889	14317029.517159006	71006281.6118152	84519092.595804	39124531.60698139	41483318.56121518	4779618.742631536	53191125.50288148	18195756.31015538	39178065.69971362	38426280.34799519	11533312.952577408	10344244.682688473	15006866.091392193	47449850.43292515	7939093.174555946	55601345.87107913	57745187.30404361	51162312.69079396	30343957.68820207	29300578.37346443	46962935.83681133	29900845.83531236	16067218.11254898	92154826.510028	2279026.994273991	20668213.027390465	2848783.742842488	4776871.7011652235
946_250.086_7.34_C16H11NO2_Isoxadifen-ethyl_Diphenylmethanes_Diphenylmethanes_Isoxadifen-ethyl	26147501.69156324	90906886.05725898	14909441.73657453	14737285.07072116	51177960.50419556	39487990.90125842	33708734.00459373	23022416.96210512	25821252.31506184	24284308.361133724	34790451.23533108	27874295.59785499	28059783.53739801	24444719.846691605	79591364.02459763	37015272.83568248	47512794.07890577	23423803.545361515	71362785.21985419	506321232.04123366	12906335.820977315	8556917.032454705	20937732.70321581	7368320.248145724	39885231.01246856	17402997.11691559	30625845.60549497	10965116.730232494	22678810.66557505	17634931.78945139	10226227.084581532	42106785.71096452	17350499.37106756	33974550.560516275	52660276.39122558	12158516.848377502
943_414.321_6.6_C23H43NO5_ p-tert-Octylphenol tetraglycol ether _Amino acids, peptides, and analogues_Amisoft HA	62231753.32814689	40629134.84923108	15345532.349239005	10021621.52721399	19177555.41005908	14746689.376781212	41175164.36775234	13231158.644640593	77248128.99646027	24594131.92955748	20207757.8464294	56652267.7190337	32659627.99694986	173555201.4707572	37628437.77630747	33120087.83987633	49955769.26441654	14702117.154890714	32714988.740791515	81241166.46624196	9054935.97868621	21271642.03762834	94824787.62143289	16581642.23585178	39393640.379297055	20660725.660223126	17521212.25794085	18869616.958354823	42234302.09092323	12459222.774396855	9625464.700044047	21501203.161705248	115472124.22287837	34223696.10739949	36721046.01934358	8246294.517141365
940_344.316_6.71_C20H41NO3_Carboximidic acids_Palmitoyl ethanolamide_Amines	57049837.94527601	35976462.85879038	6402828.915751497	52468581.5708978	27230181.55499453	14300111.938914893	28126655.332898173	6934373.505473938	18182030.67739822	36752851.08003765	20236715.13949031	27696032.873801675	21410780.930215187	22454891.129760705	54201375.21226365	49318044.79237395	459767222.1745952	41632564.59912833	62120144.98005718	18834175.04787963	3919743.662850363	20093279.63950823	6973277.000550343	19681165.734845337	35251932.34067149	31599560.384133294	25969406.17418996	37691863.28854955	20023193.154522207	29540892.23693581	5024305.584146125	37190708.27760144	16912564.07778843	12498768.043894788	20297431.292582765	4795472.930777074
938_663.336_6.3_C25H52N10O6Se	25200347.46866688	140182864.76501712	58557624.43741322	29750433.45701378	95528300.9313452	53084945.60502557	37882989.42743717	34165811.24071051	13038349.576335754	26941839.78220087	61943305.42768324	19398782.30770601	10556149.67812139	11977832.054239878	18908841.10647812	33240463.19695117	33045606.17046177	43412482.29235034	51775412.68443672	89471186.75475755	22506866.350287966	14381803.192893522	2720835.8469751016	25088035.58326631	17136514.26452271	12343434.999081066	29963813.82310072	18007382.696143787	5752451.616424627	25895370.86036156	12961749.866218636	62094899.09969492	7155949.538665121	33547446.377749164	5373415.404542621	18382174.91864072
935_705.986_8.17	29114982.27680189	63088113.35490735	13821973.931130305	26699197.07710441	54785911.1845743	4826810.782504515	35774139.96611546	2484579.5089134793	22416600.457814176	34457682.58324695	44873002.59547578	32409264.166106924	30460632.56589139	4009887.3017613986	35415995.48319276	50190714.33967858	40401402.88806295	38093216.04742673	52667743.41622221	7821942.429792913	8031490.834150376	26131905.200396664	2070721.0249495988	33626582.75901794	54079432.5963556	52678372.51052507	32719457.64297648	21031673.63832287	25539786.53230568	32029396.88009023	2793073.398572935	65096986.86172463	5163955.6638846835	16896695.679021172	7911853.98395918	2290053.4277956644
933_1004.585_3.34	22011085.52172976	105347434.20806688	203231303.0532817	23378438.42609489	11337311.533597168	18538712.08853245	36401127.59242108	33701047.32435906	33692449.24167983	42669074.63164531	56767598.12607239	19933307.597475108	15476542.68551349	22690831.15881165	33692455.37878381	21628498.45947185	15809173.721355295	16490643.88465622	16158620.422108665	27827961.55535737	85545215.15165414	26806870.194778774	36926586.43538741	16147088.803725883	28858626.798148386	34723857.07405271	14735923.114030955	40230925.96154876	23395131.348926805	13752022.60358523	43995057.31806562	24753634.54934943	23624413.55370632	46069275.72201052	53959750.31208082	26806864.057674795
932_659.481_9.24_C22H58N16O7	73701452.92469586	61342818.57364539	15174861.343947072	19079033.94817477	20412641.168883044	37060174.23097885	50064140.25700861	13715915.584310293	40467932.62774821	57100215.6532708	27286475.35267384	42238313.90474498	54027602.54807902	7554858.105099105	45819420.0356421	18911299.112712383	25310643.09395089	48464468.13427452	61322436.52763361	23693663.79739569	5750101.452534313	6883291.88228025	7127089.467406099	33289265.16123545	131609814.07279935	43365056.08537957	18551544.95656059	45569991.88138061	15186065.26355268	28221596.218925696	7181098.207989335	39924563.77351314	30308449.938761946	17095182.66175063	16373583.764523257	18729945.183010668
930_427.272_6.82_C22H44N2OSe	31153834.897675026	69577945.27125797	36495205.92532445	34414412.81391043	68755406.68449226	12866478.982426465	39245684.12073947	6352000.107597723	8273351.940775663	34118378.172181204	49787468.46006689	36373410.67089209	34875055.44719597	8226458.840648233	28956592.16687883	49288059.17326403	43365437.77423833	24291645.60839194	57942965.88357768	48119638.96393175	11615693.185879394	31319267.82431025	3446656.7940803017	56187097.14200597	67444973.90132584	37533369.72177988	46937127.97163	9832334.040191626	6962340.588276865	34300560.62524968	3823685.289761348	91592304.08501977	14356958.02697899	20794038.204111967	17624358.936660964	8141150.241800576
92_427.34_7.73_C23H48O5	42439862.21879265	39282643.64289603	20657881.153179154	22282326.74249443	20090910.62925176	12431466.147311473	15814813.60874656	19655891.23902897	28597915.44940575	17798478.321383707	25519215.036267526	46733475.02930679	29884486.399981786	42953895.65516426	36859848.95393346	26658745.68767565	50444118.89253625	26075559.0132177	25537616.84223049	68307035.74147858	20148520.7578572	26244240.21470965	37579180.52114093	20612529.40475688	54631688.1107979	24027682.46494346	16622995.128086805	22646946.21357283	30035966.07569583	21417494.654641367	14492592.925556645	23191841.95796129	58344771.87968153	36906137.51854996	61805720.44332975	17583850.709834225
928_239.127_3.65_C13H18O4_Pemetrexed	46518816.17389353	33338144.35338914	30888575.607017845	36576656.16835688	14312955.172565615	17592429.27487034	36048983.49107467	45714911.6351717	29951491.440412	35798592.93085291	12172892.367698414	55980639.7646239	22813978.436794665	25715149.566208776	25112092.614878174	32625600.89770033	28322515.271550257	10532300.50786033	10050374.004015764	47864342.85346876	32518483.95199551	31220741.36771781	44588372.30771288	10492727.212196236	13815076.055168707	37360571.223287344	9598553.862082334	15683560.345268827	196437812.8032561	29227899.944667306	38286865.241271295	30728294.63196008	16447979.387320384	23455848.918238863	37432114.07403179	98401983.96527138
925_447.345_9.21_C28H46O4_ Diisodecyl phthalate _Benzoic acids and derivatives_Benzoic acids and derivatives_ Diisodecyl phthalate _Benzoic acids and derivatives_Sicol 184	119666891.5496298	62295790.08028726	23923485.76173674	14704191.642285148	53199951.0891351	12488877.619230814	51028926.08904801	40138741.44596811	180279789.02868092	21804455.139622167	26966987.519026164	49803593.59586307	11725533.581652636	19108967.236424807	19466583.66036144	23600767.096881773	19119406.45683248	19266614.59388559	44132616.21279752	119320269.08728191	11375804.568690693	15759823.765074845	18280093.136055667	7700170.696764559	33347509.63561821	11527027.518964356	14744415.421015386	179337585.84380782	369994622.6212708	22980838.78391875	36026727.48428453	18582820.945985027	17960542.54765486	46793648.63692758	20898612.71761828	35702637.600091964
922_760.577_7.25_C41H85N2O5Se	39692785.32050636	29127055.96978532	12235335.468929688	21112369.07468225	4421707.119062768	21781741.23491887	23421817.55734975	22560937.449741866	42199496.250635	23394229.459710866	23067308.31284938	64708939.21173253	44685677.80749957	8614745.578792404	41330788.37727793	30000308.73659437	53932733.40691266	19731860.35953974	46781717.5743907	7672004.443303731	11626101.765721092	29173715.04217126	5835967.241555577	23066390.468550384	71510812.09007199	30973440.78879188	32637820.50677837	21352349.235351134	29936603.259201273	23172186.986937556	6888495.245655811	4936606.733057404	35483338.165724955	23471717.00377596	38031750.51046711	15411288.054230954
920_318.201_2.32_C14H27N3O5	41668958.4892194	88722563.40383966	88641220.53625561	11925894.35234709	39539930.57956009	99919897.7516872	22943147.10750233	37477286.72200541	51641975.22299817	13634459.519672178	66439524.20972589	10441893.891243586	28730536.01943769	25554636.35241341	12493794.08341124	28409906.846391585	29221794.630423456	18733998.383195248	10997586.10970246	28818405.37482716	84813927.10451865	48708399.0402904	29076466.230484337	15430326.345404588	20671550.21073496	20330808.34460725	21216699.485239767	13743171.46426314	42701518.20016673	53789976.37679634	48261177.49520508	13293596.00419115	11702909.060229398	126246520.9002448	14987198.301058356	63704033.72400123
919_328.321_7.5_C20H41NO2_Stearoyl ethanolamide_Amines_ Heptadecanoyl ethanolamide _Amines_Stearamyl	31464241.525930434	648951265.9809233	464177289.61668587	12281492.35765662	289224574.83544	56018524.67324422	61684723.07441231	131148767.34037676	453128079.9660831	9250886.913724177	322656097.35047936	25919457.39764323	15471954.240173638	72012963.25031266	20904799.673151866	18549352.883462045	26801507.50974383	9756423.182072766	11736275.554747587	57650137.54884446	719172151.0697854	13026223.136427447	292427097.74767214	12820125.665579865	21305384.70355616	19314121.961674117	13797157.344907425	19044538.05140604	295899701.45086735	10403682.879634677	568817153.638085	45293716.09344532	13335966.575175045	437090299.87280303	18578887.20250471	71428781.15158075
918_769.547_8.25	24080017.063606698	76231439.18901627	17130061.372603714	21700515.986641534	57192356.90555316	6848044.646635411	47614626.65312984	2213394.1990940054	28732984.232032754	36654089.5085524	44901596.47825669	25156356.25157862	32384673.74984761	4931965.934144859	31514618.772842243	51062912.90288851	30945676.84638319	27771834.146502856	33988990.21081728	6040200.55277453	8302238.056926156	28916989.15436471	2911001.805147968	35196811.92393914	42812152.71591143	45407417.12755118	42190295.77793698	19146613.48300262	28217059.47375184	30773621.20019197	3768809.5711185727	56325700.38667717	5039400.410630897	15873198.162226465	8554887.61641358	2738245.752296609
915_419.277_6.54_C25H44Se	60371912.80812778	43451289.82808457	14817799.916575724	12278339.841927575	17645899.156095594	18689807.50158193	16450268.675191645	16306760.059552247	50188380.12873311	10884601.29809557	19993216.424571443	65281262.68624871	32460227.33229117	140667912.56613895	39474803.67091283	29265964.40732941	46453482.68605754	24256608.022123463	20834420.406098634	99027830.55265306	23432183.40386741	15868865.88354542	80666415.35985437	19747911.574621398	36139044.79562475	15961075.136386055	22261532.93182104	33375324.88317021	47206485.57978123	13874164.359374132	8930921.025724957	18601790.94386045	112373432.9530741	35209901.71609655	44994094.13243269	24581925.973912466
