#SampleID	V14-arm-healthy-BD5	V14-arm-healthy-BC4	V14-arm-healthy-BC9	V14-arm-healthy-BD1	V14-arm-healthy-BC6	V14-arm-healthy-BC5	V14-arm-healthy-BC3	V14-arm-psoriasis-BC7	V14-arm-healthy-BD2	V14-arm-psoriasis-BD4	V14-arm-healthy-BC2	V14-arm-psoriasis-BC8	V14-arm-healthy-BC10	V14-arm-healthy-BD3	V14-arm-psoriasis-BC11	V14-arm-psoriasis-BC12
9_332.15_5.5_C10H25N3O7S	2526105.705732661	2525058.7114689704	314047.8792526028	3520749.1159704668	1188315.6839247048	1383016.4795304106	1366742.3436882806	2619178.957507303	2780483.577993244	2793650.254929461	2819210.278906845	2215561.642613219	1491637.2882484426	2777419.4492790317	4719340.668883983	1614592.408542224
999_411.273_4.19_C23H38O6	787241.3422387211	2300708.824734809	1301359.67322338	1624155.8589031806	1910312.0733765669	1773086.1773102218	1462931.0651079402	793197.6257576052	2244523.694786397	1442912.0054931452	5216146.994183945	4264215.806474176	5152519.762097819	6060461.798203222	5386998.480218753	4789041.509531862
998_513.357_7.68_C26H46N6O3	2184277.90787543	2288453.8509973157	1774038.9488569226	2357965.414500926	1206217.2499951732	2375297.9255829416	2466439.1855359473	3886767.298732986	2611204.583311653	1932952.722229906	3135757.4117247383	4092095.846567	6053025.010933013	3523505.5023468374	3641364.457303551	3279796.0902524893
997_298.274_4.96_C18H35NO2_C17_Sphingosine 	2019933.946253547	2185927.56713441	2320994.741181759	2145884.7416740223	1868656.7143295289	2578667.693360965	1449606.8630773532	1632029.407456316	1498732.8413662903	2323152.696528871	2679202.417222661	2185245.8357283818	4317248.563415564	5781984.354766088	4127664.683109388	3513519.658119526
996_561.327_5.1_C24H44N6O9	1008496.04811178	2028308.109460875	2074267.7680537016	2224202.7967744283	1895086.4568947046	1721600.5419913668	2828638.49984932	2501189.0625155116	2009173.5354748082	2990380.150533679	2775295.9510606267	3193683.154663578	3793988.1573509932	2974500.6841649087	3816205.938326715	3323869.118842302
995_606.348_5.19_C29H51NO12	869229.0578843046	1789233.1778918144	1955325.6628014385	1677780.0533575371	2127565.3596454654	1174197.3898615227	2406068.0432189456	2233948.63254167	2387018.4155183374	2392079.519071556	3428678.7869514665	2888593.0570754074	3158340.4218009906	1601454.6953247124	3765187.3294777237	3247992.30948307
994_315.159_2.89_C19H22O4_Eicosanoids_15-Keto-17-phenyltrinorprostaglandin F2.alpha.	1234511.2892833787	1623343.3161683532	2467624.374922912	2044040.9908035456	1942074.0710898803	1035548.1116881723	2406911.366693606	1329175.6382688798	2700989.054642715	4359483.524667978	3179827.4321770417	3456575.6268273965	3251401.925861711	2951819.2971217893	3519212.2826670487	4554765.420248982
991_403.232_4.44_C20H34O8	1914972.9611723959	1905881.707577291	1055221.2168399706	2673632.5360727096	1555205.9817854024	3863023.920084722	2325897.8971334407	1239227.150448228	2691475.950032121	3570267.5058116573	2154949.787533795	3279776.726552443	2176936.1550791846	8254363.29762361	3122766.9895123555	4828844.847398091
990_1199.857_8.98	1953052.3030336588	3219381.430711686	2024401.979656774	2122647.164654891	3075013.331691315	3231268.3869110444	2057053.0099864225	898567.5304427033	2164391.208487467	2158574.72778308	3729479.168642704	1138008.4195267898	1974758.6978370168	6012054.153189178	2523285.847583483	5138032.679308569
98_283.169_3.72_C19H22O2_ Enterodiol _1,2-Diethyl-1,3-bis(p-hydroxyphenyl)-1-propene	1270287.5352815709	1756491.7860772142	2469776.268024154	1821247.5182751685	1984484.802244693	2177569.5879216776	2107945.400736315	2058909.59787017	2280769.517514515	3208520.30515137	2556809.909421409	2668611.413215449	3899114.417161905	3076313.8390973997	3713280.511190857	3670718.4961090526
989_489.227_6.88_C30H32O6	2223889.046082836	2138081.145252411	1824997.143999172	4851503.128996613	2326967.795616366	2514690.716408453	2173551.8217494264	2879126.704748515	1725606.9936946183	2441136.2207635283	2840498.999492332	2643370.1408400484	3200127.9255537805	2554274.717889699	2070584.568049234	6665116.59426816
988_381.225_5.81_C17H28N6O4	982398.4656404881	954061.3856316637	1476105.8859934637	3287157.737619196	3670422.2871238417	1504492.5376471838	2855884.427022774	2008264.3789042118	2556189.4088722044	1292166.1666359259	1639706.0840520868	2597182.4052210404	10595780.742684387	7144897.500904192	2392574.063922085	3599836.3957621465
987_346.258_4.58_C18H35NO5_Fatty acids and conjugates	3087052.033924248	2158008.0845719674	957722.1207703628	4116906.238874842	1735213.557331255	660279.2564283992	1312496.6353620882	1037957.9086630845	1379314.7741627886	2335762.455116667	2467106.857555801	1084802.7686475057	7375277.452969529	2861366.833523825	5178292.372728987	3728879.881147197
986_118.086_4.38_C5H11NO2	884329.1154732538	2119511.5273413267	2585889.2396824453	2761104.9024026343	2516163.5207970217	604164.5091789941	1605856.721679305	1766022.7170218204	1036718.4155382905	1052195.723847495	1440942.4221198356	3583389.5094410195	8123351.483918348	4375665.260081851	6110851.806708763	3936221.225713633
985_583.441_6.66_C32H66BO3Se_ Decaethylene glycol tridecyl ether 	2037006.7823965345	1986602.559210825	1897584.1177092688	2341800.011203387	2497173.55558541	2603431.02973072	2361616.659509189	1330838.0777185946	3273254.6823196933	2884223.6508153887	1017275.2418150826	3276653.4381845496	2972834.1008135267	3785627.832174969	3679965.482072567	3415551.8698084336
984_503.247_3.02_C20H34N6O9_Fatty acyl glycosides_NCGC00384970-01!7-[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)oxolan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxy-5-hydroxy-3-(4-hydroxyphenyl)chromen-4-one_Amino acids, peptides, and analogues_5-amino-2-[[2-[[4-amino-2-[(2-amino-4-methylpentanoyl)amino]-4-oxobutanoyl]amino]-4-carboxybutanoyl]amino]-5-oxopentanoic acid	1346062.9941067193	2059915.323771352	2334714.969834955	2514955.3878091592	1730146.1412757966	2364130.6854416733	2321919.7435007785	2770196.3943154616	1571545.8118314985	3233644.8486824213	5991804.917866402	3363329.867320322	6117481.514350353	3680613.466231072	3157048.010307309	2887378.550197275
982_601.323_5.25_C26H44N6O10	1834455.4101352775	2172984.4222081793	3033640.313765309	2128203.5699568805	1627861.0924147612	2074578.1151158428	1561335.2151133013	3433917.128171934	2970417.950451518	2944534.5522221145	2300012.5485769957	2324775.087031202	2529281.393244455	4534072.602665111	4602424.669683512	5914605.70969542
981_620.442_6.86_C38H57N3O4_Anthraquinones_N-[2-[[5-(1-hexadecoxybutan-2-ylamino)-9,10-dioxoanthracen-1-yl]amino]ethyl]acetamide	2052522.2436697984	4418703.244336563	830166.8903835127	2823641.9162434023	3294698.4673894183	4131317.958897114	2209334.9530876195	2401131.062090361	2346823.197294215	1592127.2365150703	1553469.971552289	1816214.6885758515	4117579.635997271	2232404.627341938	4238585.493245479	3056954.0375424237
979_751.569_9.98	2045022.5884053097	2810883.3962574983	1953710.163302933	9410214.821650492	2662402.8580994885	2640288.0906904237	3823213.514142118	4036109.1832210287	1945584.4129578348	2209658.673706868	1900329.6902465688	1973511.9452191116	1940175.6630388785	2143167.916066368	3648350.8008425324	3971340.5392335295
978_356.264_3.49_C17H33N5O3_Oxadiazoles	1697150.5288731032	2200274.640465656	7290430.775530343	2403184.0824070354	3058477.040674115	1504420.9694607116	2119075.363334001	2760772.308410024	1293629.8258733018	6487468.796301303	8867565.191626687	2971656.873984545	5391133.750943942	1486530.6589287324	2254767.68554818	9068733.870541545
977_555.35_5.34_C30H50O9_Terpene lactones_[(4Z)-7,10-dihydroxy-3,7-dimethyl-12-oxo-2-[(2E,4E)-8,9,11-trihydroxy-6,10-dimethyltrideca-2,4-dien-2-yl]-1-oxacyclododec-4-en-6-yl] acetate	3997826.142372975	1755764.7423001728	5329912.830352982	1502881.92066523	1602550.750438886	1534094.4499208434	4390640.59352877	2706930.4520625705	1798855.75157599	2231941.1804342456	1647694.426485836	3543636.1369647663	4301270.5354169225	4363293.511127695	9862477.748501804	3139353.466544485
976_433.222_3.75_C24H32O7	1384162.4243061382	1980292.5892218282	2490621.32108376	1710798.3271996959	1581860.611018051	2261931.216620721	2252044.462974961	2540967.28141266	2273359.9618500685	3303173.406071683	2414126.4254052346	2666825.231317204	3326466.348354845	2847162.3889150564	3820453.519032725	3406283.5509989113
975_271.274_4.74_C16H34N2O_N-[3-(3-Aminopropylamino)propyl]dodecanamide_Fatty amides	843126.9295748126	2233042.6493454077	2491998.347443643	1673596.3854166758	3273718.9003914483	1628409.6710131234	2199866.682775766	1803307.165105806	3176823.2025379892	2530718.9757791227	4302599.681762938	2212575.9996744767	1780989.5032911832	4109643.85244573	6129653.339173574	3404026.5802402142
973_813.082_9.15	1878338.7179606515	5241051.724462488	1189734.1075569573	3397655.2243681694	6517147.226498582	7980665.973079715	2022875.1879300145	1989549.5447150918	4522129.855756658	7367232.083966644	2436701.0091228364	3159210.463285006	3344947.974904777	2994834.2135028685	2226978.5436509782	1211782.6297410454
972_681.494_8.31	2400951.670526555	938515.2237538723	3697812.7032657135	8706566.404156301	960262.8820976523	4823795.475584521	5371345.018689535	1960652.1243075863	1783340.6814324309	1425700.334463331	2470093.0313207456	5406658.991051947	6154077.272327375	2185615.615868668	3067830.9406056125	2132751.778814169
971_307.263_7.21_C20H34O2_Palmitoleic Acid ethyl ester_Lineolic acids and derivatives_Pinolenic Acid ethyl ester	2293827.0346259456	2232951.5512518203	896747.0737784706	2360054.473635689	1585352.8714178347	2232275.528841618	1658416.1687200463	2777324.286364445	2870611.362997599	2395886.338692868	1708395.643365778	2462609.081250681	6768938.76714895	3789432.91112108	3650329.586962448	4200170.740977399
970_235.18_8.69_C14H22N2O_Xylenes_Cuivasil_map00982	6137309.983501059	12389729.257711602	7064497.523061448	2837807.3235039436	3387284.7003239463	9010284.119182317	26554334.65881655	1883635.2920115325	1230503.2420808966	1288896.0094775248	2123830.3923820793	517352.04722645524	712154.8071438805	11163053.20646214	2035125.5781641796	1046466.6717323541
968_443.42_6.18_C26H54N2O3_Fatty amides	486876.2066864178	2205863.9495279933	1998845.4056683152	3746966.80064109	1190099.7122813736	1476684.5548853262	728276.4509721621	2526845.4584752033	2844085.4881247417	4092629.6013552714	1473244.888251001	4581428.928400692	3142680.479274219	2840416.3440934927	4006450.861532245	4960328.536875851
967_493.28_6.88_C20H40N6O6S_Amino acids, peptides, and analogues_6-amino-2-[[2-[[6-amino-2-[(2-amino-4-methylsulfanylbutanoyl)amino]hexanoyl]amino]-3-hydroxypropanoyl]amino]hexanoic acid	2533975.2066618325	2804547.3055358664	1380877.8064299792	3006682.7510235826	1378251.3658534423	3281477.8693467975	2380565.869834257	1258060.059294183	3025170.062593813	2536567.1050925096	2728236.9798363177	2256070.057720046	3723741.758019946	3583958.517576483	3450427.0289058494	2143400.276519733
966_619.371_5.16_C22H46N14O7	830494.2262784656	894394.3685885926	2312164.9640029967	2909862.629932224	3472617.37549147	751062.4116137502	3510445.007704917	3964492.2029470317	2921207.223264288	1866726.2899818718	1318363.6454955386	1631261.2925320645	4734795.988596296	2432422.372044544	6563682.063106952	4157114.353508968
965_732.546_6.63_C37H73N5O9	2125618.030696101	1755442.3593729318	1818519.4448552541	3896260.3748401636	2618846.087826726	2121580.521172181	2048840.7970629497	2164763.5855647903	3290447.1632211264	3390575.5323077277	3137916.2032803213	2957802.6508522583	3190314.5243945685	3541874.853192277	3357701.718855773	2621022.931519787
964_387.144_3.86_C21H22O7	1605730.6575422513	1673201.7649109086	2156091.884615079	2030778.2334511087	2727865.12689735	2012407.6187675889	3041087.3349382775	1443060.0262954116	3190821.837637368	3447949.720550898	3346593.0726226615	3823384.77961428	3910097.4024689207	2362306.6939915414	4977137.267644177	3086509.9885368007
963_546.401_6.53_C26H59BN3O3Se	1429242.0414002892	1442822.1700916488	1978914.641330371	4229354.917754138	1816080.2670331332	1674879.1191017306	2271174.8230047533	2845638.3210579883	2105378.9265037104	1686797.7248844341	1964186.445234276	3157128.7644146844	4969001.2786271935	5803528.30914497	3814498.61207443	5022842.650795277
962_573.412_8.81_C23H58N8O4P2	915925.86545729	764028.2978568224	3444251.6153819636	6529023.016366805	982793.4873842393	1874727.7707474208	3074025.359434788	6625572.597499821	2449364.805272151	3086577.2202938832	2002627.4599815474	4512127.719178586	2074302.5279220552	4548993.603919371	1652233.7350726745	1159979.1848300043
961_478.228_2.7_C21H35NO11	1512065.8244059498	1954270.9951055408	3172952.5976927867	1504001.8942168152	1542255.6403535972	2683306.004801218	1253237.9900627742	1538372.169238311	4045395.7385903117	1886212.6688302169	4896781.018997447	1771037.9100432834	7688229.107726857	6173983.391705068	4166514.4992335993	4060518.365440268
95_486.326_4.05_C22H49BN4O2Se	1893951.080634679	1677141.4614784843	2661448.77754899	2272068.7274228064	3707486.2620640257	1568653.1029141997	3142548.9047116563	2078176.5951778041	2091978.887695956	1774914.6625642404	2741701.7562312568	4249134.3395166695	7762954.051598399	3217638.556047544	2860508.4145896807	7369584.537381769
