#SampleID	V15-leg-psoriasis-BF3	V15-leg-psoriasis-BD7	V15-leg-psoriasis-BE4	V15-leg-psoriasis-BF10	V15-leg-psoriasis-BE10	V15-leg-healthy-BD11	V15-leg-psoriasis-BD8	V15-leg-healthy-BF7	V15-leg-psoriasis-BE2	V15-leg-healthy-BF6	V15-leg-psoriasis-BE9	V15-leg-healthy-BE5	V15-leg-psoriasis-BE3	V15-leg-psoriasis-BD9	V15-leg-psoriasis-BF1	V15-leg-psoriasis-BF9	V15-leg-psoriasis-BF2	V15-leg-psoriasis-BE7	V15-leg-healthy-BE12	V15-leg-healthy-BF11	V15-leg-psoriasis-BE8	V15-leg-psoriasis-BE1	V15-leg-healthy-BD12	V15-leg-psoriasis-BF8	V15-leg-healthy-BE6	V15-leg-healthy-BD6	V15-leg-psoriasis-BF4	V15-leg-healthy-BF5	V15-leg-healthy-BE11	V15-leg-healthy-BD10
997.7__8.37_887	1196173.009733664	9425709.193075301	2840573.4978338336	1947953.6321552803	2342533.445319836	4845168.553263167	4957929.870272348	2060028.927423771	1553705.3536609462	1421605.364311057	1347486.963382925	3618224.0255995286	1451514.8920984543	4924790.429716982	934153.5090572672	467578.3919873461	1124184.336521703	2510935.205925669	2309758.6929017142	4982389.733161306	1119416.6129372441	4907210.421288465	6691438.206821388	1868877.512773985	4616290.023302153	8806580.947769497	2469138.6300508026	2601307.7316281004	2742317.0776735283	6885839.936372694
992.745__8.38_527	961821.1877081236	8880653.609663224	3134587.6826644093	1717084.1159046346	1488782.4357252966	2745617.927133104	5070091.598237881	1633883.3319290988	2464824.5492851776	2077239.1785362528	1920033.6539521525	2527945.398668528	2879112.552294106	4427621.075943279	1465982.9847377294	567825.490484088	573976.8406169707	3192494.580945028	1426098.509618712	3207516.797606174	780898.4084532631	4630867.7218189975	6939133.3929696875	1682826.6829863815	5698710.85825307	9855389.719828555	2962630.569048772	2211689.73886642	1700150.0289051582	7494978.712006859
990.729__7.93_5197	1326995.7480212287	2211186.0676960708	1043762.5210614045	1990736.2060456744	1633180.482307689	1993122.7082357984	1331545.8373617406	2107242.0959316944	1217133.6004959943	2492054.646881431	4539725.976605788	2364210.686150753	3555359.3864264367	2704243.5394121655	2347164.2419355786	1684468.424979704	1337485.8675382591	2433921.901224553	1442063.617356789	2301265.598165438	2374416.698264197	1582692.4112488476	3260198.0193991233	3805854.698726861	1856751.154514402	4308987.0560624385	4729863.763735099	5245929.564258547	5190288.221986963	3560783.652393368
99.512__8.19_655	997419.553653301	1503509.7155880008	794686.6690435538	3220128.051170928	893988.639912058	1318694.0117150608	1662242.916337034	2010744.5777213157	4735275.449263335	1814923.0905371662	2780809.393436176	2228557.884678095	1927726.969947821	2459716.976645894	2724790.04894548	2542610.5495191608	4849169.107946633	3090575.7576952586	3191566.084220588	3879727.754996832	1942226.0944042362	3193027.9681939133	5711063.563152626	4040665.1978533855	1931072.2097196216	3982995.1401382727	1262649.9836621305	10277950.836298993	3399133.244493918	2551776.7903548605
989.614__8.21_4778	1352476.6570742505	4275523.22787265	1895172.8390175372	1294243.0188786124	2126090.2874638285	1716601.7079805608	4362370.229043155	2476282.559149916	2694851.393244949	5445870.122682537	2131898.8919833708	3359954.649877023	3604303.061342809	1743729.3014199368	1787511.9449723773	1080738.2646131516	4992776.011247086	1858028.6006302887	1477566.6445224872	2545388.881694669	2334803.1889890004	1984305.8917691372	5347917.568207024	2704051.3569249697	3825790.956997635	7765930.41087236	2610916.893945339	3455312.8473932142	3429008.494910588	4847442.823858355
987.717__8.03_4706	1331706.1238090107	1597232.8623181346	1526275.4952065719	3071241.9728645007	1451300.5585999337	2084405.3649563403	3183244.382947816	3374821.6779041924	1111326.4004872008	2692548.066729371	2743088.415755663	3497754.2402902883	1422287.1234332868	2129244.310213885	4036053.6908621565	2435145.090066908	1325228.2150118032	2220002.555551179	3190228.708067933	4563967.386678369	3141992.5533108762	3171280.297319098	4734756.2915793415	3408852.8548036595	2252493.382801799	4096692.8253944525	2606989.02897394	3583401.900902228	3724265.8212553184	9483953.88863363
983.647__7.58_4359	1469229.127932511	2348084.541323184	1590869.7763596138	2146022.3236110536	1477569.1638645984	1961276.843718536	1603660.7122969085	2871619.8539098017	1057496.3902987023	2402388.4022281403	4197339.8661404345	4072786.6870303126	3715147.508877266	2755464.327560314	1905385.6391871271	2892191.9425422843	644153.2623070226	3037008.960252165	2791129.1444305186	3295682.5928525343	1761084.2920927359	2100994.7721020635	2674558.7769154967	2353532.212462243	36247265.38998016	4128905.47803448	1624330.7495379196	4208330.276185655	2146457.330666579	4066264.462038863
979.617__7.57_3001	2553554.1996051804	1390254.3761729186	1006563.0626091614	2385447.525180228	1580770.448538306	1637100.7705624294	2954336.573443408	4300187.550523567	1941979.9844182453	3572255.030485126	2262968.411594815	5563890.665809441	2332355.40993615	2275241.4985162723	2294969.6990061733	2611741.219394345	1337074.1464586358	5320348.56405263	3215718.7084714337	1727043.616024523	1989184.1648853882	3045752.1893360764	2887948.614034418	2860494.6626747283	2812893.9670916614	3495044.725967704	3382714.5111827264	2709299.6726384703	3884337.602280228	4410318.050498775
978.692__6.81_6029	1292361.2211928156	1791953.2371964157	2590382.0518370983	2477590.1957925423	1429063.1609948848	2944409.8547089393	2818932.937813385	1711808.1435771722	1923160.4105407503	2681603.0247018607	1833988.2005980853	3646790.15166842	3539414.5654179174	7.849666368192321	2357254.8103681537	1566157.5841153637	2409996.7186960382	1651648.300531346	6742894.8089426765	2451136.820131734	3429519.236263225	3561228.788255124	2832277.370639312	8636556.17327176	3478893.637719155	3115524.731869164	4468658.070084523	3283507.5921484795	4923970.118105152	4151688.5421369183
978.691__7.53_4572	2311915.4332485767	1918176.923502192	1468713.1943815646	1719983.4726278319	1787495.6712223452	2125247.392014009	1999693.9933847752	2855353.483522032	1712708.5686707997	2468835.38407008	1490864.868228259	2531661.1276810365	2457119.2466111886	2179741.054613504	1636444.6878628074	1877306.6765525716	2999870.676735889	1981084.407607048	4681027.414761581	3010769.4092557887	2739990.3997989018	2348404.3897251976	4147425.4705873365	5995637.980678038	2415104.6327469787	5083163.397914548	5575955.038168034	2644980.6990566845	4090021.846405029	5078122.734124095
976.712__7.48_5753	4973664.299333295	3027447.834376788	1305853.3792646357	2379305.466649065	3585855.612748047	3472123.270814425	2893436.0590120214	1902459.5898184653	2278200.181201044	3108096.019267233	1158764.034343676	2293238.434402488	1891672.6571423241	1919439.4909016148	2045576.8054127991	3504769.6052960414	5335629.343162988	2927567.1830502357	2370802.825598459	5280514.462442423	1416006.9976515847	2123528.2571342085	5214492.0892099235	3093787.4703350575	3440333.545692385	3125158.4086590824	2482009.756234961	2407859.1119682626	4609947.965257356	3485575.210387025
975.718__8.45_3720	1548544.431154951	4852934.204245387	1946844.6923231818	3265418.5433587465	1069439.0559062287	10848478.832831863	2592914.29830129	1382933.6731106422	1785565.8453800809	2517818.523275846	1967601.9327058329	4599651.155075356	1334787.5754429395	6509365.180816762	1352374.7352593613	1491215.4804616473	3989230.9815605455	2229995.969095177	1849107.1957724427	1787342.527813295	4039237.605102132	5394283.352828505	2238056.917033737	4010790.7234467394	3377589.089338853	6384817.745976063	2194422.394982959	1556453.6623913485	3204492.3098062836	7002121.066715279
974.658__7.53_3150	1598977.1974808131	1881880.051121063	2522647.3130866373	1011015.7298731193	1546463.0343767756	1891696.9341729716	2430541.126661535	2597937.466367593	2146816.776531586	5834370.756906742	1971587.4677962437	3315600.907251485	2288520.813522293	1293852.8637941931	1870136.758800809	3850518.346519285	2096048.2934681596	1638885.4969504124	3861173.1559906867	2887888.759889464	2014716.033505465	1750912.9732507274	2586789.7590023708	3191674.0542978738	1452405.7937886363	4997923.031094757	2330417.1344969654	3485769.7976102787	6039412.173253277	3564432.1939814505
973.655__5.42_3754	8.822189637478637	1473649.734854794	3584367.427811195	3445947.2723991554	1484906.8488322166	1936647.0692193103	2566101.4776637736	4394950.211702731	2683260.15604949	2346605.399483305	1664306.0751103447	7888449.086247898	8.822189637478637	3506811.5587081206	1909827.6127213754	1361696.14835519	2386225.8531452217	1484898.0266425791	1750666.4894716232	1424289.583833101	3201387.35345861	8.822189637478637	4460269.703778625	4260226.553748797	5066354.131873407	4502845.590969096	4078313.003423986	3579338.7797178323	4996879.388478261	8.822189637478637
970.671__7.82_2660	783776.8130381064	4838346.816229508	2421774.0027078064	1332603.657038763	703310.2154058865	2892694.5807796814	4030144.4969520117	1239048.2246164412	3252838.8519555614	1588001.3528597124	1041300.1953926792	4204900.960920727	2951764.605699655	3583513.5985039608	2280257.2221386684	547642.2418748903	459942.876963728	2286136.574212497	1892287.8985737783	2901978.329953685	652039.5487897918	4118936.2959283767	2974462.20335101	1205460.2429669462	1047513.2928647579	4071067.115842124	845248.0584832825	3795810.5986351687	2539791.808593744	5767056.449218263
969.668__7.79_1917	1429807.1439722874	6839376.591746359	2705171.6069496917	2666401.7736019185	1735329.8844002334	4997050.564707663	3751060.309435713	3043275.5340334987	2132589.121150501	1628877.0085911334	910768.6811204596	3229925.1182615594	4793473.734755462	1776114.9189881634	3813991.805317178	1652694.775069131	482880.4607546293	1027841.5711149971	5055060.789447296	4204269.359212618	711441.6356151353	5021344.894038701	2362579.984570133	1963172.1386270684	8290266.639167522	3950565.232211224	2779699.218536744	3646743.4431794384	4184713.9768214687	3248572.585419464
968.569__6.23_4939	1680371.2121694211	1912589.946214706	3650813.0186412567	2911708.4099638388	1572213.628071373	1740723.6330946626	2275504.65117995	1565178.7173917529	1093161.7720760629	3391093.6740482314	4060877.1842041137	2480056.070632953	1551236.7024666604	1566290.0776886912	2929651.32195791	2922405.252821872	1501836.7372677468	2543514.743588137	1456987.7924847968	11927363.206008555	4353803.974469662	2723944.087796092	2771677.012549597	2525977.478102449	5437130.207917819	6441994.404402124	1801626.1773668888	4369390.8026342215	2942320.8293430083	3469916.903108589
