#SampleID	V3-lower-leg-psoriasis-2E10	V3-lower-leg-healthy-2D7	V3-lower-leg-healthy-2F3	V3-lower-leg-healthy-2D8	V3-lower-leg-healthy-2E5	V3-lower-leg-healthy-2E7	V3-lower-leg-healthy-2F2	V3-lower-leg-healthy-2F1	V3-lower-leg-psoriasis-2D5	V3-lower-leg-psoriasis-2E2	V3-lower-leg-psoriasis-2E11	V3-lower-leg-psoriasis-2D4	V3-lower-leg-healthy-2E4	V3-lower-leg-healthy-2D11	V3-lower-leg-healthy-2D9	V3-lower-leg-healthy-2D12	V3-lower-leg-psoriasis-2E3	V3-lower-leg-healthy-2E9	V3-lower-leg-healthy-2D2	V3-lower-leg-psoriasis-2E12	V3-lower-leg-healthy-2D10	V3-lower-leg-psoriasis-2D6	V3-lower-leg-psoriasis-2E1	V3-lower-leg-healthy-2E8	V3-lower-leg-healthy-2E6	V3-lower-leg-healthy-2D3	V3-lower-leg-healthy-2D1
597.289_C26H40N6O10_5.03_1026	80874191.0551198	69568496.0034349	99314053.75300495	76099441.84908552	81503401.83060247	85482367.44656666	99020713.95825988	110253362.57841466	30930312.094482694	55568303.34080663	44562649.58877432	50826421.257769704	62049598.44008613	76840019.68608071	83817172.03402264	64946512.84638601	45269793.92312642	60556863.10619977	74633382.15535615	71275295.08520493	100524267.98453796	46113520.14827955	24575381.060731705	74507534.0	71470875.22961968	64659616.04069026	109116425.81644548
597.272_C23H36N10O9_3.03_3476	87492743.09861016	57494353.84814392	83331433.11615303	132340252.007863	57167799.90311322	65522439.0	100897811.6771761	43966270.58975712	67141288.64296323	73118395.3593638	75551260.80229001	42447951.60379581	35246466.24163749	91930223.98020008	128462870.50099814	86626225.33960402	43606290.789860256	55677497.65762786	84785949.27296323	98554888.21139549	156401211.19057328	41830517.97088247	112930183.57568732	30031114.686820503	62058375.04559358	59741578.95606773	71250102.55224705
596.513__9.51_5804	242189602.93079945	70702079.0	11940938.134124896	121706658.68776624	16551494.876423487	45902580.77772199	21366599.103371605	125018682.3388886	577357474.3150077	50997756.61449174	422765417.3937109	33299698.58495289	180092962.9415194	221229819.55775648	16734678.156634925	127759640.34023003	52233817.36767617	97199445.72964127	17632660.40978463	170002414.5426679	24616383.85329771	80083446.41403298	97419058.93220152	145217929.49348688	14573037.063614553	55131947.2436401	4874193.884880704
596.509_C26H63N10O5_8.54_125	136031579.63779473	130343535.85269612	108200856.22777142	2959141.778985366	115079571.44260187	1123943.7313224105	344296.7569979696	132532795.48838414	139024863.93053952	142704192.52266988	152005486.05777252	548943.6364278196	2146277.516133756	149206117.4308474	2055482.4204929203	728876.5913768077	142324973.77843454	351955.264107081	408542.816043302	131019146.7386888	3205415.7586999	140124980.3713584	64397299.5	6767170.563404348	110537979.63531072	4791511.934850176	1218466.5949583207
596.292__4.24_5767	41161528.89260795	82532551.47584559	56650166.94225957	65866261.20896722	77561304.8238793	54764842.37508617	211458246.024422	72796381.31112391	88696340.73101601	69983627.6086567	76287020.0	52629571.57246544	48615290.93917698	54157236.84653056	81981356.71452957	123912525.42878544	106762024.06694871	67008450.70970075	80316461.27416846	38059793.60021891	91470072.26217464	46497283.49241048	60232435.22629782	40958639.96813554	53608553.47833423	76907426.38272472	43126750.03721897
596.058__8.16_1081	15015150.824331412	97953619.24076273	116415980.17411466	64176447.40927933	51616274.22532187	95920047.9723172	84667111.94808738	99337061.9435906	14683861.71511001	32754673.77483413	28639396.37696643	20041315.551027413	29317258.374266345	81613912.02975439	63464837.86596018	79234351.81097971	14347533.573140744	50530783.39780644	69574799.38953616	19570092.788532965	86051255.54289514	6670174.5100289965	64397299.5	20716455.65390848	77852225.0515956	73615398.31652454	94367857.26075529
595.92__8.26_312	74666213.41990761	79029972.20943303	57470867.51884787	59589750.68841904	53945376.9018221	57525243.65061443	70140694.393712	76161401.38339412	85127067.83503832	80018415.90329233	82076733.39273264	73611646.31067123	80152254.73549338	80834200.0	51413688.54431678	82730861.45133753	77658452.03640522	62674922.64846482	66079554.96496629	69940948.03691591	74192060.61167277	75401584.35863197	78001847.2317891	70780766.178676	47047447.23002642	79543298.40755081	42673572.68931963
595.723__8.16_860	16947130.73779714	73339372.96696709	88824368.8983795	62544388.47727771	56955349.0	113845458.20570572	73400760.86544979	101941377.6575236	16697163.085555362	32301008.44652862	33416903.92219149	21790553.928964764	24236377.845846783	85042830.79399987	68499416.18735811	67965786.5052976	15798800.204552472	41740384.65382155	69594726.96464472	25287595.27876396	79729796.16663422	9640245.649079502	61484588.32721005	15774127.872947974	84113285.2104412	83574228.74589577	99335252.29731163
595.477_C32H66O9_8.03_1783	79751806.78787094	82005283.44937965	12521172.495918872	40696366.79762812	55268727.35549609	17348766.346803997	63112286.78681689	71115639.5	230523811.2087268	116261979.99458796	179830957.09354022	91210315.2180279	118333590.72271764	78841445.01094308	28941497.75627186	90046345.43007971	210095025.8772365	40368336.60033499	24450377.73624837	68324750.39607234	57867379.75728527	179516496.312076	114761058.56545503	102077808.03976709	28615095.69020447	87537056.47250496	30869030.294663195
595.421__6.8_3654	90195355.11334457	60382036.92948448	91860999.74974874	27026580.05149723	33082801.87877107	15826565.836657304	190607516.9011242	89903071.9604299	85522079.0	77531692.3402393	69353855.59653972	119136009.71857408	165476913.12682018	43067087.89899352	36144989.65082092	145821396.76056156	134992978.51944834	70509312.95489351	16074508.09043938	97062995.57201175	24520743.41836478	94200834.98213808	84135556.68136023	58766011.14680094	37826150.74404286	61716070.35458154	21767792.70819552
595.382_C29H50N6O7_6.49_1474	161720822.65704152	68679245.49913535	114501413.39481294	107123988.4314202	64730484.96672202	42699724.51778688	158522243.44821846	38601929.63227297	58162433.27282083	25313651.465569	48061629.40067961	102250136.20069516	51696040.16310769	68323401.46499208	50891957.64859619	119013748.03056082	51916271.67902609	144581706.64053857	82463468.73499377	114864345.24475016	49274556.8375993	48214680.85224651	79395210.107916	63212588.8662355	76507294.39048558	65922829.5	166847207.41985285
595.376__9.17_6195	66011468.80026179	44215666.11727365	56574305.37041767	65003776.76249743	120141823.48801196	74246211.0252688	96081112.53708863	103948864.08828604	41529368.80498038	75196114.23848695	64680408.6709037	71773729.53054802	66233406.59677033	64457526.45823979	78032762.60271281	59962861.09167176	97098069.29733704	71385574.49069689	198956364.3399665	101532292.02996232	125181029.76559643	59582459.70845611	83716070.14241132	50011746.39008317	60644739.0	75095807.79862663	102032445.38167706
595.349_C25H50N6O8S_7.37_2389	101077442.77373216	117397421.4992028	31162561.85383282	99634040.2280892	34797231.2484586	37360641.59301052	110845502.65552972	45905787.28217987	37154130.514230296	164965033.42451265	129157569.21029158	71515215.85905659	67816223.52919434	80834200.0	43969917.62960093	75071808.26849277	209778624.3637645	60788436.30720118	107210152.14066072	84076446.83164765	67773181.30878338	101278109.95529968	31396208.99205033	57391987.28671157	62635016.24722548	131059669.0356864	74565489.80871177
595.309_C27H42N6O9_5.29_1414	79378479.6795244	80259541.92135179	133448388.13693084	42914278.111872576	53540124.66380338	96575767.20507134	87666756.45464063	92021964.08453704	35041252.26489796	29980005.931977194	8390500.133840386	37269150.73383782	35996196.74381965	68543426.10584545	70002089.82257833	40269635.57876292	58244231.52298421	76285392.87115672	76839588.9722155	97682535.62175824	92071199.77846122	57656700.69349134	23799803.92614452	74507534.0	65732532.67470331	75881844.39663596	104917088.1041936
595.306_C34H38N6O4_5.77_2449	56698873.49130949	47845319.8999404	85487787.99720733	47824752.11337846	113976170.5959157	111008009.2273308	40976932.70752065	109483697.9949255	46223854.29885057	80570067.59731205	78814610.59194806	51531832.61413368	36162626.32221371	31511086.63128395	89162955.43446828	46211872.98677139	52567244.83031077	62251940.0	70201319.27730949	109895053.72616433	83527684.03319114	75515763.94991912	66341431.33251852	53244089.58229289	33017853.89422137	97982536.79855514	58345250.46898511
595.275_C30H42O12_3.74_1615	72476976.98173103	70983710.10681842	98506313.47377852	72666750.1795683	82826144.96116634	81993856.12269816	99787201.90123948	110103735.01145849	79749449.76600046	61426366.76131316	52242688.21606223	49186696.71934442	64915094.54419713	77088328.40982144	74395390.25356835	55877695.60867727	63955347.66093199	74245964.98414956	99331558.87480874	68390083.82097471	74059401.78851682	64411379.5	54094320.96419285	65563479.02664225	73602944.59945378	63017764.59165701	99546173.56941149
595.138__9.05_6306	347081782.00460345	314945216.3340866	143452648.09039217	52036277.75105701	52422674.97085217	57052543.88651042	72634826.62487243	56217794.74427759	68985160.29268114	104200299.49620935	61426028.5639306	62127588.14215993	221090126.92594764	47066049.37120207	75850878.10818997	233320196.24341372	69446434.09871337	62251940.0	39833890.080624	39403690.05788016	38568010.63078801	162290451.3489685	71545258.84575011	73577806.46902974	168185280.77454075	129314360.31761187	77978734.54979953
594.493_C32H67NO8_8.34_3712	98918403.3133414	35270460.988386944	14949168.287167694	15336299.394040078	37994743.65622992	23978854.853664875	99948580.18838345	96027292.99801543	153343778.17458543	88351820.12725161	109308261.9760271	165417936.53729656	145330410.43595687	83510386.74734215	42616875.21745624	131236145.51770404	126489609.27292629	53966646.11355417	32772715.55593016	74319259.0	66136427.87656165	148199428.67280486	113772704.72642592	71105867.00479737	35716934.011422925	53940710.88191316	53492847.36369731
594.493_C32H67NO8_7.49_2465	29287182.21418739	115179640.43108886	137737215.65459067	100409976.3959674	64745147.66070081	52454022.37400118	193436231.3979471	138708908.3660758	99008875.44517434	42149665.4395709	38501498.56071413	62649461.01207917	70750919.67405315	43942010.34472955	45231624.41415007	32276689.28052422	45592594.22787599	22897194.47826953	124670279.06496382	30623108.00016714	88918495.79373536	108786560.95927848	64397299.5	91670779.66824129	77162438.07004915	31153887.441276934	69773742.45465325
594.339_C30H47N3O9_5.75_3611	58001695.14671328	95412549.76514757	173122467.41781834	49350786.614640996	49672874.98662243	91354774.23360027	99338403.78260559	134413020.55825487	50719018.44734589	79559244.62328768	56569107.62309563	65257129.72246005	54302964.6826603	54579743.89341764	60606072.77397261	64352630.0	67142116.32680508	71062146.95772511	98074396.02959536	65832500.97357603	51297986.27096236	56354464.94149543	168931006.52120018	115091926.99442305	98597203.75623098	105129191.59964804	64945142.36260761
594.142__3.38_6252	33329778.23918889	57208117.70179672	26916450.307990953	37877538.76998349	70747064.85506298	29103543.89320864	24723811.37705168	10795540561.393549	10689935591.822002	7765579354.584307	5420298233.264726	13091661177.30249	13235934921.653744	49242664.23726165	59561739.0	7579975190.685199	14623329693.686674	66318289.78605718	42499616.16607283	5957266004.194865	43040070.984265774	5940223033.288568	10497954684.270441	44010541.10788853	30674013.49943746	32972239.044334605	50994560.70595902
594.071__8.18_1363	17857248.179451104	92224245.48685254	117570559.4025988	77281217.06935984	55134843.91428364	103154030.02472174	89197834.35385588	147796798.17536375	21722476.97581031	41028183.13541017	31968364.18359533	23128687.130115736	27157181.42740193	95584366.95885184	83798904.38355276	93173368.73193616	18912968.973937966	48848542.00658967	72061725.48670322	22082330.688431505	87887544.22199407	4507884.566997419	64397299.49999999	21909980.508325867	77127560.67930092	68344021.2100107	100073458.57561629
593.922__8.26_5599	96197356.39177392	68399292.0219301	70702236.45514166	204509029.56223664	136202274.96528727	57524266.40756688	52779996.16897921	51255549.30727908	60531195.36573974	80059550.0408583	76287020.0	64867281.4976764	53840179.66825249	103045391.95837183	98273691.09275746	73924516.30609128	51487082.22293987	56435434.27954445	51433653.91208936	153528595.1146033	121490247.10124442	53180206.97023702	86108627.65406927	183441908.82869765	100084931.30120689	53465147.72613114	102134459.72898784
593.827__3.57_4218	195625239.97540277	205998232.5453516	32866274.580323245	77543271.13797244	111179063.31699948	48441468.49270522	177054924.6670396	169920309.74085775	29295106.77303997	70172758.45452704	38840470.28837575	42643594.31879949	28175491.81884225	145938826.66822207	29115607.95920382	98405157.17327765	45439646.96072585	125322548.54452504	93522512.13650808	51034610.45288301	59892593.91281269	47013922.09789784	91468217.72142492	140161960.37376538	40049113.259306975	196845251.2713782	74992689.0
593.443__9.95_3441	60221772.28675816	259745772.8858868	124452251.48314552	43370453.25470336	72285834.4111634	94718766.10127166	290429580.5529093	71115639.5	91419405.42004292	53419724.05588321	58690378.93336965	93499541.10108168	85772292.81333636	58922171.3356717	33638891.358578004	68384067.74215096	41851431.27052744	31207723.76847995	50152616.21727342	69437911.06433956	116798851.92082256	25538908.1370719	25707781.121722214	117731106.69406292	80680605.35059392	103318841.0512546	31739013.35778397
593.442__8.33_296	77329839.5	77045538.38032798	64650811.86585306	63091814.76034087	57368258.18981595	64434023.76697551	75861238.73491928	89916052.47470298	77519538.03068301	69418820.03759937	68120702.07800812	74028002.6525715	73196284.89198701	74055696.90550137	55876593.03943819	84746347.13942012	69791116.12854342	60768905.56723129	71117632.96885236	66024309.00327039	75376353.16868913	68218480.81750286	69049609.25256573	72385272.75122483	52289357.16214851	83577932.63670468	46025260.97183581
593.442_C23H58N10O6_8.81_2997	74167897.02688152	219035385.20084804	135080389.36476114	71261659.25873706	79523829.00716132	49206533.12475286	30026749.36561815	129230688.28301379	85522079.0	61752874.60785367	167772583.71400535	37320784.95285701	50554304.08855335	179270828.34699953	80671298.33217852	52567602.66547203	139217393.67799726	92156558.11130203	60231799.93191979	47492509.436868	78551900.77564564	23755645.114304397	61929449.66450349	120746963.20886908	50521449.90951632	76497243.67279522	53844317.384025894
593.323_C28H48O13_4.08_2466	34090788.00377917	63377533.54505248	227826733.1563206	22437654.638817586	63951399.238292	24074004.48479212	68554680.96201973	97431702.60697214	85522079.0	2593344585.101121	59808056.702641696	3485126787.923337	68814695.5348719	83603712.62047505	37624297.52017193	64954420.52606475	25874052.37496168	19513207.41326769	82576892.17347349	76559699.8308675	94958551.90132242	161640298.58832148	74439472.672918	72063807.43402106	41200640.85209525	48603347.14258014	26245264.37372581
