#SampleID	V5-leg-psoriasis-4B8	V5-leg-psoriasis-4B9	V5-leg-psoriasis-4A6	V5-forehead-psoriasis-4C6	V5-leg-psoriasis-4C1	V5-leg-psoriasis-4A11	V5-leg-healthy-4A3	V5-leg-psoriasis-4A9	V5-forehead-psoriasis-4C11	V5-leg-psoriasis-4B12	V5-forehead-psoriasis-4C5	V5-forehead-healthy-4C10	V5-leg-healthy-4B3	V5-leg-healthy-4B4	V5-forehead-healthy-4C9	V5-leg-healthy-4B10	V5-forehead-psoriasis-4C7	V5-leg-psoriasis-4B7	V5-leg-healthy-4A10	V5-leg-psoriasis-4A8	V5-forehead-healthy-4C4	V5-forehead-healthy-4C8	V5-leg-healthy-4B5	V5-leg-psoriasis-4A12	V5-leg-psoriasis-4A7	V5-leg-healthy-4B1	V5-leg-healthy-4B11	V5-leg-healthy-4B6	V5-leg-healthy-4A5	V5-leg-healthy-4A4	V5-leg-healthy-4B2	V5-forehead-healthy-4C2
9_332.15_5.5_C10H25N3O7S	13645.267684183587	9074.74414344025	2723.539935069309	2.773483491169696	4.108092088424287	128.4873573747525	107.8322040063045	66.37592445408377	133.64853905944796	0.5838912612988832	0.5213314833025744	0.5526113723007289	43.280939743779726	33.13582907871163	0.7507173359557071	34.939636010938536	60.42231891476837	56.074414344024895	32.39553837242197	44.907493971683756	0.5526113723007289	51.85162932927405	34.699823528619355	44.938773860681906	27.317769725054895	32.958576374388755	30.091253216224594	0.4170651866420595	40.23636388129269	44.55298856303801	0.5109048536365228	0.6151711502970377
99_491.154_5.54_C20H28N4O7S_Nitrobenzenes_1-methoxy-3-[2-methyl-5-nitro-3-[(3-nitro-4-pentoxyphenyl)methyl]imidazol-4-yl]sulfanylpropan-2-ol	13613.412199630315	8242.103512014788	2636.489833641405	286.9075785582255	143.02402957486137	117.06654343807764	79.41959334565621	63.60443622920518	121.70794824399259	90.59334565619223	55.86876155268022	44.52310536044362	31.80221811460259	30.94269870609981	48.47689463955638	32.833641404805924	56.55637707948244	53.977818853974114	31.286506469500928	47.44547134935305	47.78927911275415	44.00739371534196	28.707948243992604	43.49168207024029	29.051756007393713	27.676524953789283	25.613678373382626	21.144177449168208	35.068391866913124	33.521256931608136	24.582255083179298	39.02218114602588
999_411.273_4.19_C23H38O6	10915.36772046589	8423.400998336107	1238.7354409317807	117.28452579034942	135.73377703826955	81.70382695507487	225.34442595673875	47.44093178036606	94.88186356073211	113.33111480865223	94.88186356073211	52.712146422628955	108.05990016638935	23.72046589018303	46.12312811980035	35.58069883527454	126.50915141430949	23.72046589018303	18.44925124792013	38.21630615640599	67.20798668885192	64.57237936772046	23.72046589018303	13.178036605657233	6.589018302828618	19.767054908485857	25.038269550748748	38.21630615640599	34.26289517470882	48.75873544093178	21.08485856905158	46.12312811980035
998_513.357_7.68_C26H46N6O3	8659.180900987916	5929.7734077032555	2642.418152340358	266.112553748967	128.14558827278904	108.03514923727836	118.79189569813292	47.703832130746285	128.61327290152184	72.49111745358505	57.52520933413522	58.46057859160085	33.67329326876209	26.190339209037177	53.78373230427278	23.384231436640334	60.799001735264866	44.89772435834946	29.93181623889963	40.22087807102139	42.559301214685405	46.768462873280676	36.47940104115892	36.01171641242612	19.175069778045078	37.41477029862454	20.578123664243492	22.44886217917473	39.28550881355577	44.430039729616645	35.076347154960516	38.350139556090156
997_298.274_4.96_C18H35NO2_C17_Sphingosine 	5959.77736549165	7230.99257884972	3954.7866419294983	216.36363636363637	135.30612244897958	226.92949907235618	60.87198515769944	109.12801484230054	111.96660482374769	175.20408163265304	43.99814471243041	44.47124304267162	28.38589981447124	26.651205936920217	86.89239332096474	26.020408163265305	57.875695732838594	39.89795918367345	19.239332096474953	47.62523191094619	49.99072356215213	43.36734693877551	32.4860853432282	77.27272727272727	31.22448979591837	29.01669758812616	31.38218923933209	23.81261595547309	23.81261595547309	24.601113172541737	30.59369202226345	70.49165120593692
996_561.327_5.1_C24H44N6O9	13808.759033656825	2144.8854016105715	2593.776584761511	51.079909147222786	188.0776378277927	114.40016518686762	103.57216601280196	48.01982242411727	142.88251084038816	32.01321494941152	68.9696469130704	16.24199876109849	10.592607887672928	15.300433615527565	56.49390873425562	38.13338839562254	20.479041916167663	61.67251703489572	29.188519512698736	32.954780094982446	52.256865579186446	50.84451786083006	34.367127813338826	42.37043155069171	18.125129052240343	13.41730332438571	27.776171794342343	24.951476357629566	37.191823250051605	46.136692132975426	29.89469337187693	8.00330373735288
995_606.348_5.19_C29H51NO12	15771.566346601245	7489.959815574637	2211.803646207859	236.26665538682798	148.81730891248253	103.30273677086416	131.94111924199484	32.729579967006465	139.61211454676194	99.72293896197284	64.94776024702847	59.322363690199225	43.98037308066495	40.911974958758094	42.446174019711506	31.706780593037518	61.36796243813714	55.23116619432343	29.661181845099613	33.75237934097542	53.185567446385505	60.85656275115266	31.19538090605304	31.19538090605304	17.898989044456663	33.24097965399095	29.661181845099613	26.08138403620828	37.332177149866745	38.866376210820185	24.54718497525485	31.19538090605304
994_315.159_2.89_C19H22O4_Eicosanoids_15-Keto-17-phenyltrinorprostaglandin F2.alpha.	13010.798679867989	7861.359735973598	2112.19801980198	295.4719471947194	101.83498349834984	113.62376237623762	178.58745874587459	38.125412541254114	134.94389438943895	85.53135313531351	55.93399339933993	63.20792079207921	45.14851485148514	60.1980198019802	48.91089108910891	32.35643564356435	16.303630363036305	58.6930693069307	42.38943894389439	38.627062706270635	35.115511551155116	47.4059405940594	35.617161716171616	36.87128712871287	19.062706270627057	61.95379537953795	25.33333333333333	22.57425742574257	43.39273927392739	43.14191419141915	23.075907590759076	31.353135313531357
993_259.153_3.46_C9H18N6O3_Aminotriazines_1-[[4,6-bis(1-hydroxyethylamino)-1,3,5-triazin-2-yl]amino]ethanol	10291.683607730853	7514.9935576234775	2792.473872584109	248.7530422333572	130.69005010737294	90.28346456692913	101.01646385110952	51.13958482462419	131.32140300644238	81.44452397995704	56.19040801717967	70.71152469577666	37.24982104509664	38.512526843235506	57.45311381531854	32.19899785254116	56.19040801717967	47.98282032927702	29.042233357193986	37.88117394416607	54.29634931997137	49.87687902648533	32.19899785254116	32.830350751610595	16.415175375805298	26.51682176091625	26.51682176091625	35.987115246957764	35.35576234788833	49.87687902648533	25.25411596277738	34.724409448818896
991_403.232_4.44_C20H34O8	23448.871114975005	3503.4262116931104	1678.4664203434036	405.96044338187346	218.49858726363837	168.83981743099326	84.41990871549663	48.41730058682896	166.356878939361	72.00521625733536	79.45403173223212	53.38317757009346	39.72701586611606	37.244077374483815	57.10758530754185	22.346446424690285	72.00521625733536	75.72962399478374	13.656161703977395	57.10758530754185	53.38317757009346	58.34905455335797	9.931753966529016	40.96848511193219	9.931753966529016	49.658769832645085	18.622038687241908	19.86350793305803	52.141708324277324	45.934362095196704	24.829384916322542	16.13910019560965
