#SampleID	V3-lower-leg-psoriasis-2E10	V3-lower-leg-healthy-2D7	V3-lower-leg-healthy-2F3	V3-lower-leg-healthy-2D8	V3-lower-leg-healthy-2E5	V3-lower-leg-healthy-2E7	V3-lower-leg-healthy-2F2	V3-lower-leg-healthy-2F1	V3-lower-leg-psoriasis-2D5	V3-lower-leg-psoriasis-2E2	V3-lower-leg-psoriasis-2E11	V3-lower-leg-psoriasis-2D4	V3-lower-leg-healthy-2E4	V3-lower-leg-healthy-2D11	V3-lower-leg-healthy-2D9	V3-lower-leg-healthy-2D12	V3-lower-leg-psoriasis-2E3	V3-lower-leg-healthy-2E9	V3-lower-leg-healthy-2D2	V3-lower-leg-psoriasis-2E12	V3-lower-leg-healthy-2D10	V3-lower-leg-psoriasis-2D6	V3-lower-leg-psoriasis-2E1	V3-lower-leg-healthy-2E8	V3-lower-leg-healthy-2E6	V3-lower-leg-healthy-2D3	V3-lower-leg-healthy-2D1
9_332.15_5.5_C10H25N3O7S	1411.3829947328818	74.6245297215952	74.94657637321296	40.97215951843491	50.70579382994733	35.106094808126414	50.85628291948834	45.802859292701285	21.595184349134687	19.262603461249057	18.458991723100077	19.325808878856282	18.967644845748683	19.798344620015047	17.30022573363431	16.0	16.541760722347632	15.151241534988715	17.796839729119643	16.57486832204665	17.58916478555305	16.984198645598195	12.3581640331076	15.464258841234011	14.064710308502633	13.676448457486833	15.84349134687735
99_491.154_5.54_C20H28N4O7S_Nitrobenzenes_1-methoxy-3-[2-methyl-5-nitro-3-[(3-nitro-4-pentoxyphenyl)methyl]imidazol-4-yl]sulfanylpropan-2-ol	1463.3882863340564	68.29067245119306	65.86984815618221	45.72234273318872	56.225596529284175	41.19305856832972	53.25813449023861	42.32537960954447	18.07809110629067	17.92190889370933	15.501084598698483	17.375271149674617	18.0	17.80477223427332	18.585683297180047	13.900216919739695	16.477223427331882	15.93058568329718	17.49240780911063	18.74186550976139	16.98481561822126	15.657266811279829	12.924078091106288	13.939262472885034	14.720173535791755	14.368763557483733	13.66594360086768
999_411.273_4.19_C23H38O6	2005.7142857142856	133.28571428571428	72.0	68.57142857142857	38.57142857142857	13.714285714285715	35.57142857142857	66.0	5.571428571428571	26.142857142857146	6.857142857142858	9.0	18.0	10.285714285714283	14.571428571428573	22.71428571428571	18.428571428571427	9.0	17.57142857142857	9.857142857142854	28.285714285714285	14.142857142857142	10.714285714285714	13.714285714285715	8.142857142857142	9.0	32.57142857142857
998_513.357_7.68_C26H46N6O3	1500.571428571429	72.85714285714286	56.57142857142857	46.57142857142857	53.42857142857143	47.14285714285714	71.14285714285714	32.857142857142854	26.0	23.714285714285715	21.714285714285715	19.428571428571427	12.571428571428573	20.571428571428573	38.857142857142854	13.714285714285715	14.571428571428573	18.857142857142858	30.285714285714285	15.714285714285715	41.714285714285715	11.714285714285715	7.428571428571429	20.571428571428573	31.42857142857143	12.285714285714285	23.42857142857143
997_298.274_4.96_C18H35NO2_C17_Sphingosine 	2181.934265734265	73.0	25.88181818181818	34.76433566433566	36.857342657342656	25.320279720279718	29.761538461538464	22.81888111888112	81.67832167832168	41.2986013986014	44.667832167832174	1.8888111888111887	19.29650349650349	23.380419580419577	11.230769230769232	12.558041958041956	29.046853146853145	13.272727272727273	23.63566433566433	17.867132867132867	22.206293706293707	15.518881118881119	23.380419580419577	13.323776223776223	7.810489510489511	15.314685314685311	14.548951048951047
996_561.327_5.1_C24H44N6O9	1731.0521739130436	27.469565217391306	27.86086956521739	66.13043478260869	52.35652173913043	35.21739130434782	57.1304347826087	6.495652173913043	11.426086956521738	17.68695652173913	13.304347826086955	18.469565217391306	18.0	24.104347826086954	20.269565217391303	16.591304347826085	15.808695652173913	20.73913043478261	18.54782608695652	6.57391304347826	20.34782608695652	14.791304347826085	9.469565217391304	3.130434782608696	15.495652173913042	3.7565217391304335	21.36521739130434
995_606.348_5.19_C29H51NO12	1502.526315789474	83.30263157894737	114.0921052631579	65.0	50.28947368421053	43.276315789473685	55.934210526315795	54.394736842105274	11.11842105263158	10.776315789473683	12.657894736842106	16.42105263157895	11.11842105263158	20.184210526315788	20.184210526315788	13.0	14.710526315789476	18.644736842105264	15.907894736842106	17.276315789473685	20.184210526315788	14.026315789473687	4.9605263157894735	14.539473684210527	13.855263157894738	13.0	21.72368421052632
994_315.159_2.89_C19H22O4_Eicosanoids_15-Keto-17-phenyltrinorprostaglandin F2.alpha.	2355.6666666666665	83.51428571428572	57.22666666666667	54.68952380952381	37.0	35.16761904761905	48.91047619047619	48.76952380952381	16.420952380952382	17.83047619047619	16.773333333333333	27.626666666666665	8.175238095238095	27.13333333333333	21.213333333333328	11.769523809523811	25.512380952380948	21.91809523809524	4.158095238095238	12.192380952380953	3.664761904761905	10.712380952380952	9.302857142857142	19.24	19.24	16.914285714285715	19.451428571428565
993_259.153_3.46_C9H18N6O3_Aminotriazines_1-[[4,6-bis(1-hydroxyethylamino)-1,3,5-triazin-2-yl]amino]ethanol	2431.276595744681	89.36170212765957	157.0212765957447	27.4468085106383	50.42553191489362	31.914893617021278	52.3404255319149	30.0	5.1063829787234045	26.17021276595745	9.574468085106382	3.8297872340425534	7.0212765957446805	25.53191489361702	27.4468085106383	8.297872340425531	3.8297872340425534	24.25531914893617	19.78723404255319	10.212765957446807	19.148936170212764	8.936170212765957	8.936170212765957	14.042553191489361	17.872340425531913	12.76595744680851	26.80851063829787
992_120.025_8.9	831.9375	112.09375	73.84375	48.875	70.65625	72.78125	31.34375	60.03125	29.75	16.46875	21.78125	23.90625	12.75	14.875	6.375	7.96875	9.5625	39.84375	17.0	24.4375	19.65625	2.125	10.09375	15.9375	10.09375	27.625	21.25
