#SampleID	V8-arm-healthy-BD3	V8-arm-healthy-BE3	V8-arm-healthy-BD4	V8-arm-healthy-BE4	V8-arm-healthy-BE5	V8-arm-healthy-BD6	V8-arm-healthy-BE7	V8-arm-healthy-BD5	V8-arm-healthy-BD8	V8-arm-healthy-BE8	V8-arm-psoriasis-BE10	V8-arm-psoriasis-BE9	V8-arm-healthy-BD7	V8-arm-healthy-BE6	V8-arm-psoriasis-BD10	V8-arm-psoriasis-BD9
847_520.339_5.78_C26H50NO7P_Glycerophosphocholines_1,2-Bis(O-decanoyl)-sn-glyceryl-3-phosphorylcholine_Glycerophosphocholines_1-18:2-lysophosphatidylcholine	279.62012383004037	179.39219494934162	958.3088926868206	555.8174024531216	950.4977843940168	1308.316756413814	1027.467918919737	1342.1941474365374	928.468703703075	1061.9596667744784	1108.9140817930195	1076.5287002194837	1094.0817525628636	1118.041669011577	1019.5690453652162	1031.5051209587145
846_118.086_5.07_C5H11NO2	632.227360128045	648.1233623255501	1511.5652998718515	773.8462887967271	616.3313579305399	1800.5835216446726	388.00696273001165	1601.8834941758578	366.3305960970501	985.5521362453185	1098.2692427367185	218.20875743847958	499.27897811254763	752.8924677181976	588.874626862122	382.22659829455523
845_722.55_9.71	277.8960600139817	820.2307437216556	951.4407478444797	264.4386236936921	1361.2196837973006	5489.961146862172	8430.410982845466	548.3905300518041	1073.9034183591161	433.3294495133274	90.1648233459408	217.3375965726782	17159.57705200136	7122.34817251331	3440.3935952820552	394.30288418448737
842_280.263_4.95_C18H33NO	782.2175479970308	1581.5255634292907	2307.213103755948	1664.3485979230938	1829.9946669107003	356.27051345747117	1918.0763067691894	545.5803065861643	1876.0074638517026	452.2400613629892	291.85259774006863	646.8084598563684	909.7387280906644	1088.5313104899858	106.48675863488992	119.63327204660472
838_388.254_2.57_C19H41N2OSe_Tetramethylnordihydroguaiaretic acid	949.8487014189917	1096.3976748218236	327.520637801133	294.96283299954945	325.73345519865944	1163.3004670274645	981.8625810806919	504.60712262883936	442.3665459079122	212.90784046858943	1513.1997391552227	971.0617818744388	1726.8069119465192	321.69286844524095	3392.1502830862305	959.5616503454784
835_310.347_6.46_C21H43N	588.2715352697096	1826.7379253112035	1839.638616874136	1083.6580912863071	921.109377593361	513.4475242047026	2528.5355463347164	1008.8340802213002	3083.265283540802	301.87618257261414	531.5084923928077	110.94594744121716	825.6442600276625	926.2696542185339	273.49466113416315	196.09051175656987
833_480.425_8.01_C27H53N5O2	261.3804939305149	242.93344495604853	1582.756802009209	990.7484303055674	990.7484303055674	1201.3285893679365	2431.321054834659	765.1268313101716	1084.1188781917122	475.9338635412306	496.93511929677686	238.3926329007953	1587.2976140644619	1485.9807450816245	159.77982419422355	271.881121808288
82_669.968_9.38	401.53744042451086	208.260798103974	677.5114488409791	888.0483212411714	819.3867466385861	1975.4428162594613	2753.4808798500817	369.1033817034002	416.90094192398436	339.13507013652594	182.65496227151817	33.00307729516528	5541.102874143438	2359.9096994623355	1317.0883260783198	625.3514128859765
828_592.372_6.29_C22H55N7O7P2	567.0470472899674	805.4116517336977	1286.7964193016994	1365.9409168709067	716.0249250672987	929.2495126361043	959.9761999276786	492.55810840130175	711.3693663867572	251.40016874924663	623.844863192575	128.4934195829483	758.8560649282815	1662.0344489533527	621.9826397203583	467.41809152637705
826_582.46_7.75_C30H63NO9_Amines_2-[2-(2-butoxyethoxy)ethoxy]-N,N-bis[2-[2-(2-butoxyethoxy)ethoxy]ethyl]ethanamine	290.20366400050926	356.33974184869516	1004.3287450279145	665.697570471903	906.3895259193988	6550.001502297921	757.8544002603586	1299.9533990159798	754.6018062678247	388.8656817740323	1203.821176569983	578.6003313384997	13474.05131373722	1145.6358840368798	4699.636919878733	2130.8104644420955
824_286.31_6.18_C18H39NO	262.5433863396767	865.6835982010962	647.1339684913113	696.8043388798986	390.26719591033026	1102.6822226266422	4795.319472658203	1105.52052950599	1204.861270283165	536.4400001967448	563.4039155505494	319.3095239266338	1935.725291715238	1632.0264556250174	251.19015882228527	167.46010588152353
