#SampleID	V10-arm-healthy-BC3	V10-arm-healthy-BC6	V10-back-healthy-BC9	V10-arm-psoriasis-BC7	V10-back-healthy-BC8	V10-back-healthy-BE12	V10-arm-healthy-BC4	V10-arm-healthy-BC5	V10-back-psoriasis-BD11	V10-back-healthy-BC10	V10-back-psoriasis-BD12	V10-back-healthy-BC11	V10-back-psoriasis-BE11	V10-back-healthy-BC12
997_298.274_4.96_C18H35NO2_C17_Sphingosine 	1439.3694148623533	1007.2408488109623	583.4529995675489	269.2859998004072	860.6825391850772	94.9253008145978	1787.6936358431162	1077.9383531833407	792.7652737486912	1336.8977512214906	435.7031589690954	851.1502914045317	197.7941414463168	911.1240170237963
990_1199.857_8.98	736.2553675342198	5800.007767123617	201.85304948176838	265.7489788141267	1842.816689153698	846.6210636537477	1363.5972191610103	2062.095901180655	165.54854417929204	1163.1963498913412	284.62732157141437	2004.008692696693	107.46133569532991	349.97543111587174
988_381.225_5.81_C17H28N6O4	191.37975190635385	445.6173695414808	854.193496778506	292.40132182759635	1135.3701997259645	1106.7474215816123	149.84866204984303	205.41052550652643	587.0475674312203	1015.8280086524941	540.4653990786474	810.9787140899746	620.1601931276275	723.9879177689046
982_601.323_5.25_C26H44N6O10	621.186654624915	1257.3148510959768	1051.948126997873	1206.7679329356074	386.25475198018	851.0320749390468	1232.836154879949	1146.683860405357	739.4473688114392	807.1611648375944	1021.111327868591	604.6555870504546	719.4193446346892	369.7236844057196
979_751.569_9.98	3214.476866132017	1402.6808143121534	214.2984577421345	272.74349167180753	1753.3510178901913	487.041949413942	584.4503392967305	3272.921900061691	720.8220851326342	584.4503392967305	253.26181369524986	1052.0106107341146	155.85342381246144	623.4136952498458
977_555.35_5.34_C30H50O9_Terpene lactones_[(4Z)-7,10-dihydroxy-3,7-dimethyl-12-oxo-2-[(2E,4E)-8,9,11-trihydroxy-6,10-dimethyltrideca-2,4-dien-2-yl]-1-oxacyclododec-4-en-6-yl] acetate	1122.6954271131276	737.2974695635104	945.584833884646	595.34366075866	925.6847672297604	1500.7966935559534	976.0982694221373	290.20930538374785	560.1868763350288	499.1600052600464	1175.7622715261555	948.5698438828787	162.84887879248026	363.5078842292431
975_271.274_4.74_C16H34N2O_N-[3-(3-Aminopropylamino)propyl]dodecanamide_Fatty amides	1770.2259174494548	1639.1885047095182	543.2762298379361	236.03012232659398	1090.214996056802	520.4871145788167	2058.345446082607	1352.6967700234452	324.3379439556817	1124.3986689454812	133.07215517378657	1038.1255897502433	144.05976431657632	474.90888406057786
968_443.42_6.18_C26H54N2O3_Fatty amides	1704.4938658655428	2526.310558298953	739.3347247640886	285.08330573085897	1172.5652539786806	99.69907742553914	2564.5485578738085	2063.050186486307	558.5550723238038	898.0924926324672	166.36532799321898	1017.4110672220684	146.94602977981074	289.0872847439328
967_493.28_6.88_C20H40N6O6S_Amino acids, peptides, and analogues_6-amino-2-[[2-[[6-amino-2-[(2-amino-4-methylsulfanylbutanoyl)amino]hexanoyl]amino]-3-hydroxypropanoyl]amino]hexanoic acid	1644.8341311991699	95.58460103224618	727.9377931035048	256.3309510060787	988.3742501010564	1282.0758325679806	1685.257574807521	720.7794749645261	419.60376620543315	1255.23213954681	264.33142422023144	837.628491644915	219.4866664672173	1432.2952441021384
965_732.546_6.63_C37H73N5O9	965.7516436751564	1004.8485380112503	750.42695695846	158.9162322019341	995.1229424052568	1332.6011099332318	1360.4163133663733	724.5568726465171	248.7807356013142	1347.9675509907015	146.46746982626237	1016.7137646505624	149.96868424442005	953.8864170358444
963_546.401_6.53_C26H59BN3O3Se	596.9286971598708	1467.7253042009147	1062.8141831011274	259.6061092911349	1052.272852230229	779.851791684277	1385.2548920933011	1026.2295641962455	191.19080501138518	1144.457824160043	322.8540945165229	1213.0798212019672	177.34238994569566	691.5939822357782
962_573.412_8.81_C23H58N8O4P2	663.213431384076	1694.3408830980045	355.8115854505809	1520.0658208364953	793.9197280802078	70.19412229977446	2514.885967912609	2461.635254443815	624.4856397704073	256.57161944055497	334.0272026678923	278.3560022232436	815.7041108628964	55.67120044464871
959_520.333_2.9_C22H51BN4O4Se	10643.197566407136	164.62412043134543	421.9893827911488	526.8989325189667	10.374083259454617	1471.346122722649	7000.828747305288	71.34674358291583	476.51347446161554	746.7277504807432	253.329750846682	1151.736360806118	50.5779526440077	763.0554163132182
955_347.255_7.58_C20H36O3	961.6409692698337	166.3540508797744	1384.4367625050684	53.60435546687343	1374.0396343250827	107.83129345949447	317.7038628890303	81.06024485234515	478.01886326905236	1157.816723132921	292.67604535397436	1054.4680238588096	356.864303758558	287.69538514799314
954_583.309_5.11_C19H40N14O6	63.521099749305414	1037.803346938652	934.8553576897776	1094.753298438029	565.5568260438158	899.8092336901607	721.2200268087802	989.6149264391788	1061.8975571883884	708.8078578922493	1038.3874490053122	531.9709572108496	735.0924508919618	654.9244422428385
952_235.205_5.94_C16H26O_Sesquiterpenoids_Curcumol_Carbonyl compounds_(4E,11E)-8-methylcyclopentadeca-4,11-dien-1-one	832.2942909283438	974.41918531953	954.4186671322842	190.45948001036373	904.4173716641697	1232.7592119047888	709.2608002613466	487.89142850705747	375.4642732423877	1420.0367912944546	268.18876660170554	1209.879831251197	213.64189881830777	1100.7860956844015
