#SampleID	V20-arm-psoriasis-RB7	V20-arm-healthy-RA3	V20-arm-psoriasis-RB6	V20-arm-healthy-RA1	V20-arm-healthy-RB4	V20-arm-healthy-RB8	V20-arm-psoriasis-RA6	V20-arm-healthy-RB12	V20-arm-psoriasis-RB2	V20-arm-healthy-RA4	V20-arm-healthy-RB3	V20-arm-healthy-RA2	V20-arm-psoriasis-RB10	V20-arm-healthy-RC6	V20-arm-healthy-RB9	V20-arm-healthy-RC5	V20-arm-healthy-RC4	V20-arm-psoriasis-RA12	V20-arm-psoriasis-RA8	V20-arm-healthy-RB11	V20-arm-healthy-RA11	V20-arm-psoriasis-RC2	V20-arm-healthy-RA10	V20-arm-psoriasis-RC3	V20-arm-psoriasis-RB1	V20-arm-psoriasis-RA7	V20-arm-healthy-RC1	V20-arm-psoriasis-RA9	V20-arm-healthy-RA5	V20-arm-psoriasis-RB5
9_332.15_5.5_C10H25N3O7S	7.5	11.25	16.5	10.5	10.5	12.0	10.5	12.0	12.0	9.75	16.5	15.0	9.0	6.0	17.25	8.25	15.75	9.0	6.75	11.25	14.25	14.25	5.25	22.5	9.75	14.25	9.75	13.5	6.0	5.25
999_411.273_4.19_C23H38O6	29.314285714285717	13.885714285714286	10.8	1.542857142857143	1.542857142857143	11.314285714285715	10.8	6.685714285714287	5.6571428571428575	13.371428571428574	8.742857142857144	2.571428571428572	19.542857142857144	110.05714285714286	10.285714285714286	14.4	7.7142857142857135	18.0	8.22857142857143	5.6571428571428575	70.97142857142858	25.714285714285715	8.22857142857143	10.8	1.0285714285714287	29.314285714285717	30.857142857142854	13.371428571428574	15.942857142857143	8.22857142857143
998_513.357_7.68_C26H46N6O3	15.855855855855856	16.25225225225225	8.72072072072072	2.21981981981982	2.21981981981982	11.654054054054056	16.490090090090092	14.032432432432433	8.086486486486487	34.645045045045045	14.666666666666668	0.9513513513513514	14.270270270270268	27.430630630630628	14.587387387387388	14.34954954954955	12.129729729729732	9.90990990990991	8.87927927927928	7.293693693693694	11.971171171171171	11.891891891891891	23.228828828828824	10.781981981981984	2.774774774774775	7.293693693693694	10.702702702702704	11.0990990990991	27.82702702702703	17.6
997_298.274_4.96_C18H35NO2_C17_Sphingosine 	13.904761904761903	26.285714285714285	13.714285714285715	5.333333333333333	3.0476190476190474	16.952380952380953	17.714285714285715	7.238095238095237	24.0	8.952380952380953	4.571428571428571	17.904761904761905	10.095238095238095	14.857142857142858	3.809523809523809	9.714285714285714	8.0	14.857142857142858	11.428571428571427	6.476190476190476	8.571428571428571	2.4761904761904763	12.190476190476188	4.571428571428571	23.04761904761905	21.714285714285715	17.523809523809526	19.428571428571427	7.428571428571429	10.285714285714286
996_561.327_5.1_C24H44N6O9	18.262094880225455	14.711131986848285	12.287458900892437	1.240018788163457	0.5072804133395961	8.229215594175669	4.847346171911696	3.3255049318929077	3.945514325974636	15.838421794269609	5.749178017848755	1.6909347111319868	13.245655237200562	30.324095819633627	26.660403945514325	9.807421324565524	6.820103334899014	24.293095349929548	9.356505401596994	17.58572099577266	24.800375763269138	20.854861437294506	8.849224988257399	8.116486613433537	1.1836542977923907	12.231094410521369	15.612963832785347	13.189290746829498	17.98027242837013	9.807421324565524
995_606.348_5.19_C29H51NO12	16.238805970149254	16.746268656716413	7.104477611940298	0.5074626865671642	0.5074626865671642	6.258706467661692	4.567164179104476	3.890547263681592	7.781094527363184	17.08457711442786	3.2139303482587063	3.044776119402985	13.870646766169155	29.601990049751247	46.6865671641791	11.333333333333332	6.935323383084578	24.01990049751244	10.149253731343284	26.04975124378109	29.43283582089552	18.606965174129353	10.149253731343284	3.890547263681592	1.6915422885572138	12.855721393034825	19.11442786069652	17.930348258706466	21.31343283582089	13.53233830845771
994_315.159_2.89_C19H22O4_Eicosanoids_15-Keto-17-phenyltrinorprostaglandin F2.alpha.	33.900701845593964	11.734858331167144	19.077722900961792	2.127371978164804	3.5684949311151546	5.7644918118014035	5.421367299194177	8.097738497530544	9.332986742916557	10.774109695866908	2.1959968806862493	2.4704964907720304	18.597348583311675	45.70418507928256	180.4148687288797	49.47855471796206	5.146867689108396	20.175721341304914	18.391473875747334	17.362100337925654	11.117234208474137	11.872108136210036	10.774109695866908	10.842734598388354	3.2939953210293735	5.558617104237069	10.156485573173905	4.80374317650117	9.058487132830779	34.93007538341565
991_403.232_4.44_C20H34O8	24.36	13.44	10.08	1.68	1.68	22.68	9.24	11.76	14.28	11.76	15.12	4.2	18.48	63.0	7.56	9.24	19.32	13.44	20.16	6.72	31.08	15.96	14.28	20.16	8.4	15.12	8.4	7.56	6.72	6.72
98_283.169_3.72_C19H22O2_ Enterodiol _1,2-Diethyl-1,3-bis(p-hydroxyphenyl)-1-propene	59.81818181818182	15.454545454545455	30.72727272727273	2.1818181818181817	2.727272727272727	11.272727272727273	2.9090909090909087	11.151515151515152	10.12121212121212	15.393939393939394	5.9393939393939394	2.606060606060606	28.424242424242426	92.0	40.60606060606061	18.78787878787879	8.484848484848484	17.696969696969695	10.484848484848484	24.363636363636363	3.8181818181818175	18.424242424242426	11.333333333333336	43.27272727272727	3.0909090909090913	2.606060606060606	11.515151515151516	2.2424242424242418	16.242424242424242	23.818181818181817
989_489.227_6.88_C30H32O6	8.81739130434783	7.617391304347827	14.347826086956525	13.721739130434784	19.408695652173915	10.382608695652175	8.295652173913044	11.791304347826088	9.913043478260873	10.173913043478262	13.51304347826087	10.069565217391306	11.42608695652174	7.147826086956522	9.6	10.591304347826087	9.33913043478261	12.417391304347827	7.565217391304349	10.22608695652174	8.660869565217393	7.617391304347827	9.6	10.85217391304348	9.495652173913047	9.6	9.6	7.617391304347827	10.434782608695654	11.947826086956525
