#SampleID	V1-Right-elbow-healthy-A12	V1-Left-elbow-psoriasis-RB1	V1-Left-elbow-Healthy-RD3	V1-Left-elbow-Healthy-RC11	V1-Left-elbow-Psoriasis-RD1	V1-Right-hairline-healthy-A7	V1-Left-elbow-Psoriasis-RD6	V1-Right-hairline-psoriasis-A6	V1-Right-elbow-psoriasis-A10	V1-Left-elbow-Healthy-RC6	V1-Left-elbow-Psoriasis-RD2	V1-Left-elbow-healthy-RB4	V1-Left-elbow-Healthy-RC5	V1-Mid-lower-back-psoriasis-RB5	V1-Left-elbow-Healthy-RD5	V1-Left-elbow-Healthy-RC2	V1-Left-elbow-Healthy-RD4	V1-Left-elbow-Psoriasis-RC12	V1-Left-elbow-Healthy-RC1	V1-Right-hairline-healthy-A8	V1-Left-elbow-Psoriasis-RD8	V1-Left-elbow-Healthy-RC4	V1-Mid-lower-back-psoriasis-RB6	V1-Left-elbow-Healthy-RC8	V1-Left-elbow-Healthy-RC10	V1-Left-elbow-Healthy-RC9	V1-Left-elbow-Healthy-RC3	V1-Right-elbow-healthy-A11	V1-Right-elbow-psoriasis-A9	V1-Left-elbow-Healthy-RC7	V1-Left-elbow-Psoriasis-RD7	V1-Left-elbow-healthy-RB3	V1-Mid-lower-back-healthy-RB7	V1-Left-elbow-psoriasis-RB2	V1-Mid-lower-back-healthy-RB8	V1-Right-hairline-psoriasis-A5
577.429_8.28_5367	39.08571428571429	51.42857142857143	22.62857142857143	30.857142857142854	34.97142857142857	28.8	51.42857142857143	16.45714285714286	22.62857142857143	14.4	34.97142857142857	14.4	22.62857142857143	18.51428571428572	24.685714285714287	16.45714285714286	20.571428571428573	12.342857142857143	30.857142857142854	16.45714285714286	16.45714285714286	14.4	24.685714285714287	20.571428571428573	20.571428571428573	8.22857142857143	6.171428571428572	8.22857142857143	16.45714285714286	6.171428571428572	10.285714285714286	14.4	16.45714285714286	10.285714285714286	10.285714285714286	8.22857142857143
577.225_C25H32N6O10_3.18_2908_Amino acids, peptides, and analogues_(2S)-5-amino-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-amino-3-(1H-indol-3-yl)propanoyl]amino]-4-carboxybutanoyl]amino]-3-carboxypropanoyl]amino]-5-oxopentanoic acid	53.28418230563003	52.573726541554954	26.286863270777477	36.23324396782842	29.839142091152816	74.59785522788205	68.91420911528151	45.46916890080429	17.761394101876675	34.101876675603215	17.761394101876675	22.734584450402146	19.89276139410188	19.89276139410188	26.286863270777477	20.603217158176943	22.734584450402146	26.286863270777477	11.367292225201073	15.630026809651476	7.815013404825738	13.498659517426276	11.367292225201073	12.07774798927614	18.471849865951746	14.20911528150134	4.262734584450404	9.94638069705094	11.367292225201073	9.94638069705094	17.761394101876675	11.367292225201073	10.656836461126009	7.10455764075067	8.525469168900807	5.683646112600536
577.134_C30H24O12_6.17_1737_Flavonoid glycosides	151.16939890710384	31.256830601092897	12.78688524590164	83.25683060109291	14.349726775956285	33.3879781420765	24.863387978142075	26.142076502732237	34.80874316939891	47.59562841530055	16.05464480874317	31.54098360655738	18.612021857923494	14.918032786885247	39.639344262295076	36.22950819672131	64.78688524590164	16.338797814207652	44.185792349726775	58.39344262295082	8.524590163934427	12.36065573770492	9.66120218579235	15.912568306010929	21.169398907103826	6.535519125683059	10.087431693989071	44.6120218579235	28.273224043715853	12.644808743169401	0.7103825136612022	11.366120218579235	2.557377049180328	6.109289617486339	6.819672131147541	11.934426229508198
576.886_C13H21O7PS8_8.28_1494	53.06628139103147	58.603453498939714	13.35919962093849	40.90097017997654	50.14331321510964	4.610879376102036	32.0085599546369	2.75829391248961	16.076324967570045	28.262220461553998	0.16467426343221556	33.058358384017275	20.54311436316889	2.7171253466315566	29.476693154366583	28.776827534779674	24.968735192909683	28.323973310341078	23.857183914742233	4.8167222053923044	5.2489921469018705	14.717762294254264	1.6879112001802097	19.225720255711167	31.14402007161777	24.39237527089693	13.688548147802921	12.206479776912978	9.283511600991153	15.70580787484756	1.2556412586706436	23.610172519593906	2.1819339904768564	6.2987905762822445	3.2729009857152844	1.2350569757416168
576.495_C31H65N3O6_9.49_1801	50.60944206008584	95.931330472103	44.56652360515022	15.86266094420601	53.630901287553655	21.15021459227468	24.171673819742487	32.480686695278976	49.09871244635194	19.639484978540775	33.236051502145926	9.064377682403434	11.330472103004293	37.76824034334764	49.09871244635194	11.330472103004293	14.351931330472105	13.596566523605151	20.394849785407732	14.351931330472105	46.83261802575107	6.798283261802576	47.587982832618025	3.021459227467812	4.532188841201717	10.57510729613734	9.064377682403434	24.927038626609445	24.171673819742487	12.8412017167382	28.70386266094421	8.309012875536482	2.2660944206008584	10.57510729613734	8.309012875536482	24.927038626609445
576.495_C31H65N3O6_9.21_1302	49.475247524752476	119.45544554455444	105.34653465346534	24.455445544554447	78.06930693069306	85.40594059405942	46.46534653465346	88.03960396039604	84.08910891089107	14.861386138613858	84.27722772277228	14.485148514851485	20.128712871287128	41.1980198019802	21.82178217821782	9.217821782178218	17.871287128712872	14.297029702970296	20.128712871287128	16.178217821782177	63.01980198019802	11.287128712871285	40.82178217821782	8.841584158415841	9.217821782178218	6.584158415841584	8.277227722772277	15.049504950495047	28.97029702970297	9.405940594059404	51.356435643564346	17.683168316831683	6.584158415841584	42.13861386138614	3.7623762376237617	23.89108910891089
576.417_6.95_778	100.4619332763045	60.49615055603079	17.65611633875107	35.31223267750214	23.54148845166809	25.731394354148847	24.49957228400342	29.974337040205306	25.731394354148847	39.2814371257485	13.276304533789565	28.605645851154836	34.901625320787	17.929854576561166	46.2617621899059	27.23695466210436	38.32335329341317	16.834901625320786	18.751069289991445	91.70230966638151	16.013686911890506	5.474764756201882	17.108639863130882	5.474764756201882	17.24550898203593	10.402053036783576	15.73994867408041	9.033361847733103	8.34901625320787	9.991445680068434	8.485885372112916	15.192472198460221	9.854576561163388	8.896492728828058	10.949529512403764	3.011120615911035
576.396_8.08_3046	102.95027624309392	64.66298342541437	18.718232044198896	35.73480662983425	20.41988950276243	19.56906077348066	17.016574585635354	11.911602209944752	24.674033149171272	39.988950276243095	11.911602209944752	21.2707182320442	14.464088397790055	23.823204419889503	15.314917127071825	11.060773480662984	14.464088397790055	10.209944751381217	28.07734806629834	11.911602209944752	19.56906077348066	14.464088397790055	11.911602209944752	13.613259668508286	19.56906077348066	12.76243093922652	28.07734806629834	16.165745856353592	14.464088397790055	17.867403314917127	7.6574585635359105	6.806629834254143	12.76243093922652	5.1049723756906085	13.613259668508286	8.508287292817679
576.396_6.73_3890	129.5264623955432	106.4995357474466	57.56731662024141	84.91179201485609	34.540389972144844	31.66202414113277	25.90529247910864	38.85793871866295	18.709377901578463	12.952646239554314	18.709377901578463	35.97957288765088	23.02692664809657	27.344475394614676	18.709377901578463	17.270194986072422	24.4661095636026	61.88486536675952	28.78365831012071	12.952646239554314	21.587743732590532	8.635097493036211	12.952646239554314	14.391829155060352	5.7567316620241415	27.344475394614676	20.14856081708449	7.195914577530178	10.074280408542249	35.97957288765088	7.195914577530178	11.513463324048285	7.195914577530178	5.7567316620241415	11.513463324048285	7.195914577530178
576.394_C23H49N11O6_3.89_2034_Oximes	45.71428571428571	21.224489795918366	168.16326530612244	24.489795918367342	97.95918367346937	17.959183673469386	488.16326530612236	212.24489795918362	102.85714285714285	16.3265306122449	34.285714285714285	16.3265306122449	24.489795918367342	16.3265306122449	137.14285714285714	78.3673469387755	39.18367346938775	9.795918367346935	14.693877551020408	13.061224489795913	45.71428571428571	44.08163265306122	53.877551020408156	9.795918367346935	8.16326530612245	6.530612244897957	11.428571428571427	9.795918367346935	11.428571428571427	6.530612244897957	76.73469387755101	8.16326530612245	8.16326530612245	3.2653061224489783	8.16326530612245	8.16326530612245
