id;SiriusMF;SiriusScore;connectedCompounds;ZodiacMF;ZodiacScore;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1140;C22H48O6P2;0.993751442;55;C22H48O6P2;0.853253253;C20H46N3O5P2;0.146346346;C18H43N6O6P;4.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2470;C16H22O4;0.999917341;10;C16H22O4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1139;C20H40O4;0.620916262;5;C18H34N6O2;0.561261261;C20H40O4;0.437837838;C17H38N2O6;8.01E-04;C13H34N8O4;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2469;C8H14O5;0.997388789;1;C8H10N3O4;0.92042042;C8H14O5;0.07957958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1138;C12H24N12O5;0.495115609;5;C20H32O9;0.807507508;C12H24N12O5;0.163463463;C16H28N6O7;0.022822823;C14H26N9O6;0.002602603;C18H30N3O8;0.001801802;C21H28N4O5;0.001001001;C19H26N7O4;4.00E-04;C14H33N4O8P;3.00E-04;C15H32N2O11;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1137;C20H47N10O3P;0.323821674;6;C20H47N10O3P;0.329329329;C21H46N8O6;0.200600601;C11H42N18O5;0.13963964;C19H46N12O2S;0.13033033;C13H44N15O6;0.128028028;C17H42N14O4;0.035135135;C19H44N11O5;0.013813814;C21H48N9O3S;0.012012012;C22H49N7O4P;0.004304304;C16H42N16O3;0.003203203;C20H46N10O5;0.002302302;C22H42N12O2;8.01E-04;C23H48N5O7;3.00E-04;C24H44N9O3;1.00E-04;C9H40N21O4;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2468;C27H48N2O5;0.742553045;7;C27H48N2O5;0.714214214;C21H49N6O4P;0.145345345;C17H44N12O4;0.101701702;C18H44N10O5;0.019019019;C25H53O6P;0.011411411;C21H48N6O6;0.003803804;C22H48N4O7;0.001601602;C24H52N2O5S;0.001001001;C19H46N9O5;9.01E-04;C23H44N8O3;6.01E-04;C24H50NO8;2.00E-04;C23H51N3O5P;2.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2467;C34H71N;1;14;C34H71N;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1136;C27H39NO12;0.434714675;5;C27H39NO12;0.667567568;C22H39N3O14;0.12002002;C18H35N9O12;0.021221221;C23H35N7O10;0.018318318;C19H31N13O8;0.016716717;C21H39N5O13;0.014614615;C34H35NO7;0.013913914;C28H35N5O8;0.013013013;C22H35N9O9;0.012612613;C33H35N3O6;0.011611612;C24H31N11O6;0.011511512;C18H31N15O7;0.007007007;C24H44NO10PS;0.005305305;C17H35N11O11;0.004204204;not_explainable;0.004104104;C28H43NO7S2;0.003503504;C31H39NO7S;0.003103103;C26H39N3O9S;0.003003003;C20H39N7O10S;0.002702703;C26H40N3O9P;0.002502503;C21H35N11O6S;0.002502503;C21H40N5O11P;0.002402402;C26H41N3O7P2;0.002302302;C31H40NO7P;0.002202202;C24H45NO10P2;0.002002002;C25H39N5O8S;0.002002002;C19H39N9O7S2;0.001901902;C30H39N3O6S;0.001801802;C27H35N7O5S;0.001601602;C28H36N5O6P;0.001601602;C23H43N3O9S2;0.001501502;C22H36N9O7P;0.001501502;C24H39N7O5S2;0.001401401;C24H46NO8P3;0.001401401;C24H43NO12S;0.001201201;C25H41N5O6P2;0.001201201;C20H41N7O8P2;0.001001001;C17H36N11O9P;0.001001001;C22H43N5O8S2;9.01E-04;C31H41NO5P2;9.01E-04;C25H49NO5P2S2;8.01E-04;C16H36N13O8P;7.01E-04;C20H40N7O8PS;7.01E-04;C25H48NO5PS3;7.01E-04;C18H39N11O6S2;6.01E-04;C16H35N13O8S;6.01E-04;C24H40N7O5PS;6.01E-04;C19H40N9O7PS;6.01E-04;C27H36N7O5P;5.01E-04;C25H47NO7S3;4.00E-04;C23H46N3O7P3;4.00E-04;C25H40N5O6PS;4.00E-04;C14H27N21O5;4.00E-04;C22H44N5O6PS2;3.00E-04;C20H48N2O10P3;3.00E-04;C18H32N15O5P;3.00E-04;C20H43NO17;3.00E-04;C20H42N7O6P3;2.00E-04;C18H43N5O11S2;2.00E-04;C21H46O13PS;2.00E-04;C23H44N3O9PS;2.00E-04;C19H45N3O12P2;2.00E-04;C28H44NO5PS2;2.00E-04;C16H37N13O6P2;2.00E-04;C19H44N3O14P;1.00E-04;C22H37N9O5P2;1.00E-04;C26H33N8O7;1.00E-04;C16H39N7O15;1.00E-04;C23H41N2O14;1.00E-04;C20H44NO15P;1.00E-04;C21H43N7O5S3;1.00E-04;C25H37N4O11;1.00E-04;C20H37N6O13;1.00E-04;C23H45N3O7P2S;1.00E-04;C19H46N3O10P3;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2466;C23H44N8O10;0.408321789;15;C28H48O13;0.620820821;C27H48N2O12;0.376976977;C25H53O13P;0.002202202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1135;C19H36N6O2;0.933665292;5;C21H42O4;0.922022022;C19H36N6O2;0.067167167;C17H38N6O2;0.00950951;C22H38N4;0.001001001;C23H40O4;2.00E-04;C18H40N2O6;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1134;C14H22O4;1;17;C14H22O4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2465;C32H67NO8;0.532392261;8;C32H67NO8;0.999099099;C28H63N7O6;5.01E-04;C33H63N5O4;3.00E-04;C31H61N8O3;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2464;C12H16N4O;0.999997958;0;C12H16N4O;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1133;C6H13N3O3;0.999999822;7;C6H13N3O3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3796;C21H51N4O6P2;0.981765068;5;C21H51N4O6P2;0.999299299;C19H48N7O7P;7.01E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3797;C27H54N6O12;0.328485854;18;C31H58O14;0.618318318;C27H54N6O12;0.335735736;C28H54N4O13;0.027127127;C29H50N8O9;0.006306306;C24H50N10O11;0.003203203;C30H56NO14;0.002602603;C23H50N12O10;0.002402402;C33H54N2O11;0.002102102;C31H58O12S;0.001201201;C28H50N10O8;8.01E-04;C31H59O12P;1.00E-04;C30H58N2O11S;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3798;C37H76N4O4Se;0.513120001;29;C39H78NO5Se;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
3799;C42H86N6O4;0.284215953;0;C48H86N2O3;0.29049049;C43H86N4O5;0.286086086;C42H86N6O4;0.271671672;C38H82N12O2;0.03043043;C47H86N4O2;0.019219219;C34H78N18;0.014214214;C46H90O6;0.013713714;C33H82N14O4;0.009309309;C45H90N2O3S;0.007507508;C44H82N8O;0.006306306;C32H82N16O3;0.005905906;C52H86N2;0.005905906;C29H78N20O2;0.005205205;C43H82N10;0.004804805;C41H90N5O3;0.004004004;C40H90N7O2;0.002902903;C28H78N22O;0.002502503;C35H84N11O5;0.002002002;C46H91O4P;0.001801802;C37H82N14O;0.001801802;C47H92N2O;0.001501502;C34H84N13O4;0.001501502;C45H88NO6;0.001201201;C44H90N4O2S;0.001201201;C45H91N2O3P;9.01E-04;C42H87N6O2P;7.01E-04;C44H88N3O5;7.01E-04;C41H86N8OS;7.01E-04;C46H84N5O2;6.01E-04;C45H84N7O;6.01E-04;C45H88N4O2;5.01E-04;C42H80N11;5.01E-04;C51H84N3;4.00E-04;C38H88N10O;3.00E-04;C39H88N8O3;3.00E-04;C40H86N10S;3.00E-04;C46H88N2O3;2.00E-04;C53H86O;2.00E-04;C46H90N3O;2.00E-04;C49H88NO3;2.00E-04;C44H90N4S2;2.00E-04;C46H92NO3S;1.00E-04;C12H5NO14S11;1.00E-04;C36H84N12O2;1.00E-04;C40H84N9O3;1.00E-04;C40H88N6O4;1.00E-04;C41H84N10;1.00E-04;C33H84N15OS;1.00E-04;C41H90N5O4;1.00E-04;C50H88N2;1.00E-04;C7HNO24S8;1.00E-04;C39H84N11O2;1.00E-04;C44H89N3O3P;1.00E-04;C36H80N15O;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2485;C18H39N;1;85;C18H39N;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1154;C27H42;0.999761037;30;C27H42;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1153;C17H28N6O6;0.939607482;21;C17H28N6O6;0.999199199;C16H32N2O10;4.00E-04;C16H35N3O5PS;2.00E-04;C13H24N12O4;1.00E-04;C15H33N4O7P;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1152;C20H36O8;0.997229335;5;C20H36O8;0.996396396;C16H32N6O6;0.002302302;C21H32N4O4;8.01E-04;C19H37N2O5P;5.01E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2483;C12H12O3;0.999720729;1;C12H12O3;0.961461461;C10H14O3;0.038238238;C10H16NO;2.00E-04;C6H13N4O2P;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1151;C10H19NO5;0.99999995;25;C10H19NO5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2482;C10H25N15O;0.802289018;2;C10H25N15O;0.799399399;C13H33N5O7;0.135035035;C12H31N9O3;0.022022022;C14H29N9O3;0.015015015;C25H29N3;0.009309309;C11H31N8O6;0.005105105;C8H30N13O2P;0.004404404;C15H35N2O8;0.004004004;C12H27N12O2;0.002902903;C9H29N11O5;0.002202202;C14H33N6O4;2.00E-04;C27H31O;1.00E-04;C13H38N6P3;1.00E-04;C23H34NOP;1.00E-04;C17H35N5P2;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1150;C17H44N7O3;0.999950975;5;C17H44N7O3;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2480;C19H36N3OS;0.950096747;5;C19H36N3OS;0.963663664;C19H34N2O4;0.028828829;C15H30N8O2;0.003703704;C24H34O2;0.003203203;C20H37NO2P;5.01E-04;C18H35N4OP;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1149;C29H58N10O4;0.902652923;68;C32H66O10;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2479;C33H66N10O7;0.399856975;28;C36H74O13;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1148;C23H40O6;0.967622502;12;C23H40O6;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1147;C29H66N10O7Se;0.717526941;6;C29H66N10O7Se;0.740840841;C31H64N10O7Se;0.116916917;C35H68N4O9Se;0.047347347;C42H64N4O4Se;0.03013013;C27H60N16O5Se;0.011311311;C47H64N2O2Se;0.010810811;C30H62N14O3Se;0.01001001;C32H60N14O3Se;0.007007007;not_explainable;0.005705706;C36H64N8O5Se;0.004304304;C38H60N10O2Se;0.003103103;C28H56N20OSe;0.002902903;C34H66N8O5Se;0.002402402;C33H70N4O9Se;0.001401401;C40H69N2O5PSe;9.01E-04;C45H66N2O2Se;7.01E-04;C29H62N13O6Se;6.01E-04;C37H64N6O6Se;5.01E-04;C33H66N7O8Se;5.01E-04;C34H62N11O4Se;4.00E-04;C40H74N2O2Se2;4.00E-04;C36H72N4O4S2Se;3.00E-04;C44H66NO5Se;3.00E-04;C41H69ClN2O4Se;2.00E-04;C34H70N6O4P2Se;2.00E-04;C39H68N4O4SSe;2.00E-04;C30H58N17O2Se;1.00E-04;C33H63ClN10O4S2;1.00E-04;C26H65ClN14O5Se;1.00E-04;C25H65N14O6PSe;1.00E-04;C40H62N7O3Se;1.00E-04;C45H62N5OSe;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2478;C18H37N4O3;0.856293982;5;C18H37N4O3;0.715615616;C20H39NO4;0.195695696;C16H35N7O2;0.088088088;C16H39N4O3;6.01E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1146;C23H38O7;0.524742232;27;C23H38O7;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2476;C34H65O12P;0.474541258;6;C34H65O12P;0.398698699;C30H61N6O10P;0.380780781;C22H52N18O8;0.073073073;C26H56N12O10;0.042342342;C41H60O9;0.023423423;C31H57N10O6P;0.02022022;C37H56N6O7;0.018518519;C26H64N7O10P2;0.011311311;C35H61N4O8P;0.01001001;C21H56N14O12;0.008208208;C25H58N14O5P2;0.002202202;C36H60N2O11;0.001401401;C29H62N8O7P2;0.001301301;C23H63N12O6P3;0.001201201;C32H63N3O11P;0.001101101;C32H56N8O9;9.01E-04;C24H54N15O9;9.01E-04;C20H57N16O9P;6.01E-04;C27H60N11O6P2;5.01E-04;C27H63N5O13P;4.00E-04;C30H60N6O12;4.00E-04;C23H58N11O13;4.00E-04;C29H55N13O5P;3.00E-04;C35H54N9O6;3.00E-04;C28H59N9O9P;3.00E-04;C24H62N10O9P2;2.00E-04;C28H58N9O11;2.00E-04;C34H58N5O10;2.00E-04;C27H62N5O15;1.00E-04;C25H60N8O14;1.00E-04;C24H58N12O10;1.00E-04;C32H67O12P;1.00E-04;C25H65N9O7P3;1.00E-04;C39H58N3O8;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1145;C16H32N10O4;0.909328076;8;C16H32N10O4;0.907307307;C20H36N4O6;0.092092092;C18H34N7O5;3.00E-04;C19H40O10;1.00E-04;C14H37N8O5P;1.00E-04;C15H36N6O8;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1144;C15H37N4O2;0.99992614;2;C15H37N4O2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2496;C33H58N6O5;0.665467354;7;C33H58N6O5;0.753253253;C38H58N4O3;0.1004004;C23H54N16O4;0.071971972;C24H60N9O9;0.023123123;C30H62N6O5S;0.018218218;C36H63N2O4P;0.015615616;C27H58N10O6;0.01031031;C37H62O7;0.002702703;C25H56N13O5;0.002202202;C22H58N12O8;0.001201201;C35H60N3O6;3.00E-04;C28H60N9O4S;3.00E-04;C31H63N4O6P;2.00E-04;C22H61N13O3PS;1.00E-04;C21H52N19O3;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2495;C8H14O5S;0.995602004;3;C14H8NO2;0.3996997;C8H14O5S;0.304804805;C7H12N4OS;0.294294294;C10H11N2O2P;8.01E-04;C3H15N5OPS;2.00E-04;C12H12N2;1.00E-04;C9H18S3;1.00E-04;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1164;C23H52N6O5;0.999995968;13;C27H56O7;0.687787788;C23H52N6O5;0.312212212;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
