id	SiriusMF	SiriusScore	connectedCompounds	ZodiacMF	ZodiacScore
3640	C15H37BN8O3S	0.684272643528556	5	C15H37BN8O3S	0.6605605605605606	C18H33BN8O3	0.2850850850850851	C17H39BN5O4S	0.03403403403403404	C16H38BN6O4P	0.01901901901901902	C14H35BN9O5	7.007007007007008E-4	C18H41BN4O2S2	2.002002002002002E-4	C12H33BN12O4	2.002002002002002E-4	C19H41BN2O5S	1.001001001001001E-4	C22H39BN3O2S	1.001001001001001E-4
3638	C28H52N6O7	0.978459887012803	5	C28H52N6O7	0.9762762762762762	C32H56O9	0.005805805805805806	C29H48N10O3	0.004704704704704706	C21H52N12O5S	0.0045045045045045045	C27H50N10O3	0.0032032032032032033	C30H54N3O8	0.002102102102102102	C24H48N12O5	0.001501501501501502	C31H54N4O5	7.007007007007008E-4	C22H53N10O6P	3.0030030030030034E-4	C25H55N8O4P	2.002002002002002E-4	C33H60O4S2	2.002002002002002E-4	C26H50N9O6	2.002002002002002E-4	C29H52N7O4	1.001001001001001E-4	C23H54N9O6S	1.001001001001001E-4	C32H50N8O	1.001001001001001E-4
2304	C16H28O	0.9999999999999882	84	C16H28O	0.9999999999999999
2303	C8H12O	0.9999999999999998	134	C8H12O	0.9999999999999999
2302	C28H67N13O5	0.7281996127052123	9	C28H67N13O5	0.7337337337337337	C35H75N3O6S	0.2135135135135135	C37H71N5O5	0.023823823823823826	C32H71N7O7	0.015315315315315317	C30H69N10O6	0.006006006006006006	C37H72N5O3P	0.0037037037037037043	C34H76N5O3PS	0.001801801801801802	C33H67N11O3	7.007007007007007E-4	C41H69N4O3	4.004004004004004E-4	C35H76ClN5O2S	3.0030030030030034E-4	C34H73N4O8	2.002002002002002E-4	C26H65N16O4	1.001001001001001E-4	C36H78N2O4PS	1.001001001001001E-4	C36H77ClN3O3P	1.001001001001001E-4	C38H72ClN5O2	1.001001001001001E-4	C39H67N7O2	1.001001001001001E-4
2301	C18H28N6O6	0.9997716339576934	6	C18H28N6O6	0.9998998998998998	C16H33N4O7P	1.001001001001001E-4
2300	C16H28O2	0.9999999983625083	77	C16H28O2	0.9999999999999999
3630	C24H48O4	0.8076655968834928	6	C24H48O4	0.9733733733733734	C25H44N4	0.026326326326326328	C22H46N3O3	2.002002002002002E-4	C20H44N6O2	1.001001001001001E-4
3631	C40H69N9O6S2	0.4748720526158861	3	C40H69N9O6S2	0.45525525525525534	C46H69N5O5S2	0.25505505505505505	C36H70ClN11O5S2	0.07967967967967968	not_explainable	0.047947947947947954	C38H74N7O7PS2	0.02652652652652653	C40H78BrN5O4S2	0.025725725725725727	C39H74ClN7O6S2	0.024124124124124128	C25H65N21O7S2	0.01751751751751752	C36H69N9O9S2	0.015415415415415416	C35H69N11O8S2	0.013913913913913913	C32H65N15O7S2	0.005505505505505506	C40H74ClN5O7S2	0.0045045045045045045	C31H65N17O6S2	0.0035035035035035043	C35H70ClN13O4S2	0.0032032032032032038	C33H73N9O11S2	0.0029029029029029032	C37H65N13O7S	0.0027027027027027033	C34H70N13O5PS2	0.002002002002002002	C27H61N23O4S2	0.001901901901901902	C29H69N15O9S2	0.0015015015015015015	C35H73N5O13S2	0.0014014014014014013	C39H73N5O10S2	0.0012012012012012011	C41H69N7O7S2	0.0011011011011011012	C37H65N13O5S2	0.001001001001001001	C38H65N11O8S	7.007007007007008E-4	C39H74N5O8PS2	6.006006006006006E-4	C30H70ClN15O6S2	4.004004004004004E-4	C32H67N16O6S2	3.0030030030030034E-4	C33H65N13O10S	3.0030030030030034E-4	C35H70N11O6PS2	3.0030030030030034E-4	C23H67N18O11S2	2.002002002002002E-4	C31H70N11O11PS	2.002002002002002E-4	C43H65N9O6S	2.002002002002002E-4	C47H69N3O8S	2.002002002002002E-4	C28H70N17O6PS2	2.002002002002002E-4	C29H70ClN17O5S2	2.002002002002002E-4	C30H61N17O11	2.002002002002002E-4	C29H70N15O7PS2	2.002002002002002E-4	C45H69N7O4S2	1.001001001001001E-4	C30H69N13O10S2	1.001001001001001E-4	C35H65N9O14	1.001001001001001E-4	C31H69N11O13S	1.001001001001001E-4	C28H62N21O5PS	1.001001001001001E-4	C30H63N18O8S	1.001001001001001E-4	C34H61N17O6S	1.001001001001001E-4	C40H75N3O9P2S	1.001001001001001E-4	C32H65N15O9S	1.001001001001001E-4	C37H69N7O12S	1.001001001001001E-4	C40H67N8O9S	1.001001001001001E-4	C35H66ClN11O10	1.001001001001001E-4	C33H69N7O17	1.001001001001001E-4	C33H61N19O5S	1.001001001001001E-4	C22H61N25O6S2	1.001001001001001E-4	C22H67N20O10S2	1.001001001001001E-4	C38H78ClN3O10S2	1.001001001001001E-4	C40H61N13O5S	1.001001001001001E-4	C36H61N13O10	1.001001001001001E-4	C43H69N3O11S	1.001001001001001E-4	C34H65N11O13	1.001001001001001E-4	C40H70N9O4PS2	1.001001001001001E-4
